"Municipio";"0 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"110034 ALVORADA D'OESTE";1283;1422;1595;1644;2770;2511;2188;1630;914;491;173;16621
"110037 ALTO ALEGRE DOS PARECIS";1137;1250;1365;1353;2210;2022;1674;1086;656;303;85;13141
"110040 ALTO PARAISO";1562;1746;1965;1810;3000;2868;2407;1580;899;430;121;18388
"110045 BURITIS";3153;3404;3624;3427;6278;5621;4046;2670;1498;662;184;34567
"110050 NOVO HORIZONTE DO OESTE";750;816;944;979;1583;1554;1383;1007;611;326;98;10051
"110060 CACAULANDIA";508;559;606;562;964;918;738;528;337;182;46;5948
"110070 CAMPO NOVO DE RONDONIA";1235;1349;1409;1292;2224;2049;1675;1141;553;228;63;13218
"110080 CANDEIAS DO JAMARI";2133;2170;2300;2139;3835;3325;2493;1759;973;376;154;21657
"110090 CASTANHEIRAS";238;279;343;336;549;532;490;346;258;120;34;3525
"110092 CHUPINGUAIA";857;886;945;917;1652;1512;1115;676;346;143;35;9084
"110094 CUJUBIM";1813;1915;2021;1883;3199;2989;2124;1321;653;232;48;18198
"110100 GOVERNADOR JORGE TEIXEIRA";784;918;1039;994;1693;1499;1310;917;567;278;100;10099
"110110 ITAPUA DO OESTE";904;901;967;925;1487;1344;1082;807;462;200;58;9137
"110120 MINISTRO ANDREAZZA";866;939;1072;1068;1754;1561;1345;849;538;298;97;10387
"110130 MIRANTE DA SERRA";905;1086;1221;1185;2012;1818;1405;1060;642;399;155;11888
"110140 MONTE NEGRO";1255;1431;1588;1456;2409;2270;1772;1258;778;405;111;14733
"110143 NOVA UNIAO";591;661;786;818;1253;1151;949;664;386;189;66;7514
"110145 PARECIS";470;489;512;512;932;768;662;446;248;107;29;5175
"110146 PIMENTEIRAS DO OESTE";231;231;238;218;355;364;301;198;122;48;19;2325
"110147 PRIMAVERA DE RONDONIA";236;284;367;321;533;521;466;344;212;110;47;3441
"110148 SAO FELIPE D'OESTE";410;468;549;530;929;950;807;621;401;207;69;5941
"110149 SAO FRANCISCO DO GUAPORE";1604;1662;1827;1759;3057;2704;2055;1354;788;342;103;17255
"110150 SERINGUEIRAS";945;1115;1276;1246;2038;1809;1527;1031;531;287;84;11889
"110155 TEIXEIROPOLIS";340;384;470;478;820;698;659;442;302;175;81;4849
"110160 THEOBROMA";867;982;1099;1042;1705;1701;1359;1024;614;312;92;10797
"110170 URUPA";977;1100;1236;1237;2244;1974;1538;1278;809;363;122;12878
"110175 VALE DO ANARI";851;933;1016;957;1618;1513;1239;944;544;269;70;9954
"110180 VALE DO PARAISO";582;663;805;811;1335;1218;1088;788;457;227;80;8054
"120001 ACRELANDIA";1452;1561;1607;1419;2205;1954;1446;977;595;273;90;13579
"120005 ASSIS BRASIL";871;844;743;663;1139;902;609;406;229;118;59;6583
"120010 BRASILEIA";2351;2581;2605;2362;4063;3438;2508;1571;982;540;230;23231
"120013 BUJARI";989;1071;1089;918;1488;1323;894;691;452;167;83;9165
"120017 CAPIXABA";1069;1185;1241;1040;1461;1287;1056;728;437;192;68;9764
"120020 CRUZEIRO DO SUL";9678;10371;10352;9051;15127;11743;7111;4628;2913;1615;800;83389
"120025 EPITACIOLANDIA";1689;1809;1807;1677;2879;2383;1766;1103;695;386;169;16363
"120030 FEIJO";4806;4958;4569;3731;5673;4044;2745;1638;1082;538;253;34037
"120032 JORDAO";1308;1229;1068;817;1160;779;430;221;96;53;34;7195
"120033 MANCIO LIMA";2166;2207;2107;1780;2865;2211;1318;916;566;309;132;16577
"120034 MANOEL URBANO";1158;1183;1129;930;1422;1133;696;461;253;153;68;8586
"120035 MARECHAL THAUMATURGO";2636;2602;2309;1897;2600;1689;960;553;306;159;54;15765
"120038 PLACIDO DE CASTRO";2026;2216;2176;1834;2870;2450;1937;1373;859;445;182;18368
"120039 PORTO WALTER";1777;1735;1518;1095;1524;1133;634;373;190;96;50;10125
"120040 RIO BRANCO";34175;36938;37974;36219;69374;58977;40222;25644;13986;6794;3286;363589
"120042 RODRIGUES ALVES";2257;2379;2249;1749;2577;2037;1195;720;462;208;77;15910
"120043 SANTA ROSA DO PURUS";945;857;694;546;962;612;308;189;110;35;13;5271
"120045 SENADOR GUIOMARD";2238;2451;2449;2145;3591;3057;2250;1590;979;537;218;21505
"120050 SENA MADUREIRA";4648;4942;4967;4467;7626;5811;3571;2398;1487;774;399;41090
"120060 TARAUACA";5702;5763;5169;4222;6255;4428;2880;1828;1165;647;318;38377
"120070 XAPURI";1834;2019;2036;1814;2923;2409;1733;1196;788;413;204;17369
"120080 PORTO ACRE";1720;1934;1960;1672;2521;2211;1680;1151;782;413;163;16207
"130002 ALVARAES";2375;2151;1959;1653;2456;1707;1060;674;407;215;82;14739
"130006 AMATURA";1409;1202;1253;1176;1877;1346;820;497;288;142;62;10072
"130008 ANAMA";1334;1334;1412;1253;2047;1559;987;574;332;218;76;11126
"130010 ANORI";2194;2117;2214;2024;3179;2487;1543;856;525;329;142;17610
"130014 APUI";1775;1779;2022;1965;3853;3092;2119;1458;755;275;72;19165
"130020 ATALAIA DO NORTE";2333;2057;1981;1969;3331;2107;1287;692;392;217;79;16445
"130030 AUTAZES";4529;4326;4288;3700;5513;4227;3108;2126;1358;732;372;34279
"130040 BARCELOS";2708;2744;3168;3221;5739;3396;2274;1668;1022;455;116;26511
"130050 BARREIRINHA";4314;4073;3886;3220;4440;3246;2224;1524;964;587;339;28817
"130060 BENJAMIN CONSTANT";5407;4839;4469;4074;6398;4193;2835;1823;1076;640;296;36050
"130063 BERURI";2542;2401;2275;1846;2639;1822;1280;878;534;298;140;16655
"130068 BOA VISTA DO RAMOS";2123;2130;2184;1908;2757;1948;1284;897;498;268;151;16148
"130070 BOCA DO ACRE";3689;3641;3814;3504;5559;4405;2990;2004;1291;710;313;31920
"130080 BORBA";5024;4624;4566;4233;6570;4623;2914;1976;1199;698;449;36876
"130083 CAAPIRANGA";1479;1399;1465;1320;2072;1582;979;644;406;196;70;11612
"130090 CANUTAMA";1556;1530;1596;1485;2626;2151;1457;996;573;280;86;14336
"130100 CARAUARI";3535;3431;3613;3165;4615;3254;2197;1388;867;465;201;26731
"130110 CAREIRO";3836;3949;4158;3634;5851;5031;3411;2257;1320;682;250;34379
"130115 CAREIRO DA VARZEA";2648;2647;2859;2704;4225;3666;2982;1886;1204;640;235;25696
"130120 COARI";9632;9177;9770;9535;15905;10538;6275;4068;2403;1306;555;79164
"130130 CODAJAS";2831;2948;3120;2876;4733;3422;2135;1309;792;416;187;24769
"130140 EIRUNEPE";4524;4225;4031;3680;5742;3939;2519;1693;1033;545;230;32161
"130150 ENVIRA";2417;2262;2334;2071;3146;2261;1308;747;441;292;131;17410
"130160 FONTE BOA";3255;2848;2723;2458;4023;2678;1634;1094;717;401;183;22014
"130165 GUAJARA";1985;1942;2053;1826;2595;1727;1250;708;409;202;92;14789
"130170 HUMAITA";5005;5140;5847;5512;8894;6456;4434;2980;1791;907;351;47317
"130180 IPIXUNA";4054;3471;3110;2438;4129;3096;1843;1036;635;319;116;24247
"130185 IRANDUBA";5110;5071;5142;4534;7174;5928;4131;2879;1778;972;359;43078
"130190 ITACOATIARA";10657;10385;10681;9676;15605;12795;8705;6124;3770;2063;935;91396
"130195 ITAMARATI";1191;1068;1063;912;1504;1070;604;356;233;83;37;8121
"130200 ITAPIRANGA";982;995;1027;954;1465;1114;775;575;374;199;86;8546
"130210 JAPURA";930;837;864;768;1182;809;543;265;115;72;40;6425
"130220 JURUA";1666;1591;1606;1398;2141;1481;887;520;305;168;73;11836
"130230 JUTAI";3076;2539;2225;1897;2882;1939;1226;762;524;284;101;17455
"130240 LABREA";5050;4890;4927;4415;7308;5199;3455;2415;1417;752;311;40139
"130250 MANACAPURU";10353;10425;11082;10023;15809;11943;8024;5355;3324;1991;841;89170
"130255 MANAQUIRI";3121;3071;3107;2695;4388;3300;2366;1551;955;483;180;25217
"130260 MANAUS";174670;171207;185520;188177;372765;330885;226662;143350;72760;33503;14800;1914299
"130270 MANICORE";5914;5844;6141;5731;8990;6604;4380;2917;1786;945;428;49680
"130280 MARAA";2586;2529;2422;2114;3413;2245;1247;705;417;197;78;17953
"130290 MAUES";7923;7255;6949;6056;9338;6590;4466;3461;1841;1107;645;55631
"130300 NHAMUNDA";2237;2279;2327;2132;3265;2509;1755;1234;762;480;223;19203
"130310 NOVA OLINDA DO NORTE";3920;3860;4081;3832;6046;4157;2849;1957;976;541;433;32652
"130320 NOVO AIRAO";1995;1863;1806;1711;2915;2102;1468;1083;589;320;148;16000
"130330 NOVO ARIPUANA";2546;2586;2749;2523;4185;3170;2086;1365;826;482;195;22713
"130340 PARINTINS";12579;12679;13324;11988;18321;13667;9453;6741;4062;2359;1151;106324
"130350 PAUINI";2659;2536;2487;2089;3516;2335;1348;891;524;250;91;18726
"130353 PRESIDENTE FIGUEIREDO";3290;3199;3437;3199;5093;4276;3133;2264;1180;425;118;29614
"130356 RIO PRETO DA EVA";2913;2892;3110;2959;5319;4229;2861;1882;1037;464;142;27808
"130360 SANTA ISABEL DO RIO NEGRO";3416;2896;2562;2144;3247;2208;1526;874;608;373;127;19981
"130370 SANTO ANTONIO DO ICA";3650;3300;3142;2757;4340;3064;1773;1070;622;304;199;24221
"130380 SAO GABRIEL DA CACHOEIRA";5287;4937;4865;4327;6808;5182;3602;2368;1608;812;386;40182
"130390 SAO PAULO DE OLIVENCA";4797;4374;4251;3794;5921;4188;2823;1576;1074;606;251;33655
"130395 SAO SEBASTIAO DO UATUMA";1482;1463;1530;1357;2030;1510;975;644;394;157;64;11606
"130400 SILVES";1194;1100;1066;959;1331;1074;793;626;340;174;79;8736
"130406 TABATINGA";7632;7119;6730;6073;10281;7422;4813;3059;1712;863;386;56090
"130410 TAPAUA";2338;2276;2267;2127;3390;2300;1458;1006;591;320;113;18186
"130420 TEFE";8165;7908;7742;6842;11234;8228;5046;3249;2052;1083;498;62047
"130423 TONANTINS";2707;2328;2290;2110;3246;2155;1326;718;468;267;99;17714
"130426 UARINI";1927;1753;1564;1338;2198;1612;896;566;353;153;80;12440
"130430 URUCARA";2207;2221;2163;1869;2656;2096;1602;1084;713;387;174;17172
"130440 URUCURITUBA";2452;2300;2363;2200;3524;2343;1609;1187;676;388;230;19272
"140002 AMAJARI";1717;1440;1237;1000;1546;1146;878;653;357;155;66;10195
"140005 ALTO ALEGRE";2505;2415;2029;1569;2472;1901;1449;1071;643;311;106;16471
"140010 BOA VISTA";29244;28478;30994;31586;61319;50820;33790;20965;10304;4428;1934;303862
"140015 BONFIM";1697;1527;1449;1232;1706;1333;980;730;464;212;83;11413
"140017 CANTA";1829;1793;1859;1539;2113;1835;1637;1310;773;302;85;15075
"140020 CARACARAI";2160;2206;2398;2166;3294;2661;1935;1405;781;335;92;19433
"140023 CAROEBE";976;955;954;874;1524;1286;906;636;360;152;54;8677
"140028 IRACEMA";1087;1028;1085;996;1641;1357;1026;739;372;155;46;9532
"140030 MUCAJAI";1661;1679;1744;1583;2699;2297;1648;1205;723;328;99;15666
"140040 NORMANDIA";1655;1494;1344;1063;1465;1017;634;425;280;135;73;9585
"140045 PACARAIMA";1680;1515;1448;1207;1728;1435;990;661;350;134;67;11215
"140047 RORAINOPOLIS";2507;2710;3090;2953;5006;3731;2566;1822;1025;370;122;25902
"140050 SAO JOAO DA BALIZA";776;754;817;757;1369;1102;697;456;297;121;32;7178
"140060 SAO LUIZ";586;604;726;753;1502;1177;739;557;298;124;51;7117
"140070 UIRAMUTA";1772;1521;1272;986;1337;839;577;328;174;123;40;8969
"150010 ABAETETUBA";13510;14588;15870;16496;29428;22141;14789;9801;6197;3277;1491;147588
"150013 ABEL FIGUEIREDO";678;735;751;716;1266;1056;763;517;332;168;76;7058
"150020 ACARA";6347;6553;6566;6190;9883;7295;5166;3223;2175;1145;484;55027
"150030 AFUA";4833;4982;4946;4384;6389;4382;2887;1865;1106;626;266;36666
"150034 AGUA AZUL DO NORTE";2061;2372;2579;2563;5535;4997;3163;1608;785;330;81;26074
"150040 ALENQUER";6419;6789;6688;5874;8654;7130;4894;3632;2413;1444;633;54570
"150050 ALMEIRIM";3911;4007;3973;3735;6073;4812;3447;2336;1211;588;255;34348
"150060 ALTAMIRA";9735;10646;11032;10786;19723;16242;11467;7664;4228;2126;888;104537
"150070 ANAJAS";3856;3827;3525;3013;4575;3108;1858;1193;747;396;176;26274
"150080 ANANINDEUA";38302;42160;45627;46984;95441;85965;63187;41818;21863;9304;3757;494408
"150085 ANAPU";2669;2714;2573;2456;4153;3200;2182;1480;787;339;92;22645
"150090 AUGUSTO CORREA";5206;5329;5220;4760;7492;5320;3579;2590;1740;906;390;42532
"150095 AURORA DO PARA";2882;3087;3332;3128;5358;4009;2675;1751;1150;566;220;28158
"150100 AVEIRO";1971;2100;2144;1861;2474;1904;1438;1112;703;397;162;16266
"150110 BAGRE";3679;3591;3520;3144;4686;3217;1802;1079;714;328;141;25901
"150120 BAIAO";4139;4579;4823;4411;7680;5733;3684;2413;1504;800;273;40039
"150125 BANNACH";346;357;336;312;560;536;409;309;188;82;25;3460
"150130 BARCARENA";10826;11217;11564;11473;21351;16853;11220;7054;3574;1637;751;107520
"150140 BELEM";100549;111221;120537;127219;267996;245574;190954;136021;80802;41921;19511;1442305
"150145 BELTERRA";1777;1966;1954;1712;2617;2281;1690;1326;878;540;209;16950
"150150 BENEVIDES";4867;5391;5698;5665;10538;9062;6270;3983;2155;1100;473;55202
"150157 BOM JESUS DO TOCANTINS";1497;1590;1699;1632;2907;2321;1742;1250;798;368;170;15974
"150160 BONITO";1574;1592;1507;1460;2858;2238;1406;916;534;290;129;14504
"150170 BRAGANCA";12166;12735;12880;12571;22527;16791;11686;8048;5143;2844;1310;118701
"150172 BRASIL NOVO";1497;1548;1611;1587;2726;2336;1878;1286;784;426;157;15836
"150175 BREJO GRANDE DO ARAGUAIA";766;801;792;783;1323;1022;752;602;355;189;82;7467
"150178 BREU BRANCO";6509;6634;6768;6217;10636;7858;5089;3512;2079;1001;336;56639
"150180 BREVES";12611;12980;12852;11135;16568;11922;7630;5238;3285;1693;961;96875
"150190 BUJARU";3035;3307;3272;2987;4651;3639;2572;1571;1077;619;244;26974
"150195 CACHOEIRA DO PIRIA";3712;3924;3648;3004;5257;3905;2601;1474;762;327;97;28711
"150200 CACHOEIRA DO ARARI";2255;2299;2327;2274;3993;3009;2223;1461;899;567;292;21599
"150210 CAMETA";14303;14765;15049;14227;23955;16926;10786;7545;5190;2924;1436;127106
"150215 CANAA DOS CARAJAS";3165;3216;3119;3006;6038;4999;3094;1698;832;363;111;29641
"150220 CAPANEMA";5461;6170;6620;6515;12175;10274;7533;5306;3221;1918;879;66072
"150230 CAPITAO POCO";5089;5737;6142;5925;9817;7550;5512;3564;2232;1299;545;53412
"150240 CASTANHAL";15828;17168;17986;18476;36246;29699;20842;13265;7620;3980;1708;182818
"150250 CHAVES";2906;2924;2763;2405;3744;2716;1893;1277;797;422;180;22027
"150260 COLARES";1226;1247;1250;1231;1999;1474;1211;869;667;409;172;11755
"150270 CONCEICAO DO ARAGUAIA";4112;4611;4927;4649;7638;6899;5418;3947;2679;1460;595;46935
"150275 CONCORDIA DO PARA";3442;3472;3420;3345;5831;4151;2609;1592;1159;612;299;29932
"150276 CUMARU DO NORTE";1201;1169;1111;995;1990;1944;1477;929;413;115;20;11364
"150277 CURIONOPOLIS";1801;1884;1972;1980;3182;2334;1862;1665;1046;628;186;18540
"150280 CURRALINHO";4396;4316;4066;3575;5324;3624;2149;1388;884;474;262;30458
"150285 CURUA";1628;1728;1636;1397;2261;1619;1113;781;456;251;111;12981
"150290 CURUCA";3460;3855;3961;3688;6226;4860;3697;2804;1937;1245;546;36279
"150293 DOM ELISEU";5484;5896;6063;5677;10665;8509;5618;3455;1792;800;274;54233
"150295 ELDORADO DOS CARAJAS";3599;3740;3785;3473;5826;4356;3397;2427;1443;616;183;32845
"150300 FARO";1001;1046;974;907;1348;965;693;542;337;200;83;8096
"150304 FLORESTA DO ARAGUAIA";1871;1973;2001;1929;3303;2876;2030;1381;796;395;134;18689
"150307 GARRAFAO DO NORTE";2782;3067;3180;2983;4680;3379;2338;1493;1063;559;212;25736
"150309 GOIANESIA DO PARA";3764;3807;3862;3751;7244;5838;3466;2280;1271;603;152;36038
"150310 GURUPA";4014;4123;4047;3535;5412;3727;2398;1544;1034;545;229;30608
"150320 IGARAPE-ACU";3254;3657;3930;3971;6955;5284;3921;2816;1887;1084;472;37231
"150330 IGARAPE-MIRI";6744;6743;6625;6612;11463;8330;5425;3793;2428;1359;707;60229
"150340 INHANGAPI";1001;1096;1155;1125;1995;1455;1111;777;507;268;124;10614
"150345 IPIXUNA DO PARA";5506;5980;6464;5949;10782;8122;4826;2608;1532;612;175;52556
"150350 IRITUIA";3395;3663;3653;3341;5545;4381;3050;2163;1689;898;441;32219
"150360 ITAITUBA";9261;10205;11145;10811;18893;14687;10868;7609;4066;1919;700;100164
"150370 ITUPIRANGA";5950;6155;6175;5614;9354;7099;4956;3702;2251;1021;365;52642
"150375 JACAREACANGA";1519;1558;1414;1180;2328;1865;1669;915;369;126;42;12985
"150380 JACUNDA";5219;5541;5783;5808;11045;8461;5643;3273;1916;1037;407;54133
"150390 JURUTI";6653;6593;6324;5549;9142;6483;3993;2734;1660;888;480;50499
"150400 LIMOEIRO DO AJURU";3120;3262;3349;3118;4927;3433;2210;1412;856;457;255;26399
"150405 MAE DO RIO";2896;3114;3151;3006;5310;4238;2932;1925;1290;716;349;28927
"150410 MAGALHAES BARATA";834;924;938;887;1402;1050;785;633;492;283;138;8366
"150420 MARABA";25662;26254;25875;25302;50298;39292;25640;16209;8405;4219;1528;248684
"150430 MARACANA";2835;3187;3381;3175;4820;3686;2840;2199;1619;952;461;29155
"150440 MARAPANIM";2435;2768;3018;2908;4559;3678;2827;2249;1598;980;480;27500
"150442 MARITUBA";10235;10882;11455;11274;23194;21134;13530;7621;3896;1770;707;115698
"150445 MEDICILANDIA";2773;3060;3105;3015;5428;4374;3170;2088;1132;514;173;28832
"150450 MELGACO";3885;3794;3574;3158;4676;3111;1747;1009;561;256;160;25931
"150460 MOCAJUBA";3115;3449;3500;3154;5096;3565;2510;1641;1164;742;320;28256
"150470 MOJU";8739;9079;8970;8362;13782;10136;6552;4203;2520;1263;533;74139
"150475 MOJUI DOS CAMPOS";1379;1515;1653;1581;2600;2138;1697;1259;872;466;194;15354
"150480 MONTE ALEGRE";5430;6230;6625;6166;9404;7938;5794;4254;2861;1682;700;57084
"150490 MUANA";4128;4381;4341;3998;6783;5071;3248;2117;1236;650;322;36275
"150495 NOVA ESPERANCA DO PIRIA";2579;2601;2578;2380;3877;2892;1789;1080;683;281;72;20812
"150497 NOVA IPIXUNA";1591;1688;1712;1603;2700;2190;1521;1159;764;344;119;15391
"150500 NOVA TIMBOTEUA";1171;1338;1385;1338;2527;2166;1636;1199;836;494;228;14318
"150503 NOVO PROGRESSO";2491;2767;2803;2608;4574;3941;3258;2071;894;265;63;25735
"150506 NOVO REPARTIMENTO";7535;7795;7732;7115;12039;9494;6375;4333;2562;1143;322;66445
"150510 OBIDOS";5809;6080;5789;5146;8291;6885;4907;3546;2467;1393;584;50897
"150520 OEIRAS DO PARA";4235;4202;3963;3370;5088;3698;2308;1425;1005;487;259;30040
"150530 ORIXIMINA";7684;8213;8058;7071;11316;9043;6057;4267;2636;1439;582;66366
"150540 OUREM";1652;1815;1899;1805;2983;2368;1723;1199;827;481;218;16970
"150543 OURILANDIA DO NORTE";2921;3133;3118;3152;6124;4792;3070;1563;780;383;110;29146
"150548 PACAJA";4707;4818;4843;4595;7784;5938;4158;2905;1722;815;242;42527
"150549 PALESTINA DO PARA";779;827;801;797;1343;1038;743;594;414;210;93;7639
"150550 PARAGOMINAS";11027;11383;11421;10843;20938;16373;10363;6098;3020;1289;458;103213
"150553 PARAUAPEBAS";17802;17396;17141;17432;38605;29414;16726;9072;3766;1592;551;169497
"150555 PAU D'ARCO";550;592;645;638;1060;860;677;451;320;169;53;6015
"150560 PEIXE-BOI";674;773;830;776;1412;1129;890;701;446;275;144;8050
"150563 PICARRA";1331;1395;1453;1320;2236;1954;1423;960;588;250;87;12997
"150565 PLACAS";2925;3095;2915;2641;4932;4034;2472;1637;913;387;77;26028
"150570 PONTA DE PEDRAS";2972;3167;3111;2969;5156;3802;2704;1867;1035;573;314;27670
"150580 PORTEL";8505;8187;7667;6298;9317;6420;3807;2509;1582;800;355;55447
"150590 PORTO DE MOZ";5347;5104;4828;4336;6581;4336;2660;1486;894;487;206;36265
"150600 PRAINHA";3548;3887;3994;3439;5024;3816;2707;1837;1004;556;197;30009
"150610 PRIMAVERA";880;1070;1173;1110;1839;1441;1096;796;618;395;169;10587
"150611 QUATIPURU";1161;1414;1481;1382;2251;1795;1308;968;612;382;166;12920
"150613 REDENCAO";7026;7681;8238;8124;14766;12662;9304;5838;3197;1698;576;79110
"150616 RIO MARIA";1503;1674;1752;1712;3336;2867;2197;1529;945;466;158;18139
"150618 RONDON DO PARA";4314;4792;5022;5013;9335;7748;5659;3710;2101;1009;390;49093
"150619 RUROPOLIS";4469;4898;4972;4538;8153;6454;4215;2908;1685;730;248;43270
"150620 SALINOPOLIS";3545;3872;4183;4193;7409;5761;4103;2761;1765;911;369;38872
"150630 SALVATERRA";2043;2191;2303;2305;3859;3015;2258;1569;1020;561;267;21391
"150635 SANTA BARBARA DO PARA";1699;1851;1998;1891;3367;2794;2034;1315;838;411;182;18380
"150640 SANTA CRUZ DO ARARI";780;840;920;965;1746;1370;917;601;357;203;69;8768
"150650 SANTA IZABEL DO PARA";5165;5727;6198;6447;13068;10688;7124;4261;2587;1367;587;63219
"150655 SANTA LUZIA DO PARA";1966;2172;2321;2219;3681;2669;1866;1342;872;548;224;19880
"150658 SANTA MARIA DAS BARREIRAS";1730;1898;1911;1714;2904;2697;2308;1767;1043;423;123;18518
"150660 SANTA MARIA DO PARA";1944;2275;2372;2371;4375;3696;2807;1866;1156;708;309;23879
"150670 SANTANA DO ARAGUAIA";5751;6437;6831;6259;12123;10496;6467;3756;1963;805;208;61096
"150680 SANTAREM";28508;30714;31345;30609;54003;41954;29828;20958;12663;7057;3121;290760
"150690 SANTAREM NOVO";658;686;743;708;1116;896;592;416;319;179;74;6387
"150700 SANTO ANTONIO DO TAUA";2714;2873;3012;2995;5163;4200;2860;2086;1385;725;279;28292
"150710 SAO CAETANO DE ODIVELAS";1614;1761;1869;1836;3145;2435;1775;1344;924;569;201;17473
"150715 SAO DOMINGOS DO ARAGUAIA";2462;2655;2703;2556;4136;3397;2330;1666;1223;732;264;24124
"150720 SAO DOMINGOS DO CAPIM";4024;4008;3882;3410;5236;3900;2560;1671;1268;652;286;30897
"150730 SAO FELIX DO XINGU";8802;9730;10441;10075;21507;19002;11927;6171;2840;1023;219;101737
"150740 SAO FRANCISCO DO PARA";1309;1473;1578;1557;2794;2282;1670;1290;860;502;214;15529
"150745 SAO GERALDO DO ARAGUAIA";2504;2685;2830;2661;4638;3807;2717;1893;1211;650;287;25883
"150746 SAO JOAO DA PONTA";591;599;583;565;961;723;559;433;283;177;93;5567
"150747 SAO JOAO DE PIRABAS";2105;2299;2379;2298;3894;2909;2013;1553;1138;678;323;21589
"150750 SAO JOAO DO ARAGUAIA";1467;1540;1554;1456;2259;1765;1394;1045;661;329;124;13594
"150760 SAO MIGUEL DO GUAMA";5572;6004;6105;5773;10015;7747;5330;3490;2356;1231;632;54255
"150770 SAO SEBASTIAO DA BOA VISTA";2906;2981;2885;2736;4601;3123;2033;1351;831;500;255;24202
"150775 SAPUCAIA";469;527;561;532;1005;811;677;425;221;91;28;5347
"150780 SENADOR JOSE PORFIRIO";1597;1588;1540;1350;2171;1780;1314;911;473;183;52;12959
"150790 SOURE";2264;2408;2514;2543;4343;3377;2562;1834;1160;696;280;23981
"150795 TAILANDIA";9323;9956;10369;9744;18813;14177;7499;3863;2137;966;255;87102
"150796 TERRA ALTA";1006;1101;1226;1203;1855;1469;1141;759;566;327;139;10792
"150797 TERRA SANTA";1726;1978;2094;1927;3146;2552;1618;1217;793;435;202;17688
"150800 TOME-ACU";6790;6819;6704;6423;10936;8424;5591;3512;2284;1233;466;59182
"150803 TRACUATEUA";3109;3252;3297;3156;5191;3844;2655;1967;1259;722;330;28782
"150805 TRAIRAO";1894;1879;1847;1785;3552;2794;1732;1229;650;253;66;17681
"150808 TUCUMA";3431;3552;3543;3643;7084;5693;3988;2559;1388;639;176;35696
"150810 TUCURUI";10380;11035;11252;10985;20481;15739;10287;6897;3504;1651;582;102793
"150812 ULIANOPOLIS";5159;5370;5488;4967;9777;7951;4520;2709;1292;501;128;47862
"150815 URUARA";4824;5074;5009;4768;8795;7076;4516;2952;1714;796;249;45773
"150820 VIGIA";4519;4909;5086;5145;9580;7575;5208;3706;2467;1341;593;50129
"150830 VISEU";7486;7588;7301;6485;10346;7195;4852;3548;2249;1273;535;58858
"150835 VITORIA DO XINGU";1299;1372;1505;1501;2900;2216;1430;924;556;277;97;14077
