"Municipio";"0 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"220987 SAO JOAO DA FRONTEIRA";497;480;533;655;1107;836;707;510;345;235;88;5993
"220990 SAO JOAO DA SERRA";427;450;483;484;889;793;775;708;643;362;162;6176
"220995 SAO JOAO DA VARJOTA";420;429;424;433;824;728;563;401;303;200;98;4823
"220997 SAO JOAO DO ARRAIAL";738;729;786;771;1373;1179;786;646;487;274;113;7882
"221000 SAO JOAO DO PIAUI";1584;1669;1940;1977;3452;3201;2355;1941;1277;725;349;20470
"221005 SAO JOSE DO DIVINO";364;370;446;501;1026;856;646;523;338;186;73;5329
"221010 SAO JOSE DO PEIXE";295;307;323;329;540;505;459;451;302;161;83;3755
"221020 SAO JOSE DO PIAUI";446;470;539;576;1012;973;902;777;495;373;151;6714
"221030 SAO JULIAO";409;434;481;575;1032;898;830;720;499;327;138;6343
"221035 SAO LOURENCO DO PIAUI";268;289;328;367;734;715;601;527;385;235;115;4564
"221037 SAO LUIS DO PIAUI";188;193;225;240;409;351;357;310;187;128;52;2640
"221038 SAO MIGUEL DA BAIXA GRANDE";162;172;202;191;384;387;264;281;218;125;61;2447
"221039 SAO MIGUEL DO FIDALGO";284;272;277;285;457;466;373;274;190;123;40;3041
"221040 SAO MIGUEL DO TAPUIO";1275;1343;1557;1631;2923;2589;2098;1823;1334;769;368;17710
"221050 SAO PEDRO DO PIAUI";1136;1163;1292;1419;2394;2084;1638;1286;949;575;282;14218
"221060 SAO RAIMUNDO NONATO";2633;2774;3059;3371;5985;5540;4248;3142;1959;1097;542;34350
"221062 SEBASTIAO BARROS";341;353;329;343;568;508;386;334;195;105;46;3508
"221063 SEBASTIAO LEAL";366;356;369;393;676;676;523;395;283;168;71;4276
"221065 SIGEFREDO PACHECO";714;733;808;878;1609;1440;1308;1052;821;455;187;10005
"221070 SIMOES";1290;1302;1406;1502;2471;2008;1756;1228;816;563;255;14597
"221080 SIMPLICIO MENDES";892;954;1030;1163;2136;1881;1615;1326;874;511;254;12636
"221090 SOCORRO DO PIAUI";364;366;375;410;748;666;554;462;370;188;80;4583
"221093 SUSSUAPARA";398;425;495;574;1084;1031;939;742;496;342;125;6651
"221095 TAMBORIL DO PIAUI";226;232;250;279;517;395;375;315;163;101;44;2897
"221097 TANQUE DO PIAUI";208;213;225;244;450;444;336;281;183;114;48;2746
"221100 TERESINA";54375;59460;69642;79494;151306;150204;114738;86965;54853;25676;11159;857872
"221110 UNIAO";3641;3684;4011;4339;7644;6686;4948;3860;2898;1741;851;44303
"221120 URUCUI";1823;1829;1952;2103;3960;3371;2403;1831;1159;630;290;21351
"221130 VALENCA DO PIAUI";1279;1416;1624;1706;3087;3144;2827;2409;1673;1114;615;20894
"221135 VARZEA BRANCA";396;401;464;504;880;716;599;470;290;157;88;4965
"221140 VARZEA GRANDE";283;292;354;388;668;619;548;506;394;217;133;4402
"221150 VERA MENDES";204;224;247;275;486;424;386;370;244;148;65;3073
"221160 VILA NOVA DO PIAUI";173;172;186;262;489;475;474;374;244;124;38;3011
"221170 WALL FERRAZ";338;344;397;387;657;659;610;493;326;170;63;4444
"230010 ABAIARA";975;959;945;1031;2022;1680;1310;991;768;547;270;11498
"230015 ACARAPE";1218;1225;1201;1335;2763;2137;1763;1414;854;501;296;14707
"230020 ACARAU";5015;4906;5064;5832;11977;9917;7283;5207;3409;2084;985;61679
"230030 ACOPIARA";3736;3851;3841;4179;8787;8228;6871;5739;4256;2885;1457;53830
"230040 AIUABA";1386;1346;1355;1543;3075;2442;2058;1641;1191;780;388;17205
"230050 ALCANTARAS";841;852;907;1067;2289;1774;1308;1068;699;469;302;11576
"230060 ALTANEIRA";543;542;576;671;1269;1097;929;665;524;434;204;7454
"230070 ALTO SANTO";1083;1095;1242;1344;2764;2483;1923;1774;1189;651;342;15890
"230075 AMONTADA";4098;3907;3758;4071;8288;6189;4465;3247;2236;1551;860;42670
"230080 ANTONINA DO NORTE";585;585;534;613;1216;1022;865;709;584;406;183;7302
"230090 APUIARES";1062;1054;1089;1252;2608;2140;1832;1489;924;642;359;14451
"230100 AQUIRAZ";5837;5818;6099;7271;14878;13028;10387;7403;4403;2581;1188;78893
"230110 ARACATI";5094;5245;5413;6225;13389;12228;9788;7445;4702;2805;1323;73657
"230120 ARACOIABA";1892;1920;2018;2354;4782;4034;3194;2582;1731;1145;679;26331
"230125 ARARENDA";826;817;849;875;1751;1510;1323;1175;868;564;328;10886
"230130 ARARIPE";1937;1912;1882;2071;3914;3025;2387;1860;1255;868;376;21487
"230140 ARATUBA";944;913;942;1115;2343;1782;1313;1098;750;480;259;11939
"230150 ARNEIROZ";581;568;576;651;1391;1118;991;761;603;406;186;7832
"230160 ASSARE";1706;1719;1849;2075;4176;3067;2790;2314;1727;1236;631;23290
"230170 AURORA";1664;1706;1818;2044;4236;3747;3141;2586;1859;1273;672;24746
"230180 BAIXIO";424;437;484;484;1028;978;819;664;454;322;162;6256
"230185 BANABUIU";1547;1514;1552;1744;3343;2355;2035;1796;1117;693;380;18076
"230190 BARBALHA";4735;4694;4940;5397;10629;9869;7255;5273;3559;2284;1220;59855
"230195 BARREIRA";1673;1696;1715;2018;4149;3423;2755;2085;1378;811;419;22122
"230200 BARRO";1500;1530;1589;1799;3928;3417;2898;2296;1679;1217;665;22518
"230205 BARROQUINHA";1143;1104;1242;1475;2755;2267;1786;1296;998;619;277;14962
"230210 BATURITE";2799;2820;2885;3247;6354;5384;4343;3297;2063;1368;792;35352
"230220 BEBERIBE";3653;3657;3916;4487;9313;8553;7050;5126;3667;2248;1123;52793
"230230 BELA CRUZ";2511;2475;2548;2964;6078;4960;3804;2970;2027;1352;628;32317
"230240 BOA VIAGEM";4071;4083;4307;4815;9501;7290;6379;5506;4113;2712;1472;54249
"230250 BREJO SANTO";3481;3579;3828;4296;9086;8020;6040;4442;2928;1987;1033;48720
"230260 CAMOCIM";4823;4790;5149;6078;12103;10076;7940;5569;3507;2108;1006;63149
"230270 CAMPOS SALES";2135;2144;2206;2418;4799;3855;3154;2633;1916;1347;726;27333
"230280 CANINDE";6040;6013;6279;7057;14124;10923;8751;7272;5000;3244;1782;76485
"230290 CAPISTRANO";1407;1409;1375;1544;3251;2742;2019;1682;1100;674;439;17642
"230300 CARIDADE";1811;1712;1792;2129;4164;3418;2613;1979;1296;759;383;22056
"230310 CARIRE";1223;1237;1352;1665;3391;2505;2218;1949;1355;972;559;18426
"230320 CARIRIACU";2219;2191;2141;2415;4530;3767;3250;2497;1942;1308;661;26921
"230330 CARIUS";1198;1239;1299;1481;3182;2596;2339;2116;1581;1099;567;18697
"230340 CARNAUBAL";1423;1422;1431;1510;3080;2415;2061;1779;1155;767;400;17443
"230350 CASCAVEL";4851;4927;5337;6285;12780;11360;9397;7011;4523;2739;1522;70732
"230360 CATARINA";1390;1350;1313;1491;3533;3570;2797;2362;1478;714;338;20336
"230365 CATUNDA";798;814;826;855;1667;1389;1205;1142;793;487;295;10271
"230370 CAUCAIA";26504;26468;28761;34214;68478;55715;45054;34960;19089;9855;4394;353492
"230380 CEDRO";1750;1807;1912;2070;4094;3601;3192;2750;2077;1446;800;25499
"230390 CHAVAL";1019;1015;1032;1184;2450;1951;1611;1201;767;558;237;13025
"230393 CHORO";1130;1091;1106;1287;2578;1805;1406;1306;881;526;314;13430
"230395 CHOROZINHO";1463;1504;1576;1849;3939;3219;2571;1947;1115;691;365;20239
"230400 COREAU";1756;1746;1917;2228;4366;3296;2753;2083;1445;879;451;22920
"230410 CRATEUS";5154;5363;5593;6040;12408;11001;9699;8252;5639;3713;2038;74900
"230420 CRATO";9458;9724;10538;11671;23331;21039;16412;12381;8161;5017;2507;130239
"230423 CROATA";1364;1338;1391;1567;3257;2388;2106;1797;1301;922;486;17917
"230425 CRUZ";1937;1928;1954;2173;4458;3833;3038;2296;1526;954;421;24518
"230426 DEPUTADO IRAPUAN PINHEIRO";632;655;687;724;1560;1271;1300;1119;768;552;280;9548
"230427 ERERE";479;492;520;575;1234;1146;869;725;562;359;180;7141
"230428 EUSEBIO";4089;3975;4243;5035;9956;8901;6880;4582;2501;1321;644;52127
"230430 FARIAS BRITO";1448;1476;1494;1626;3400;2859;2380;1883;1431;1061;519;19577
"230435 FORQUILHA";1752;1723;1879;2292;4541;3739;2849;2237;1408;866;447;23733
"230440 FORTALEZA";163895;173011;194766;224646;471677;456558;359815;282257;173010;91075;42825;2633535
"230445 FORTIM";1147;1156;1224;1371;2958;2584;2121;1561;1049;686;311;16168
"230450 FRECHEIRINHA";1138;1104;1144;1379;2583;2017;1577;1315;886;533;267;13943
"230460 GENERAL SAMPAIO";654;629;638;729;1379;1013;796;670;495;309;149;7461
"230465 GRACA";1188;1164;1072;1211;2503;1988;1706;1434;1027;727;364;14384
"230470 GRANJA";4971;4705;4838;5598;10246;7779;6046;4299;3039;1932;850;54303
"230480 GRANJEIRO";368;366;400;439;840;721;585;468;360;235;125;4907
"230490 GROAIRAS";667;704;770;919;2039;1595;1347;1236;765;537;328;10907
"230495 GUAIUBA";2029;2007;2142;2482;4970;4089;3043;2249;1358;823;406;25598
"230500 GUARACIABA DO NORTE";3393;3317;3381;3717;7157;5596;4591;3834;2742;1676;944;40348
"230510 GUARAMIRANGA";407;390;435;531;1019;823;635;493;303;171;113;5320
"230520 HIDROLANDIA";1466;1484;1518;1673;3229;2738;2356;2156;1549;1036;616;19821
"230523 HORIZONTE";5286;5111;5660;6907;13558;11302;7417;4693;2664;1540;727;64865
"230526 IBARETAMA";1026;998;1067;1288;2492;1843;1589;1258;878;560;319;13318
"230530 IBIAPINA";2009;2043;1943;2059;4520;3505;2776;2502;1729;1070;663;24819
"230533 IBICUITINGA";891;894;920;1018;2235;2032;1474;1228;808;528;282;12310
"230535 ICAPUI";1422;1437;1488;1589;3396;3358;2745;1928;1275;747;287;19672
"230540 ICO";4924;5060;5269;5640;11705;10094;8376;7141;4856;3108;1545;67718
"230550 IGUATU";6909;7342;7766;8091;16900;16243;13124;10699;7248;4629;2354;101305
"230560 INDEPENDENCIA";1692;1767;1884;2197;4312;3820;3349;2949;2029;1367;792;26158
"230565 IPAPORANGA";864;888;842;920;1811;1450;1431;1372;956;660;395;11589
"230570 IPAUMIRIM";899;928;975;970;2006;1912;1476;1273;970;653;354;12416
"230580 IPU";3054;3089;3308;3630;7318;5932;4960;4265;2958;2001;1258;41773
"230590 IPUEIRAS";2875;2883;3034;3317;6508;5145;4495;4102;3009;1860;1045;38273
"230600 IRACEMA";947;969;1061;1124;2348;2256;1693;1507;1153;738;443;14239
"230610 IRAUCUBA";2018;1969;2070;2374;4610;3480;2630;2062;1312;860;462;23847
"230620 ITAICABA";434;455;490;577;1379;1252;1003;881;632;397;246;7746
"230625 ITAITINGA";2911;2896;2951;3552;7524;6486;4638;3033;1748;1031;497;37267
"230630 ITAPAGE";4174;4128;4418;5185;9654;8178;6301;4397;2732;1760;935;51862
"230640 ITAPIPOCA";11042;10794;11169;12129;23892;19890;14238;10643;6762;4129;2221;126909
"230650 ITAPIUNA";1578;1575;1627;1833;3773;2999;2280;1937;1265;784;447;20098
"230655 ITAREMA";3857;3610;3705;4157;8083;6508;4389;3015;1856;1209;627;41016
"230660 ITATIRA";1972;1831;1852;2142;4103;2930;2124;1770;1275;798;462;21259
"230670 JAGUARETAMA";1196;1237;1317;1523;3162;2581;2258;2096;1468;818;536;18192
"230680 JAGUARIBARA";833;832;849;903;1922;1764;1411;1135;800;501;263;11213
"230690 JAGUARIBE";2396;2483;2606;2837;5652;5003;4264;3997;2813;1748;978;34777
"230700 JAGUARUANA";2132;2180;2357;2806;6287;5527;4359;3537;2237;1310;704;33436
"230710 JARDIM";2290;2273;2315;2469;4714;4156;3059;2238;1748;1267;631;27160
"230720 JATI";535;568;620;660;1409;1265;1017;823;563;404;205;8069
"230725 JIJOCA DE JERICOACOARA";1675;1595;1566;1785;3871;3304;2346;1524;875;496;215;19252
"230730 JUAZEIRO DO NORTE";21005;21208;22272;25325;49900;44606;32876;23118;15133;9534;4962;269939
"230740 JUCAS";1905;1920;1837;2025;4185;3399;2941;2635;1920;1319;625;24711
"230750 LAVRAS DA MANGABEIRA";2079;2141;2344;2587;5383;4716;3844;3342;2526;1669;912;31543
"230760 LIMOEIRO DO NORTE";3721;3875;4170;4911;10212;9542;8254;6683;4017;2318;1111;58814
"230763 MADALENA";1534;1491;1642;1907;3657;2673;2296;1795;1167;768;403;19333
"230765 MARACANAU";16263;16384;17375;20666;43300;37936;28869;22043;12823;6279;2687;224625
"230770 MARANGUAPE";9275;9448;10111;11985;24369;20819;15476;12062;6648;4092;1855;126140
"230780 MARCO";2635;2498;2533;2717;5208;3931;2902;2051;1203;810;388;26876
"230790 MARTINOPOLE";934;920;963;1121;2103;1534;1221;938;639;440;238;11051
"230800 MASSAPE";3131;3011;3207;3832;7570;5744;4349;3196;2061;1309;692;38102
"230810 MAURITI";3837;3853;3858;4309;8763;7083;5815;4263;2921;1885;946;47533
"230820 MERUOCA";1173;1165;1144;1295;2759;2251;1666;1365;981;621;372;14792
"230830 MILAGRES";2045;2093;2136;2329;4694;4226;3494;2720;1838;1327;713;27615
"230835 MILHA";842;884;978;1026;2110;1744;1699;1587;1125;783;405;13183
"230837 MIRAIMA";1301;1234;1226;1284;2447;1912;1516;1192;796;495;261;13664
"230840 MISSAO VELHA";2934;2924;3005;3201;6224;5314;4085;3037;2226;1520;744;35214
"230850 MOMBACA";3251;3291;3494;3663;7441;6170;5027;4479;3367;2303;1185;43671
"230860 MONSENHOR TABOSA";1269;1282;1312;1457;3042;2372;2019;1799;1329;842;479;17202
"230870 MORADA NOVA";3981;4066;4298;5074;10574;9459;8374;7086;4737;2995;1563;62207
"230880 MORAUJO";671;669;738;865;1632;1287;1018;754;524;303;149;8610
"230890 MORRINHOS";2132;1986;1987;2207;4149;3241;2341;1751;1195;865;368;22222
"230900 MUCAMBO";1026;1034;1022;1179;2445;1983;1774;1668;1174;781;426;14512
"230910 MULUNGU";915;896;884;962;1833;1527;1176;1037;696;403;249;10578
"230920 NOVA OLINDA";1292;1306;1299;1397;2930;2336;1697;1257;877;608;322;15321
"230930 NOVA RUSSAS";2272;2355;2421;2571;5327;4582;3873;3553;2581;1647;977;32159
"230940 NOVO ORIENTE";1953;1973;2059;2412;4986;3994;3621;3194;2157;1351;768;28468
"230945 OCARA";1761;1787;1899;2170;4589;3830;3204;2653;1768;1162;612;25435
"230950 OROS";1403;1490;1535;1571;3234;3177;2855;2538;1902;1193;618;21516
"230960 PACAJUS";5384;5359;5800;6983;13580;11884;8785;5866;3454;2026;1040;70161
"230970 PACATUBA";6465;6364;6620;7681;15987;13884;9914;7448;4013;1912;813;81101
"230980 PACOTI";999;972;948;1087;2243;1833;1433;1242;716;452;281;12206
"230990 PACUJA";454;462;481;560;1146;941;798;697;460;317;183;6499
"231000 PALHANO";610;648;630;650;1542;1635;1163;963;756;454;259;9310
"231010 PALMACIA";1012;992;1007;1214;2486;2026;1593;1165;768;517;299;13079
"231020 PARACURU";2515;2508;2673;3176;6335;5582;4551;3268;2078;1270;647;34603
"231025 PARAIPABA";2552;2470;2597;3098;5803;5155;4033;2951;1813;1160;599;32231
"231030 PARAMBU";2305;2297;2456;2796;5365;4244;3935;3366;2377;1643;873;31657
"231040 PARAMOTI";966;923;951;1145;2295;1744;1464;1168;747;506;267;12176
"231050 PEDRA BRANCA";3143;3161;3267;3778;7738;6198;5286;4232;3123;2085;1140;43151
"231060 PENAFORTE";762;785;757;785;1612;1368;1050;815;509;325;173;8941
"231070 PENTECOSTE";2799;2838;2921;3475;6636;5757;4726;3785;2221;1477;808;37443
"231080 PEREIRO";1163;1161;1204;1413;2794;2449;1917;1684;1248;782;440;16255
"231085 PINDORETAMA";1456;1482;1474;1698;3597;3161;2803;1897;1238;879;466;20151
"231090 PIQUET CARNEIRO";1015;1036;1119;1294;2947;2712;2207;1750;1287;888;440;16695
"231095 PIRES FERREIRA";800;806;816;908;1919;1426;1376;1183;733;537;340;10844
"231100 PORANGA";989;999;976;1091;2090;1692;1453;1199;904;618;303;12314
"231110 PORTEIRAS";1206;1246;1195;1238;2655;2272;1766;1418;1019;710;351;15076
"231120 POTENGI";1023;1021;961;968;1803;1517;1266;1005;662;465;228;10919
"231123 POTIRETAMA";446;448;497;560;1124;980;819;662;454;266;125;6381
"231126 QUITERIANOPOLIS";1548;1557;1542;1707;3529;3044;2726;2232;1463;1007;559;20914
"231130 QUIXADA";6676;6855;7127;7910;16194;12647;10150;8316;5378;3396;1850;86499
"231135 QUIXELO";1058;1087;1085;1197;2575;2347;2209;1922;1451;894;418;16243
"231140 QUIXERAMOBIM";6048;6084;6428;7185;14839;11479;9224;7778;5317;3413;1843;79638
"231150 QUIXERE";1630;1632;1758;1980;4216;3487;2729;2005;1314;744;355;21850
"231160 REDENCAO";2244;2277;2246;2540;5025;4236;3538;2904;1921;1212;715;28858
"231170 RERIUTABA";1401;1442;1501;1634;3135;2506;2199;1913;1474;936;574;18715
"231180 RUSSAS";5144;5278;5785;6835;14402;12954;9926;7562;4752;2770;1361;76769
"231190 SABOEIRO";1280;1273;1197;1309;2714;2132;1826;1662;1297;810;385;15885
"231195 SALITRE";1593;1532;1586;1662;2973;2326;1745;1261;833;596;278;16385
"231200 SANTANA DO ACARAU";2757;2712;2711;3057;6001;4749;3623;2683;1798;1335;606;32032
"231210 SANTANA DO CARIRI";1593;1548;1521;1668;3140;2416;1905;1570;1097;796;418;17672
"231220 SANTA QUITERIA";3224;3255;3404;3770;7778;6231;5335;4516;3081;2001;1092;43687
"231230 SAO BENEDITO";4111;4085;3923;4164;8371;6981;5399;4437;3075;1861;1020;47427
"231240 SAO GONCALO DO AMARANTE";3700;3685;3794;4420;9135;7739;5977;4234;2565;1504;738;47491
"231250 SAO JOAO DO JAGUARIBE";355;380;439;562;1119;1128;1127;1040;760;535;293;7738
"231260 SAO LUIS DO CURU";926;941;962;1091;2307;1945;1648;1342;883;545;320;12910
"231270 SENADOR POMPEU";1711;1770;1826;2097;4409;3621;3182;2880;1986;1387;710;25579
"231280 SENADOR SA";697;663;638;717;1388;1107;779;626;442;280;144;7481
"231290 SOBRAL";14764;14878;16402;20153;41712;34736;25331;17922;10525;5912;2917;205252
"231300 SOLONOPOLE";1157;1208;1304;1450;3065;2523;2318;2147;1533;1028;524;18257
"231310 TABULEIRO DO NORTE";1935;2005;2221;2689;5450;4882;4548;3652;2214;1346;684;31626
"231320 TAMBORIL";1949;2000;2002;2184;4527;3548;3115;2764;2038;1356;825;26308
"231325 TARRAFAS";597;615;699;752;1499;1155;1044;934;683;433;222;8633
"231330 TAUA";4055;4083;4440;5030;9950;8465;7232;6268;4385;2984;1547;58439
"231335 TEJUCUOCA";1662;1592;1599;1790;3555;2901;2027;1569;1072;687;351;18805
"231340 TIANGUA";6405;6266;6532;7202;14317;11653;8514;6347;4012;2310;1165;74723
"231350 TRAIRI";4782;4635;4509;5126;10378;8387;6290;4718;3102;2080;1137;55144
"231355 TURURU";1213;1231;1261;1425;3093;2304;1942;1531;947;644;348;15939
"231360 UBAJARA";2930;2879;2937;3085;6191;5310;3955;3035;2037;1211;693;34263
"231370 UMARI";537;551;570;579;1185;1183;953;830;637;473;227;7725
"231375 UMIRIM";1665;1653;1678;1959;3800;2781;2230;1694;1152;698;358;19668
"231380 URUBURETAMA";1762;1710;1830;2112;4228;3400;2449;1805;1111;670;382;21459
"231390 URUOCA";1120;1100;1124;1322;2605;2011;1610;1177;807;544;264;13684
"231395 VARJOTA";1331;1333;1465;1680;3186;2573;2202;1736;1297;957;555;18315
"231400 VARZEA ALEGRE";2746;2858;3013;3199;6791;5925;4950;4335;3140;2248;1142;40347
"231410 VICOSA DO CEARA";5274;5075;5216;5948;11796;8734;6440;4858;3191;2158;1119;59809
"240010 ACARI";665;705;745;803;1739;1785;1501;1353;909;602;360;11167
"240020 ACU";4062;4290;4511;4846;9939;9564;7675;6118;3281;1972;1005;57263
"240030 AFONSO BEZERRA";854;940;1008;973;1856;1573;1317;1160;639;467;259;11046
"240040 AGUA NOVA";214;212;231;278;596;537;419;312;219;132;59;3209
"240050 ALEXANDRIA";942;1012;974;972;2011;2043;1759;1526;1149;779;460;13627
"240060 ALMINO AFONSO";323;338;344;356;797;723;668;546;351;216;125;4787
"240070 ALTO DO RODRIGUES";1070;1119;1179;1192;2392;2507;1929;1436;666;422;208;14120
"240080 ANGICOS";722;774;898;889;1987;1902;1478;1348;851;536;350;11735
"240090 ANTONIO MARTINS";449;473;518;527;1072;1182;960;808;580;348;211;7128
"240100 APODI";2133;2261;2432;2758;6267;5895;5077;4281;2413;1446;820;35783
"240110 AREIA BRANCA";1848;1996;2127;2285;4530;4361;3739;3206;1694;1043;548;27377
"240120 ARES";1131;1139;1177;1228;2546;2210;1764;1391;779;464;247;14076
"240130 AUGUSTO SEVERO";658;671;750;796;1649;1500;1215;1029;646;463;245;9622
"240140 BAIA FORMOSA";773;784;768;795;1531;1462;1203;913;514;297;125;9165
"240145 BARAUNA";2502;2464;2537;2617;4810;4457;3385;2353;1360;758;364;27607
"240150 BARCELONA";247;260;287;318;637;562;517;472;317;244;146;4007
"240160 BENTO FERNANDES";372;383;467;525;1026;853;630;500;349;229;107;5441
"240165 BODO";178;174;190;189;389;363;317;210;133;93;41;2277
"240170 BOM JESUS";806;810;823;877;1759;1465;1213;998;644;445;253;10093
"240180 BREJINHO";971;962;1048;1118;2223;1948;1489;1215;765;512;267;12518
"240185 CAICARA DO NORTE";554;564;575;561;1107;1040;800;607;372;225;121;6526
"240190 CAICARA DO RIO DO VENTO";245;252;274;291;668;589;450;364;246;161;80;3620
"240200 CAICO";3874;4171;4663;5268;10931;11432;9353;7943;4892;3036;1585;67148
"240210 CAMPO REDONDO";790;834;842;888;1873;1705;1372;1145;738;560;319;11066
"240220 CANGUARETAMA";3013;2954;3054;3334;6431;5073;3948;2877;1543;985;505;33717
"240230 CARAUBAS";1373;1435;1496;1576;3335;3112;2754;2258;1499;982;573;20393
"240240 CARNAUBA DOS DANTAS";582;603;597;622;1367;1339;1068;828;535;335;181;8057
"240250 CARNAUBAIS";761;797;859;890;1775;1785;1349;1141;593;370;219;10539
"240260 CEARA-MIRIM";6208;6234;6282;6603;13185;11419;8774;6380;3878;2501;1231;72695
"240270 CERRO CORA";851;891;902;901;1815;1681;1365;1137;760;548;325;11176
"240280 CORONEL EZEQUIEL";427;431;439;476;960;815;672;488;370;275;158;5511
"240290 CORONEL JOAO PESSOA";374;370;408;461;858;695;550;503;333;233;120;4905
"240300 CRUZETA";484;520;513;550;1262;1259;1083;1037;665;423;234;8030
"240310 CURRAIS NOVOS";2714;2940;3116;3428;7296;7154;6033;5067;3330;2233;1229;44540
"240320 DOUTOR SEVERIANO";496;513;534;546;1208;1089;830;745;587;340;196;7084
"240325 PARNAMIRIM";16948;17090;18513;21235;46632;44644;35798;26596;13508;6383;2668;250015
"240330 ENCANTO";390;410;427;436;924;842;699;609;419;275;147;5578
"240340 EQUADOR";478;480;480;492;1027;936;723;585;406;255;164;6026
"240350 ESPIRITO SANTO";863;842;850;931;1860;1545;1276;996;659;470;257;10549
"240360 EXTREMOZ";2298;2323;2413;2559;4957;4200;3522;2724;1559;908;392;27855
"240370 FELIPE GUERRA";358;403;407;421;943;895;896;713;449;314;160;5959
"240375 FERNANDO PEDROZA";192;210;215;218;531;482;350;382;205;148;92;3025
"240380 FLORANIA";651;710;692;700;1649;1522;1281;1148;733;472;270;9828
"240390 FRANCISCO DANTAS";173;180;190;196;479;455;380;333;223;158;82;2849
"240400 FRUTUOSO GOMES";297;304;276;263;662;637;557;456;335;217;119;4123
"240410 GALINHOS";215;205;232;253;520;458;323;234;117;77;30;2664
"240420 GOIANINHA";2181;2153;2273;2401;4668;4246;3059;2206;1280;770;388;25625
"240430 GOVERNADOR DIX-SEPT ROSADO";871;910;986;1090;2303;1941;1772;1431;856;544;253;12957
"240440 GROSSOS";626;668;757;853;1818;1613;1413;1231;637;408;196;10220
"240450 GUAMARE";1324;1303;1351;1443;2923;2473;1872;1235;576;365;168;15033
"240460 IELMO MARINHO";1129;1109;1196;1256;2351;2068;1718;1204;743;481;233;13488
"240470 IPANGUACU";1259;1269;1376;1348;2597;2602;1840;1363;803;476;280;15213
"240480 IPUEIRA";129;134;161;169;318;348;288;253;212;136;68;2216
"240485 ITAJA";587;611;657;658;1328;1270;935;659;385;243;119;7452
"240490 ITAU";358;395;407;417;935;823;817;820;450;275;141;5838
"240500 JACANA";635;662;706;745;1564;1326;1106;834;592;474;273;8917
"240510 JANDAIRA";576;577;611;637;1230;1070;764;604;376;254;149;6848
"240520 JANDUIS";388;403;409;388;807;845;649;586;403;278;154;5310
"240530 JANUARIO CICCO";809;796;863;918;1831;1451;1179;884;628;409;222;9990
"240540 JAPI";419;407;420;463;910;771;583;494;358;235;120;5180
"240550 JARDIM DE ANGICOS";210;210;207;220;423;373;303;271;188;144;74;2623
"240560 JARDIM DE PIRANHAS";977;1012;1099;1207;2515;2430;1962;1581;931;590;317;14621
"240570 JARDIM DO SERIDO";557;610;706;836;1846;1862;1731;1801;1219;770;456;12394
"240580 JOAO CAMARA";2903;2903;3009;3233;6310;5328;4013;2928;1888;1326;694;34535
"240590 JOAO DIAS";197;198;218;214;504;407;313;257;154;117;77;2656
"240600 JOSE DA PENHA";363;376;413;459;890;909;777;668;492;413;202;5962
"240610 JUCURUTU";1135;1194;1271;1330;2883;3129;2492;2055;1315;899;549;18252
"240615 JUNDIA";293;290;311;339;652;596;459;353;246;193;116;3848
"240620 LAGOA D'ANTA";543;533;556;607;1260;973;789;652;367;267;138;6685
"240630 LAGOA DE PEDRAS";623;606;641;688;1296;1103;892;669;424;322;197;7461
"240640 LAGOA DE VELHOS";206;207;221;239;491;390;313;274;181;138;71;2731
"240650 LAGOA NOVA";1251;1274;1291;1332;2770;2341;1806;1508;890;576;299;15338
"240660 LAGOA SALGADA";706;692;716;715;1501;1193;949;717;454;321;174;8138
"240670 LAJES";764;797;823;876;1914;1683;1396;1259;803;532;291;11138
"240680 LAJES PINTADAS";296;309;349;380;856;729;594;497;361;232;147;4750
"240690 LUCRECIA";276;291;296;302;654;625;508;406;286;191;102;3937
"240700 LUIS GOMES";840;868;798;766;1639;1566;1145;1004;718;467;245;10056
"240710 MACAIBA";6102;6207;6493;7161;14474;12773;10289;7322;4107;2517;1232;78677
"240720 MACAU";2066;2206;2435;2599;5210;5054;4398;3787;1841;1165;589;31350
"240725 MAJOR SALES";314;337;309;282;597;596;439;433;318;201;109;3935
"240730 MARCELINO VIEIRA";587;601;641;637;1338;1286;951;981;713;427;207;8369
"240740 MARTINS";624;657;627;598;1322;1358;1080;924;743;447;278;8658
"240750 MAXARANGUAPE";1132;1093;1074;1113;2130;1837;1441;1021;635;379;160;12015
"240760 MESSIAS TARGINO";331;349;369;389;732;689;618;495;287;182;93;4534
"240770 MONTANHAS";964;942;968;1016;1941;1616;1342;1040;675;534;302;11340
"240780 MONTE ALEGRE";1751;1722;1859;2009;4126;3258;2730;2115;1289;871;465;22195
"240790 MONTE DAS GAMELEIRAS";167;174;158;180;399;333;266;219;110;92;51;2149
"240800 MOSSORO";19589;21090;22366;23542;51482;51141;39501;30970;17088;9380;4564;290713
"240810 NATAL";51963;56377;62367;69382;150583;152462;118362;98579;61491;33287;16188;871041
"240820 NISIA FLORESTA";2203;2174;2292;2545;4975;4156;3529;2442;1402;828;366;26912
"240830 NOVA CRUZ";2813;2881;2999;3214;6595;5821;4554;3600;2219;1572;854;37122
