"Municipio";"0 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"211300 VITORINO FREIRE";2432;2486;2691;2859;5510;4742;3803;2979;2027;1295;698;31522
"211400 ZE DOCA";4506;4542;4851;4742;9384;8318;6071;4137;2843;1716;846;51956
"220005 ACAUA";535;513;517;637;1259;1053;965;738;475;293;117;7102
"220010 AGRICOLANDIA";356;372;373;358;805;727;651;558;452;325;154;5131
"220020 AGUA BRANCA";1374;1321;1375;1596;2933;2556;2307;1650;1196;768;394;17470
"220025 ALAGOINHA DO PIAUI";469;477;518;582;1190;1232;1058;955;636;392;156;7665
"220027 ALEGRETE DO PIAUI";350;358;401;398;844;779;578;562;316;222;110;4918
"220030 ALTO LONGA";967;968;1005;1022;2178;2182;2003;1614;1315;728;357;14339
"220040 ALTOS";3032;3041;3291;3313;6645;6403;5280;4197;2933;1621;849;40605
"220045 ALVORADA DO GURGUEIA";539;500;496;501;956;793;659;460;318;162;61;5445
"220050 AMARANTE";1441;1427;1475;1304;2672;2537;2134;1834;1417;907;456;17604
"220060 ANGICAL DO PIAUI";409;429;446;527;1102;873;837;907;663;382;208;6783
"220070 ANISIO DE ABREU";823;770;777;870;1691;1629;1334;944;541;390;169;9938
"220080 ANTONIO ALMEIDA";221;215;229;269;549;494;378;366;271;137;41;3170
"220090 AROAZES";413;416;426;413;826;815;815;674;530;329;170;5827
"220095 AROEIRAS DO ITAIM";157;166;163;196;416;372;369;313;202;141;56;2551
"220100 ARRAIAL";335;339;337;415;857;667;561;547;353;211;98;4720
"220105 ASSUNCAO DO PIAUI";798;755;712;770;1323;1013;981;680;459;271;101;7863
"220110 AVELINO LOPES";893;882;905;960;1826;1571;1493;1229;814;514;239;11326
"220115 BAIXA GRANDE DO RIBEIRO";1212;1083;1069;1283;2374;1832;1116;861;536;211;94;11671
"220117 BARRA D'ALCANTARA";290;277;270;328;623;580;527;395;338;209;115;3952
"220120 BARRAS";3924;3786;3922;4417;7961;7434;5630;4298;3130;1788;895;47185
"220130 BARREIRAS DO PIAUI";277;259;245;310;596;476;425;358;234;115;57;3352
"220140 BARRO DURO";534;529;584;618;1098;1042;911;691;559;297;164;7027
"220150 BATALHA";2000;1954;1979;2374;4765;4231;3381;2691;1883;1094;553;26905
"220155 BELA VISTA DO PIAUI";307;293;292;375;696;606;573;475;213;145;55;4030
"220157 BELEM DO PIAUI";247;243;263;285;610;536;529;448;209;150;67;3587
"220160 BENEDITINOS";742;748;769;857;1686;1646;1312;1043;918;514;238;10473
"220170 BERTOLINIA";412;409;410;452;936;904;660;549;404;242;129;5507
"220173 BETANIA DO PIAUI";574;535;510;558;1161;852;794;558;337;233;98;6210
"220177 BOA HORA";629;605;608;588;1095;1072;821;604;407;268;118;6815
"220180 BOCAINA";242;259;273;321;711;655;647;589;387;301;120;4505
"220190 BOM JESUS";2160;2104;2377;2734;4612;4450;3022;1870;1196;598;264;25387
"220191 BOM PRINCIPIO DO PIAUI";455;420;413;510;986;815;798;558;353;236;107;5651
"220192 BONFIM DO PIAUI";435;429;439;452;956;851;756;562;418;260;127;5685
"220194 BOQUEIRAO DO PIAUI";513;476;479;513;975;1032;773;599;530;359;177;6426
"220196 BRASILEIRA";582;580;610;691;1370;1328;1119;884;632;371;180;8347
"220198 BREJO DO PIAUI";299;289;279;314;653;568;541;410;265;168;62;3848
"220200 BURITI DOS LOPES";1675;1623;1636;1706;3369;3185;2355;1816;1323;775;344;19807
"220202 BURITI DOS MONTES";616;595;596;781;1525;1153;1047;851;551;338;211;8264
"220205 CABECEIRAS DO PIAUI";749;732;771;892;1769;1685;1409;1080;863;461;219;10630
"220207 CAJAZEIRAS DO PIAUI";284;270;275;337;598;538;446;336;244;175;70;3573
"220208 CAJUEIRO DA PRAIA";603;565;557;679;1390;1244;1120;678;446;270;122;7674
"220209 CALDEIRAO GRANDE DO PIAUI";435;415;421;545;1044;775;841;558;364;263;120;5781
"220210 CAMPINAS DO PIAUI";434;434;433;452;917;774;679;665;455;262;115;5620
"220211 CAMPO ALEGRE DO FIDALGO";412;405;425;426;879;811;654;514;279;178;86;5069
"220213 CAMPO GRANDE DO PIAUI";406;412;441;530;1086;865;758;686;430;254;97;5965
"220217 CAMPO LARGO DO PIAUI";783;721;707;738;1362;1067;701;529;393;199;111;7311
"220220 CAMPO MAIOR";2804;2928;3335;3780;7311;7418;6784;5333;3839;2241;1120;46893
"220225 CANAVIEIRA";315;307;294;328;629;561;524;412;292;183;99;3944
"220230 CANTO DO BURITI";1441;1445;1561;1927;3443;3180;2822;2316;1598;1055;470;21258
"220240 CAPITAO DE CAMPOS";837;822;863;1018;1912;1826;1431;1139;893;483;221;11445
"220245 CAPITAO GERVASIO OLIVEIRA";355;321;304;376;648;616;584;426;235;174;75;4114
"220250 CARACOL";986;933;961;994;1931;1692;1370;988;591;354;164;10964
"220253 CARAUBAS DO PIAUI";530;492;474;544;1127;842;711;514;349;211;96;5890
"220255 CARIDADE DO PIAUI";416;402;423;501;918;775;649;443;284;193;81;5085
"220260 CASTELO DO PIAUI";1449;1472;1497;1568;3203;2747;2447;2137;1651;1026;518;19715
"220265 CAXINGO";534;477;452;570;1055;803;645;415;295;148;57;5451
"220270 COCAL";2420;2340;2305;2551;5123;4077;3299;2615;1570;1069;476;27845
"220271 COCAL DE TELHA";342;339;333;388;768;761;645;557;397;257;112;4899
"220272 COCAL DOS ALVES";460;433;442;578;1189;921;763;668;394;228;92;6168
"220273 COIVARAS";318;314;322;321;662;599;514;440;296;172;74;4032
"220275 COLONIA DO GURGUEIA";581;576;573;525;1111;995;758;591;421;247;138;6516
"220277 COLONIA DO PIAUI";545;532;535;610;1286;1235;1017;812;605;329;155;7661
"220280 CONCEICAO DO CANINDE";325;328;327;387;839;646;625;560;382;265;123;4807
"220285 CORONEL JOSE DIAS";305;300;312;405;774;712;672;541;324;250;90;4685
"220290 CORRENTE";2244;2166;2280;2663;4766;4153;3138;2391;1595;887;426;26709
"220300 CRISTALANDIA DO PIAUI";797;731;727;767;1295;1218;990;762;573;331;132;8323
"220310 CRISTINO CASTRO";867;843;871;949;1881;1571;1227;964;688;386;197;10444
"220320 CURIMATA";964;929;932;1100;2046;1710;1368;1038;730;409;200;11426
"220323 CURRAIS";479;476;486;443;762;725;559;449;320;193;76;4968
"220325 CURRALINHOS";408;386;384;392;758;701;529;370;283;166;82;4459
"220327 CURRAL NOVO DO PIAUI";524;499;476;504;971;767;631;442;313;162;78;5367
"220330 DEMERVAL LOBAO";1050;1028;1102;1133;2184;2217;1926;1324;996;603;277;13840
"220335 DIRCEU ARCOVERDE";467;472;494;560;1167;1032;949;851;515;361;161;7029
"220340 DOM EXPEDITO LOPES";428;447;495;542;1142;1043;1007;839;546;304;129;6922
"220342 DOMINGOS MOURAO";368;357;342;358;803;606;517;411;307;197;88;4354
"220345 DOM INOCENCIO";657;663;676;722;1540;1419;1361;1131;704;486;206;9565
"220350 ELESBAO VELOSO";899;923;1017;1131;2123;2280;2008;1673;1260;821;440;14575
"220360 ELISEU MARTINS";346;364;367;353;748;785;655;498;416;257;141;4930
"220370 ESPERANTINA";3068;2993;3149;3428;6764;6843;4924;3610;2784;1542;743;39848
"220375 FARTURA DO PIAUI";410;403;413;460;929;749;615;584;392;243;121;5319
"220380 FLORES DO PIAUI";361;345;346;364;689;651;565;477;364;195;105;4462
"220385 FLORESTA DO PIAUI";143;148;145;174;427;364;370;311;232;172;74;2560
"220390 FLORIANO";3790;3974;4669;5260;9880;10141;8195;6180;4300;2431;1205;60025
"220400 FRANCINOPOLIS";351;354;366;434;891;737;654;624;483;300;153;5347
"220410 FRANCISCO AYRES";299;314;330;303;595;593;534;507;453;256;139;4323
"220415 FRANCISCO MACEDO";248;237;257;290;553;493;409;348;198;108;59;3200
"220420 FRANCISCO SANTOS";649;676;755;767;1507;1415;1324;1052;675;383;169;9372
"220430 FRONTEIRAS";811;810;879;1047;2013;1691;1528;1340;797;502;241;11659
"220435 GEMINIANO";398;392;419;478;933;782;746;627;350;240;95;5460
"220440 GILBUES";984;947;908;956;2057;1544;1112;888;751;377;170;10694
"220450 GUADALUPE";764;751;818;931;1760;1664;1399;1045;730;427;208;10497
"220455 GUARIBAS";416;401;379;456;963;700;484;374;250;105;40;4568
"220460 HUGO NAPOLEAO";280;272;275;319;665;548;510;445;296;186;83;3879
"220465 ILHA GRANDE";803;751;752;874;1631;1453;1264;836;563;350;180;9457
"220470 INHUMA";1063;1089;1176;1228;2562;2143;2069;1753;1184;693;359;15319
"220480 IPIRANGA DO PIAUI";670;668;707;862;1612;1504;1247;1182;727;436;223;9838
"220490 ISAIAS COELHO";666;678;679;676;1569;1315;1004;907;538;383;151;8566
"220500 ITAINOPOLIS";618;645;689;851;1765;1622;1701;1598;1083;681;298;11551
"220510 ITAUEIRA";765;785;830;845;1667;1723;1485;1266;867;541;254;11028
"220515 JACOBINA DO PIAUI";370;364;384;450;945;900;782;694;494;233;113;5729
"220520 JAICOS";1477;1456;1529;1761;3189;2863;2404;1912;1305;863;411;19170
"220525 JARDIM DO MULATO";331;349;361;336;736;650;563;560;356;181;90;4513
"220527 JATOBA DO PIAUI";335;338;362;357;710;687;719;531;429;291;116;4875
"220530 JERUMENHA";310;312;318;353;755;623;574;512;344;231;115;4447
"220535 JOAO COSTA";213;212;224;227;465;521;434;335;206;116;52;3005
"220540 JOAQUIM PIRES";1171;1113;1138;1428;2643;2186;1718;1334;896;529;220;14376
"220545 JOCA MARQUES";528;498;509;502;978;912;575;429;308;160;67;5466
"220550 JOSE DE FREITAS";3037;2993;3201;3394;6502;6470;5126;3701;2625;1554;733;39336
"220551 JUAZEIRO DO PIAUI";458;467;454;454;973;745;718;533;378;203;102;5485
"220552 JULIO BORGES";473;459;463;469;975;824;674;556;370;255;122;5640
"220553 JUREMA";361;356;377;438;771;753;634;504;289;213;81;4777
"220554 LAGOINHA DO PIAUI";207;206;228;255;451;402;389;320;220;137;43;2858
"220555 LAGOA ALEGRE";718;693;684;799;1611;1255;1038;745;499;375;160;8577
"220556 LAGOA DO BARRO DO PIAUI";340;337;350;396;813;698;611;490;301;232;88;4656
"220557 LAGOA DE SAO FRANCISCO";570;549;498;600;1297;897;866;676;414;282;128;6777
"220558 LAGOA DO PIAUI";327;317;325;331;680;646;541;384;295;152;77;4075
"220559 LAGOA DO SITIO";409;402;412;392;785;680;746;619;414;231;108;5198
"220560 LANDRI SALES";404;400;382;385;752;753;687;609;485;291;135;5283
"220570 LUIS CORREIA";2384;2329;2456;2711;5371;4877;4031;2841;1796;1153;489;30438
"220580 LUZILANDIA";2081;2068;2174;2120;4199;4133;2958;2389;1838;1036;508;25504
"220585 MADEIRO";792;731;740;827;1568;1284;892;659;475;251;123;8342
"220590 MANOEL EMIDIO";367;369;369;446;984;861;664;558;388;223;122;5351
"220595 MARCOLANDIA";772;755;828;851;1497;1179;967;830;458;272;134;8543
"220600 MARCOS PARENTE";354;356;376;339;636;660;580;520;375;228;123;4547
"220605 MASSAPE DO PIAUI";471;462;464;561;996;993;873;656;477;346;150;6449
"220610 MATIAS OLIMPIO";1054;1010;1037;975;1931;1627;1176;929;645;402;172;10958
"220620 MIGUEL ALVES";3336;3103;2975;3235;6379;4828;3375;2739;2137;1172;554;33833
"220630 MIGUEL LEAO";108;102;106;112;210;181;163;103;83;47;27;1242
"220635 MILTON BRANDAO";480;471;452;553;1275;888;819;778;507;256;129;6608
"220640 MONSENHOR GIL";718;717;769;865;1672;1698;1370;1104;826;550;275;10564
"220650 MONSENHOR HIPOLITO";502;500;568;665;1153;1203;978;921;663;423;191;7767
"220660 MONTE ALEGRE DO PIAUI";988;948;941;940;1986;1548;1163;954;645;341;161;10615
"220665 MORRO CABECA NO TEMPO";412;390;358;394;804;590;584;468;265;174;91;4530
"220667 MORRO DO CHAPEU DO PIAUI";565;554;545;642;1183;1088;786;615;457;272;104;6811
"220669 MURICI DOS PORTELAS";940;851;807;871;1553;1373;1078;754;552;314;116;9209
"220670 NAZARE DO PIAUI";525;540;533;511;1193;1002;973;800;645;395;205;7322
"220672 NAZARIA";734;709;732;738;1350;1312;1016;892;597;353;169;8602
"220675 NOSSA SENHORA DE NAZARE";312;320;342;377;690;765;682;565;426;284;128;4891
"220680 NOSSA SENHORA DOS REMEDIOS";837;796;840;882;1491;1307;909;734;531;270;126;8723
"220690 NOVO ORIENTE DO PIAUI";401;405;414;525;1026;1007;887;748;573;367;203;6556
"220695 NOVO SANTO ANTONIO";192;190;184;208;457;434;453;383;279;168;55;3003
"220700 OEIRAS";2709;2750;2935;3141;6169;5657;4960;3765;2645;1579;775;37085
"220710 OLHO D'AGUA DO PIAUI";234;210;192;226;375;341;306;257;180;102;45;2468
"220720 PADRE MARCOS";419;436;454;491;1150;929;986;933;547;352;176;6873
"220730 PAES LANDIM";279;286;286;350;685;628;502;451;347;219;93;4126
"220735 PAJEU DO PIAUI";233;223;220;251;451;432;476;474;337;213;94;3404
"220740 PALMEIRA DO PIAUI";431;418;408;401;914;698;611;524;338;200;93;5036
"220750 PALMEIRAIS";1351;1276;1266;1300;2379;2068;1658;1415;999;578;297;14587
"220755 PAQUETA";258;262;260;287;601;576;633;477;313;188;82;3937
"220760 PARNAGUA";1018;963;932;1024;2045;1585;1146;934;671;335;166;10819
"220770 PARNAIBA";10387;10579;11957;13348;26004;25046;21291;16080;10127;5820;2843;153482
"220775 PASSAGEM FRANCA DO PIAUI";373;356;355;371;759;767;511;359;262;142;68;4323
"220777 PATOS DO PIAUI";440;426;435;488;1007;927;858;764;555;341;165;6406
"220779 PAU D'ARCO DO PIAUI";355;339;317;326;671;567;516;391;329;182;72;4065
"220780 PAULISTANA";1649;1608;1664;1927;3435;3034;2613;2042;1326;888;368;20554
"220785 PAVUSSU";226;230;227;269;650;543;467;464;320;177;96;3669
"220790 PEDRO II";2841;2841;2829;3133;6659;5442;4828;4134;3266;1853;952;38778
"220793 PEDRO LAURENTINO";256;237;231;203;380;377;345;237;165;78;35;2544
"220795 NOVA SANTA RITA";374;348;355;461;720;612;575;453;265;152;68;4383
"220800 PICOS";4953;5078;5961;7094;13908;12868;11100;8370;5059;2826;1214;78431
"220810 PIMENTEIRAS";912;882;878;1007;2032;1724;1613;1333;954;558;246;12139
"220820 PIO IX";1353;1347;1404;1606;3402;2747;2456;2004;1127;692;321;18459
"220830 PIRACURUCA";2017;2010;2088;2374;5439;4472;3729;3026;2008;1193;518;28874
"220840 PIRIPIRI";4275;4348;4719;5135;10811;9780;8511;6924;4987;2947;1350;63787
"220850 PORTO";1303;1236;1203;1243;2418;1802;1241;963;666;363;170;12608
"220855 PORTO ALEGRE DO PIAUI";248;218;217;247;459;429;314;252;177;111;48;2720
"220860 PRATA DO PIAUI";225;220;222;253;537;449;341;335;282;173;113;3150
"220865 QUEIMADA NOVA";610;599;621;802;1655;1355;1176;1015;612;387;185;9017
"220870 REDENCAO DO GURGUEIA";845;795;767;817;1528;1331;976;717;581;320;119;8796
"220880 REGENERACAO";1402;1407;1505;1497;2903;2627;2231;1849;1354;794;410;17979
"220885 RIACHO FRIO";434;404;376;365;769;684;490;358;264;113;52;4309
"220887 RIBEIRA DO PIAUI";384;370;339;324;776;669;619;453;311;176;67;4488
"220890 RIBEIRO GONCALVES";710;670;665;709;1358;1174;774;575;420;212;109;7376
"220900 RIO GRANDE DO PIAUI";467;463;481;483;960;918;820;745;553;360;183;6433
"220910 SANTA CRUZ DO PIAUI";414;423;441;507;840;988;858;745;551;325;155;6247
"220915 SANTA CRUZ DOS MILAGRES";307;315;313;314;619;608;560;424;322;174;77;4033
"220920 SANTA FILOMENA";605;586;557;603;1228;877;649;529;364;177;79;6254
"220930 SANTA LUZ";538;493;502;566;911;905;761;490;381;232;103;5882
"220935 SANTANA DO PIAUI";299;308;323;369;733;709;633;574;371;229;94;4642
"220937 SANTA ROSA DO PIAUI";379;382;381;415;820;791;740;584;424;240;99;5255
"220940 SANTO ANTONIO DE LISBOA";416;434;469;561;1076;921;794;795;509;344;122;6441
"220945 SANTO ANTONIO DOS MILAGRES";207;189;189;204;345;316;273;192;146;70;35;2166
"220950 SANTO INACIO DO PIAUI";239;239;255;314;563;533;574;437;358;197;94;3803
"220955 SAO BRAZ DO PIAUI";299;304;302;307;766;661;602;558;320;211;121;4451
"220960 SAO FELIX DO PIAUI";173;177;182;179;387;453;375;366;322;206;112;2932
"220965 SAO FRANCISCO DE ASSIS DO PIAUI";490;480;484;523;1022;864;736;589;341;175;75;5779
"220970 SAO FRANCISCO DO PIAUI";435;410;393;556;1103;919;805;726;575;329;169;6420
"220975 SAO GONCALO DO GURGUEIA";280;252;234;299;568;418;401;265;211;93;36;3057
"220980 SAO GONCALO DO PIAUI";411;408;422;431;863;703;639;495;371;192;95;5030
"220985 SAO JOAO DA CANABRAVA";307;302;300;344;737;642;640;561;410;254;117;4614
"220987 SAO JOAO DA FRONTEIRA";512;486;436;542;1253;814;756;573;352;245;95;6064
"220990 SAO JOAO DA SERRA";420;433;426;417;854;765;837;717;666;409;178;6122
"220995 SAO JOAO DA VARJOTA";420;414;412;395;848;685;630;421;315;199;109;4848
"220997 SAO JOAO DO ARRAIAL";759;713;718;787;1360;1255;864;668;505;291;118;8038
"221000 SAO JOAO DO PIAUI";1603;1574;1760;2011;3352;3221;2507;2081;1391;788;374;20662
"221005 SAO JOSE DO DIVINO";368;356;383;481;985;892;693;541;373;197;85;5354
"221010 SAO JOSE DO PEIXE";295;292;277;283;564;475;497;469;330;172;87;3741
"221020 SAO JOSE DO PIAUI";438;444;468;524;1001;945;938;859;541;371;171;6700
"221030 SAO JULIAO";405;419;442;495;1068;893;851;784;508;357;149;6371
"221035 SAO LOURENCO DO PIAUI";258;273;288;335;729;736;611;559;417;241;130;4577
"221037 SAO LUIS DO PIAUI";186;189;182;224;432;342;355;336;216;125;59;2646
"221038 SAO MIGUEL DA BAIXA GRANDE";164;162;175;202;358;397;287;278;229;138;64;2454
"221039 SAO MIGUEL DO FIDALGO";287;272;240;247;472;454;405;290;197;134;40;3038
"221040 SAO MIGUEL DO TAPUIO";1264;1271;1317;1530;2870;2580;2239;1915;1415;839;399;17639
"221050 SAO PEDRO DO PIAUI";1150;1128;1165;1304;2491;2051;1806;1337;1020;569;303;14324
"221060 SAO RAIMUNDO NONATO";2636;2662;3024;3230;6055;5472;4514;3428;2105;1171;580;34877
"221062 SEBASTIAO BARROS";332;327;325;289;579;492;402;345;197;118;45;3451
"221063 SEBASTIAO LEAL";368;341;348;380;676;656;555;440;279;185;75;4303
"221065 SIGEFREDO PACHECO";713;709;718;793;1609;1409;1418;1122;872;488;207;10058
"221070 SIMOES";1282;1255;1280;1381;2539;1933;1878;1372;847;593;289;14649
"221080 SIMPLICIO MENDES";882;918;975;1040;2150;1943;1671;1392;953;554;268;12746
"221090 SOCORRO DO PIAUI";364;355;338;336;750;661;607;458;400;209;85;4563
"221093 SUSSUAPARA";400;407;448;544;1132;1002;971;847;512;364;140;6767
"221095 TAMBORIL DO PIAUI";224;224;224;244;551;376;395;357;178;111;45;2929
"221097 TANQUE DO PIAUI";209;209;206;219;466;443;359;309;192;107;54;2773
"221100 TERESINA";53924;55952;67910;77429;145597;149953;122580;91303;61860;29452;12115;868075
"221110 UNIAO";3671;3570;3694;4006;7594;6798;5395;4096;3019;1838;888;44569
"221120 URUCUI";1865;1787;1851;2015;3988;3523;2530;1947;1186;664;299;21655
"221130 VALENCA DO PIAUI";1258;1326;1478;1622;2994;3066;2927;2556;1841;1197;664;20929
"221135 VARZEA BRANCA";397;388;389;457;889;734;621;499;312;157;95;4938
"221140 VARZEA GRANDE";285;276;292;364;645;631;581;505;433;231;143;4386
"221150 VERA MENDES";199;217;220;249;498;431;380;399;264;146;77;3080
"221160 VILA NOVA DO PIAUI";166;166;164;191;504;450;476;421;242;129;43;2952
"221170 WALL FERRAZ";343;330;332;393;626;651;659;525;355;186;71;4471
"230010 ABAIARA";1001;964;945;909;2051;1741;1442;1075;824;606;295;11853
"230015 ACARAPE";1223;1209;1230;1152;2769;2248;1798;1582;966;529;330;15036
"230020 ACARAU";5127;4890;4791;5051;12052;10517;8026;5822;3527;2211;1090;63104
"230030 ACOPIARA";3751;3737;3712;3569;8594;8519;7340;6168;4476;2986;1629;54481
"230040 AIUABA";1401;1336;1267;1282;3107;2575;2194;1794;1244;865;428;17493
"230050 ALCANTARAS";841;835;849;897;2306;1938;1379;1194;749;476;317;11781
"230060 ALTANEIRA";561;548;518;569;1358;1137;1001;775;489;463;231;7650
"230070 ALTO SANTO";1095;1037;1102;1275;2637;2649;1990;1881;1265;732;370;16033
"230075 AMONTADA";4231;3958;3649;3513;8408;6776;4788;3660;2262;1652;932;43829
"230080 ANTONINA DO NORTE";581;574;535;461;1255;1065;939;762;573;431;202;7378
"230090 APUIARES";1073;1048;1002;1039;2612;2257;1937;1667;979;666;392;14672
"230100 AQUIRAZ";5953;5783;5987;6479;15105;13319;11013;8388;4824;2752;1332;80935
"230110 ARACATI";5113;5094;5387;5441;13237;12615;10346;8194;4915;3238;1395;74975
"230120 ARACOIABA";1907;1882;1890;1951;4778;4233;3332;2813;1854;1169;726;26535
"230125 ARARENDA";838;800;760;775;1708;1581;1396;1231;940;570;360;10959
"230130 ARARIPE";1948;1883;1797;1730;3929;3189;2513;2041;1308;889;427;21654
"230140 ARATUBA";945;890;843;876;2343;1846;1367;1131;803;480;278;11802
"230150 ARNEIROZ";585;554;527;534;1362;1163;1041;817;622;435;204;7844
"230160 ASSARE";1716;1698;1627;1745;4262;3185;2927;2494;1801;1307;716;23478
"230170 AURORA";1642;1650;1633;1714;4114;3808;3273;2800;1924;1305;747;24610
"230180 BAIXIO";429;415;445;475;958;1004;880;717;471;327;182;6303
"230185 BANABUIU";1559;1498;1449;1480;3428;2492;2045;1963;1205;721;416;18256
"230190 BARBALHA";4828;4609;4815;5039;10303;10387;7885;5766;3813;2442;1341;61228
"230195 BARREIRA";1687;1694;1677;1659;4269;3564;2891;2348;1438;908;438;22573
"230200 BARRO";1497;1481;1507;1523;3816;3547;3127;2522;1725;1264;749;22758
"230205 BARROQUINHA";1159;1108;1044;1228;2793;2336;1964;1413;1036;662;301;15044
"230210 BATURITE";2844;2791;2812;2824;6491;5551;4532;3648;2235;1360;853;35941
"230220 BEBERIBE";3725;3617;3592;3945;9499;8542;7772;5698;3832;2513;1214;53949
"230230 BELA CRUZ";2533;2441;2358;2447;6060;5263;4089;3266;2065;1500;700;32722
"230240 BOA VIAGEM";4094;3994;3844;4042;9575;7786;6532;5967;4242;2858;1643;54577
"230250 BREJO SANTO";3539;3496;3724;3896;8655;8684;6636;4810;3105;2136;1161;49842
"230260 CAMOCIM";4873;4720;4706;5176;12168;10520;8449;6213;3690;2307;1085;63907
"230270 CAMPOS SALES";2119;2081;2057;2087;4737;4086;3250;2862;2016;1371;804;27470
"230280 CANINDE";6108;5897;5855;6065;14020;11733;9084;7862;5246;3406;1968;77244
"230290 CAPISTRANO";1415;1370;1348;1273;3225;2860;2170;1783;1182;690;470;17786
"230300 CARIDADE";1890;1762;1672;1831;4304;3690;2837;2230;1338;814;414;22782
"230310 CARIRE";1224;1214;1181;1292;3498;2623;2285;2125;1376;1024;617;18459
"230320 CARIRIACU";2216;2165;1969;1875;4600;3852;3456;2713;2001;1398;742;26987
"230330 CARIUS";1178;1196;1200;1213;3095;2700;2380;2305;1624;1166;642;18699
"230340 CARNAUBAL";1437;1400;1286;1268;3167;2492;2204;1911;1294;790;436;17685
"230350 CASCAVEL";4901;4864;5070;5581;13017;11465;9940;7913;4893;2942;1646;72232
"230360 CATARINA";1404;1303;1351;1294;3198;3817;3188;2462;1714;757;383;20871
"230365 CATUNDA";802;788;747;740;1658;1451;1279;1231;813;559;308;10376
"230370 CAUCAIA";27057;26119;27887;31122;70314;58663;46459;39098;22273;11116;5104;365212
"230380 CEDRO";1757;1739;1777;1800;3972;3731;3404;2808;2190;1525;882;25585
"230390 CHAVAL";1022;998;973;963;2444;2022;1702;1350;770;578;269;13091
"230393 CHORO";1142;1082;1024;1040;2632;1950;1484;1352;962;550;347;13565
"230395 CHOROZINHO";1443;1454;1516;1554;3875;3344;2633;2151;1194;714;396;20274
"230400 COREAU";1784;1742;1704;1913;4414;3575;2899;2297;1464;959;488;23239
"230410 CRATEUS";5103;5115;5320;5335;12205;11053;10018;8785;6057;3953;2215;75159
"230420 CRATO";9596;9451;10315;10961;22782;21894;17672;13415;8761;5421;2763;133031
"230423 CROATA";1372;1330;1184;1253;3396;2583;2150;1941;1382;991;551;18133
"230425 CRUZ";1974;1902;1814;1830;4532;4000;3299;2559;1533;1065;469;24977
"230426 DEPUTADO IRAPUAN PINHEIRO";638;636;637;631;1575;1279;1357;1224;789;563;333;9662
"230427 ERERE";481;478;485;500;1176;1195;953;770;591;393;203;7225
"230428 EUSEBIO";4240;4010;4132;4588;10222;9511;7438;5225;2760;1511;700;54337
"230430 FARIAS BRITO";1422;1398;1411;1362;3235;2993;2445;2012;1435;1096;580;19389
"230435 FORQUILHA";1806;1725;1763;2011;4620;4100;2997;2507;1496;927;500;24452
"230440 FORTALEZA";164620;165608;192986;213922;456051;470936;375699;303101;192801;103080;47808;2686612
"230445 FORTIM";1178;1149;1147;1241;2994;2691;2288;1735;1086;772;350;16631
"230450 FRECHEIRINHA";1157;1101;1047;1121;2711;2139;1665;1401;921;589;282;14134
"230460 GENERAL SAMPAIO";679;642;593;613;1447;1097;860;748;499;347;169;7694
"230465 GRACA";1180;1145;995;882;2613;2034;1790;1539;1099;719;411;14407
"230470 GRANJA";5069;4736;4418;4685;10703;8095;6556;4707;3025;2051;917;54962
"230480 GRANJEIRO";360;348;329;364;821;715;622;488;374;247;146;4814
"230490 GROAIRAS";674;683;727;772;2049;1720;1382;1415;798;570;354;11144
"230495 GUAIUBA";2085;2012;2047;2220;5019;4340;3252;2490;1487;889;449;26290
"230500 GUARACIABA DO NORTE";3447;3290;3060;3084;7366;5861;4817;4104;2960;1771;1024;40784
"230510 GUARAMIRANGA";394;373;363;427;988;840;646;508;316;170;107;5132
"230520 HIDROLANDIA";1472;1454;1385;1388;3291;2866;2473;2317;1654;1074;679;20053
"230523 HORIZONTE";5606;5221;5757;6767;14025;12138;8277;5359;2936;1647;796;68529
"230526 IBARETAMA";1032;988;936;1040;2568;1959;1628;1390;900;586;342;13369
"230530 IBIAPINA";2001;1986;1915;1666;4414;3821;2901;2626;1895;1142;715;25082
"230533 IBICUITINGA";915;881;905;905;2169;2152;1619;1299;893;572;319;12629
"230535 ICAPUI";1428;1394;1464;1507;3213;3462;2883;2187;1352;853;317;20060
"230540 ICO";4927;4849;4978;4982;11284;10610;8688;7629;5179;3307;1729;68162
"230550 IGUATU";6956;7029;7841;7776;15920;16999;13735;11512;7706;4954;2646;103074
"230560 INDEPENDENCIA";1679;1705;1719;1802;4325;3781;3573;3192;2088;1461;862;26187
"230565 IPAPORANGA";852;850;806;700;1849;1468;1476;1468;1005;698;424;11596
"230570 IPAUMIRIM";905;878;914;915;1905;1923;1637;1302;1041;668;397;12485
"230580 IPU";3069;3006;2975;3116;7268;6307;5142;4511;3191;2106;1367;42058
"230590 IPUEIRAS";2870;2805;2553;2673;6642;5300;4693;4333;3130;1979;1136;38114
"230600 IRACEMA";946;929;953;1046;2167;2397;1807;1583;1198;807;493;14326
"230610 IRAUCUBA";2067;1965;1886;2030;4718;3731;2817;2279;1383;943;486;24305
"230620 ITAICABA";436;437;456;491;1324;1345;1033;954;669;470;251;7866
"230625 ITAITINGA";2944;2865;3037;3113;7549;6819;5009;3458;1877;1102;552;38325
