"Municipio";"0 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"110040 ALTO PARAISO";1730;1650;1818;1952;3347;3088;2859;1930;1071;530;159;20134
"110045 BURITIS";3382;3210;3524;3599;6586;6190;4677;3157;1960;940;263;37488
"110050 NOVO HORIZONTE DO OESTE";670;665;687;736;1482;1391;1361;1089;646;341;114;9182
"110060 CACAULANDIA";524;491;538;559;977;944;804;583;409;217;64;6110
"110070 CAMPO NOVO DE RONDONIA";1294;1185;1280;1291;2286;2213;1884;1279;685;270;80;13747
"110080 CANDEIAS DO JAMARI";2427;2182;2278;2397;4276;3982;2994;2123;1225;484;181;24549
"110090 CASTANHEIRAS";219;211;239;282;529;481;493;387;250;128;35;3254
"110092 CHUPINGUAIA";970;917;942;1025;1879;1748;1326;850;410;175;47;10289
"110094 CUJUBIM";2242;2062;2243;2315;3883;3793;2740;1711;870;299;70;22228
"110100 GOVERNADOR JORGE TEIXEIRA";677;635;738;787;1455;1361;1212;922;581;289;102;8759
"110110 ITAPUA DO OESTE";980;915;856;939;1717;1453;1242;926;549;250;69;9896
"110120 MINISTRO ANDREAZZA";827;813;861;915;1748;1454;1406;919;597;315;114;9969
"110130 MIRANTE DA SERRA";863;824;1000;1051;1922;1763;1460;1116;749;414;186;11348
"110140 MONTE NEGRO";1308;1247;1398;1501;2509;2412;1988;1445;935;482;151;15376
"110143 NOVA UNIAO";554;559;612;670;1266;1089;1005;734;432;209;72;7202
"110145 PARECIS";500;496;498;509;1011;914;731;566;300;130;36;5691
"110146 PIMENTEIRAS DO OESTE";223;196;188;211;349;338;316;221;123;56;15;2236
"110147 PRIMAVERA DE RONDONIA";217;207;239;296;481;479;433;359;230;117;47;3105
"110148 SAO FELIPE D'OESTE";374;366;396;438;849;898;782;640;441;229;86;5499
"110149 SAO FRANCISCO DO GUAPORE";1749;1613;1719;1864;3375;2926;2436;1650;1024;478;150;18984
"110150 SERINGUEIRAS";938;878;1076;1155;2093;1811;1642;1152;679;330;116;11870
"110155 TEIXEIROPOLIS";311;317;343;395;747;687;628;528;304;185;93;4538
"110160 THEOBROMA";847;824;879;929;1655;1703;1436;1107;727;363;124;10594
"110170 URUPA";891;877;976;1023;2033;1946;1560;1300;922;404;135;12067
"110175 VALE DO ANARI";915;839;908;954;1726;1690;1419;1103;680;339;99;10672
"110180 VALE DO PARAISO";528;523;570;659;1218;1127;1070;838;494;233;88;7348
"120001 ACRELANDIA";1450;1436;1474;1542;2512;2165;1677;1138;702;331;124;14551
"120005 ASSIS BRASIL";857;844;793;696;1209;1003;732;463;265;141;64;7067
"120010 BRASILEIA";2312;2423;2623;2512;4496;3787;2947;1851;1146;625;274;24996
"120013 BUJARI";983;972;1027;1028;1652;1446;1072;762;542;235;84;9803
"120017 CAPIXABA";1142;1085;1180;1248;1827;1389;1246;908;531;262;87;10905
"120020 CRUZEIRO DO SUL";9168;9465;10123;9532;15426;13050;8418;5126;3198;1885;888;86279
"120025 EPITACIOLANDIA";1634;1719;1832;1799;3127;2610;2021;1338;812;457;201;17550
"120030 FEIJO";4459;4531;4433;4000;5857;4278;3025;1892;1098;630;264;34467
"120032 JORDAO";1357;1203;1130;971;1328;906;522;238;108;55;27;7845
"120033 MANCIO LIMA";2187;2164;2074;1956;3093;2594;1634;1043;669;394;160;17968
"120034 MANOEL URBANO";1139;1098;1099;1019;1546;1303;844;511;297;155;81;9092
"120035 MARECHAL THAUMATURGO";2731;2624;2484;2214;3004;2047;1187;668;352;183;69;17563
"120038 PLACIDO DE CASTRO";1938;2005;2082;1924;3087;2594;2174;1625;1024;511;211;19175
"120039 PORTO WALTER";1889;1746;1569;1348;1735;1325;802;410;219;107;51;11201
"120040 RIO BRANCO";32408;35576;39318;39823;71483;65375;46177;29724;17216;8139;3693;388932
"120042 RODRIGUES ALVES";2405;2232;2349;2117;2934;2388;1533;853;506;256;87;17660
"120043 SANTA ROSA DO PURUS";1026;840;815;675;1103;743;395;255;104;39;12;6007
"120045 SENADOR GUIOMARD";2137;2213;2369;2279;3727;3282;2592;1765;1133;636;252;22385
"120050 SENA MADUREIRA";4560;4582;5009;4829;8137;6800;4242;2698;1662;888;440;43847
"120060 TARAUACA";5567;5607;5379;4599;6855;5042;3268;2117;1273;741;357;40805
"120070 XAPURI";1800;1852;1976;1958;3251;2684;2023;1389;871;471;226;18501
"120080 PORTO ACRE";1733;1746;1887;1861;2929;2399;1958;1350;930;522;223;17538
"130002 ALVARAES";2436;2124;1919;1698;2690;1882;1225;768;433;231;91;15497
"130006 AMATURA";1483;1356;1122;1256;2120;1495;987;588;294;162;61;10924
"130008 ANAMA";1490;1357;1357;1404;2407;1857;1254;743;365;245;95;12574
"130010 ANORI";2405;2279;2090;2173;3727;2908;1878;1052;561;359;157;19589
"130014 APUI";1858;1727;1772;2173;4251;3584;2357;1699;929;360;89;20799
"130020 ATALAIA DO NORTE";2497;2298;2048;2047;3855;2560;1506;859;453;249;96;18468
"130030 AUTAZES";4802;4468;3991;3903;6335;4792;3604;2620;1573;849;418;37355
"130040 BARCELOS";2646;2635;2638;3273;5856;3842;2518;1894;1101;546;139;27088
"130050 BARREIRINHA";4551;4087;3589;3358;5154;3624;2515;1766;1071;639;339;30693
"130060 BENJAMIN CONSTANT";5682;5546;4717;4250;7210;4965;3308;2170;1207;700;330;40085
"130063 BERURI";2775;2456;2259;2028;3009;2177;1518;1074;628;333;157;18414
"130068 BOA VISTA DO RAMOS";2323;2168;2071;2106;3289;2285;1544;1075;604;302;161;17928
"130070 BOCA DO ACRE";3747;3592;3414;3479;5913;4844;3501;2257;1410;806;347;33310
"130080 BORBA";5217;4691;4194;4224;7286;5465;3449;2214;1394;783;452;39369
"130083 CAAPIRANGA";1558;1444;1330;1396;2266;1791;1200;708;462;227;85;12467
"130090 CANUTAMA";1550;1440;1374;1509;2742;2448;1683;1186;689;352;116;15089
"130100 CARAUARI";3577;3312;3107;3195;5051;3617;2426;1624;969;537;225;27640
"130110 CAREIRO";3983;3900;3651;3849;6408;5481;4023;2521;1519;776;299;36410
"130115 CAREIRO DA VARZEA";2841;2802;2643;2756;4910;4062;3621;2362;1316;745;273;28331
"130120 COARI";9586;9225;8958;9558;16686;12073;7212;4500;2747;1451;620;82616
"130130 CODAJAS";3056;2821;2991;2955;5424;4104;2533;1569;894;477;196;27020
"130140 EIRUNEPE";4594;4322;3834;3571;6239;4532;2872;1972;1146;640;250;33972
"130150 ENVIRA";2566;2385;2163;2207;3493;2658;1543;915;527;313;166;18936
"130160 FONTE BOA";2712;2510;2154;2137;3488;2499;1626;1037;707;406;175;19451
"130165 GUAJARA";2105;1888;1865;1884;2948;2049;1465;899;454;235;97;15889
"130170 HUMAITA";5348;5087;5271;5860;9994;7795;5330;3602;2081;1055;412;51835
"130180 IPIXUNA";4474;3587;3213;2896;4546;3845;2197;1379;735;401;141;27414
"130185 IRANDUBA";5275;5129;4906;4763;7686;6500;4935;3366;2039;1092;424;46115
"130190 ITACOATIARA";11022;10542;9854;9895;16939;14085;10240;6908;4354;2300;1042;97181
"130195 ITAMARATI";1153;955;880;909;1499;1136;669;398;223;105;37;7964
"130200 ITAPIRANGA";993;959;926;912;1609;1234;891;655;396;229;92;8896
"130210 JAPURA";579;598;492;524;777;584;381;193;82;51;28;4289
"130220 JURUA";1863;1692;1648;1596;2527;1802;1093;655;348;201;84;13509
"130230 JUTAI";2631;2205;1783;1637;2633;1869;1174;782;513;292;109;15628
"130240 LABREA";5315;4959;4727;4639;8008;6258;3993;2837;1634;858;362;43590
"130250 MANACAPURU";10626;10342;9974;10263;17124;13382;9262;6135;3694;2188;956;93946
"130255 MANAQUIRI";3554;3385;3174;3185;5157;4145;2825;1982;1053;561;204;29225
"130260 MANAUS";176505;180960;183084;203034;382404;363178;262671;169491;92188;39953;17061;2070529
"130270 MANICORE";6207;5902;5503;5793;10154;7634;5102;3427;1964;1065;462;53213
"130280 MARAA";2495;2418;2222;2187;3474;2463;1330;799;420;224;79;18111
"130290 MAUES";8384;7715;6686;6384;10523;7739;5091;3827;2303;1098;696;60446
"130300 NHAMUNDA";2347;2162;2063;2042;3655;2917;2050;1491;833;535;254;20349
"130310 NOVA OLINDA DO NORTE";4153;3855;3768;3967;6840;4962;3327;2359;1194;573;404;35402
"130320 NOVO AIRAO";2147;2066;1801;1776;3291;2549;1803;1308;732;369;168;18010
"130330 NOVO ARIPUANA";2683;2390;2463;2624;4667;3744;2496;1637;942;536;237;24419
"130340 PARINTINS";12736;12416;11837;11924;20011;15171;10686;7638;4701;2531;1299;110950
"130350 PAUINI";2604;2457;2307;2234;3523;2637;1478;978;541;271;103;19133
"130353 PRESIDENTE FIGUEIREDO";3613;3475;3319;3731;5965;4802;3622;2693;1560;565;147;33492
"130356 RIO PRETO DA EVA";3091;2953;3029;3425;5746;4781;3606;2268;1322;615;195;31031
"130360 SANTA ISABEL DO RIO NEGRO";3771;3514;2831;2474;3817;2525;1805;1040;650;402;163;22992
"130370 SANTO ANTONIO DO ICA";3312;2990;2495;2507;4328;3087;1721;1080;679;323;175;22697
"130380 SAO GABRIEL DA CACHOEIRA";5454;5225;4817;4735;7525;5556;4034;2769;1802;971;426;43314
"130390 SAO PAULO DE OLIVENCA";5069;4540;4076;4055;6740;4883;3223;2100;1196;751;306;36939
"130395 SAO SEBASTIAO DO UATUMA";1645;1490;1485;1492;2363;1817;1253;770;448;185;63;13011
"130400 SILVES";1191;1091;934;892;1505;1132;885;677;402;186;94;8989
"130406 TABATINGA";7990;7548;7089;6507;11305;8460;5707;3714;2012;1004;430;61766
"130410 TAPAUA";2146;1943;1863;1853;3351;2502;1525;1151;737;372;144;17587
"130420 TEFE";7682;7321;6921;6510;10963;8573;5456;3467;2184;1172;518;60767
"130423 TONANTINS";2701;2421;2057;2101;3591;2336;1451;781;493;278;110;18320
"130426 UARINI";1950;1717;1522;1408;2338;1774;1063;644;391;192;81;13080
"130430 URUCARA";2079;1960;1793;1691;2752;2079;1686;1201;772;436;190;16639
"130440 URUCURITUBA";2705;2452;2226;2275;4111;2928;1894;1397;817;429;245;21479
"140002 AMAJARI";1913;1586;1357;1202;1805;1362;1016;722;405;179;58;11605
"140005 ALTO ALEGRE";2220;2375;1821;1508;2353;1860;1401;1160;737;348;119;15902
"140010 BOA VISTA";29953;30123;30707;33823;64976;59284;39325;25488;13493;5467;2162;334801
"140015 BONFIM";1699;1502;1324;1309;1916;1387;1097;796;581;257;88;11956
"140017 CANTA";2033;1860;1693;1729;2572;2140;1902;1539;962;389;106;16925
"140020 CARACARAI";2247;2135;2131;2280;3716;3037;2254;1642;905;386;105;20838
"140023 CAROEBE";1029;987;895;893;1674;1542;1068;767;408;190;61;9514
"140028 IRACEMA";1199;1124;1029;1113;1905;1731;1224;868;458;191;55;10897
"140030 MUCAJAI";1736;1675;1610;1635;2977;2636;1906;1366;830;394;117;16882
"140040 NORMANDIA";1732;1593;1334;1250;1734;1128;727;480;335;162;78;10553
"140045 PACARAIMA";1834;1629;1386;1364;2122;1613;1186;784;443;166;69;12596
"140047 RORAINOPOLIS";2653;2641;2759;3096;5606;4699;2870;2117;1230;473;134;28278
"140050 SAO JOAO DA BALIZA";806;785;758;812;1426;1328;814;525;317;146;36;7753
"140060 SAO LUIZ";602;594;599;737;1597;1438;835;629;376;144;57;7608
"140070 UIRAMUTA";1847;1656;1336;1089;1549;994;605;402;203;129;49;9859
"150010 ABAETETUBA";12756;13696;14560;15691;30562;25019;17279;11197;7230;3822;1662;153474
"150013 ABEL FIGUEIREDO";626;686;714;716;1276;1148;828;622;371;203;87;7277
"150020 ACARA";5793;6094;5984;6028;10212;7680;5788;3742;2242;1286;507;55356
"150030 AFUA";4711;4626;4655;4537;7013;4936;3326;2076;1285;691;296;38152
"150034 AGUA AZUL DO NORTE";1934;2085;2479;2786;5518;5297;3651;1795;849;373;96;26863
"150040 ALENQUER";6115;6236;6030;5668;9450;7726;5698;3946;2700;1562;731;55862
"150050 ALMEIRIM";3535;3738;3598;3588;6218;4848;3662;2606;1457;674;285;34209
"150060 ALTAMIRA";9172;10329;10925;11166;20216;17896;12945;8985;5213;2499;1046;110392
"150070 ANAJAS";3819;3688;3585;3245;5032;3534;2245;1361;862;450;201;28022
"150080 ANANINDEUA";35016;39780;44505;48132;93704;91218;70865;48100;27974;11729;4455;515478
"150085 ANAPU";2748;2903;2709;2640;4770;3965;2716;1712;984;425;127;25699
"150090 AUGUSTO CORREA";5071;5110;4958;4793;8143;6091;4144;2899;1901;1012;428;44550
"150095 AURORA DO PARA";2902;2827;3024;3311;5818;4713;3219;2024;1257;666;249;30010
"150100 AVEIRO";1864;1869;1816;1824;2767;2047;1535;1174;804;455;182;16337
"150110 BAGRE";3882;3599;3457;3504;5453;3859;2315;1292;794;384;140;28679
"150120 BAIAO";4278;4336;4784;4910;8612;7016;4578;2835;1758;921;324;44352
"150125 BANNACH";297;307;308;289;505;517;442;324;229;109;32;3359
"150130 BARCARENA";10693;11412;11524;12238;23187;19522;13159;8493;4480;1965;838;117511
"150140 BELEM";88980;105069;117100;125130;249824;256170;208969;152922;96367;48881;22259;1471671
"150145 BELTERRA";1702;1707;1801;1720;2827;2438;1903;1455;1013;587;252;17405
"150150 BENEVIDES";4732;5110;5763;5993;11114;10074;7602;4756;2642;1275;528;59589
"150157 BOM JESUS DO TOCANTINS";1405;1484;1561;1682;2916;2613;1964;1434;905;411;185;16560
"150160 BONITO";1544;1592;1568;1500;2917;2645;1697;1018;623;297;140;15541
"150170 BRAGANCA";11554;12293;12483;12313;23158;19174;13609;9053;5754;3108;1433;123932
"150172 BRASIL NOVO";1299;1413;1362;1430;2622;2327;1913;1492;877;484;180;15399
"150175 BREJO GRANDE DO ARAGUAIA";677;727;726;692;1329;1091;802;635;429;210;98;7416
"150178 BREU BRANCO";6635;6622;6688;6905;11733;9242;6043;4011;2563;1249;425;62116
"150180 BREVES";12111;12059;11994;11576;17786;13153;8943;5840;3853;1974;978;100267
"150190 BUJARU";2927;3030;3149;3039;5098;4038;3018;1795;1154;705;277;28230
"150195 CACHOEIRA DO PIRIA";3876;3686;3895;3673;5798;4643;3064;1746;860;378;113;31732
"150200 CACHOEIRA DO ARARI";2177;2200;2179;2270;4238;3587;2484;1771;1028;606;322;22862
"150210 CAMETA";13894;14234;14089;14249;25563;19649;12846;8247;5796;3291;1526;133384
"150215 CANAA DOS CARAJAS";3372;3540;3442;3544;6718;6056;3784;2002;950;438;129;33975
"150220 CAPANEMA";4995;5713;6123;6335;12102;11168;8438;6030;3824;2052;1012;67792
"150230 CAPITAO POCO";4770;4957;5404;5590;10175;8237;6184;4065;2511;1423;615;53931
"150240 CASTANHAL";14824;16904;18051;18725;36836;32966;23886;15414;9082;4675;1921;193284
"150250 CHAVES";2825;2784;2686;2529;3999;3028;2172;1418;900;469;201;23011
"150260 COLARES";1125;1209;1123;1109;2024;1657;1322;991;727;454;207;11948
"150270 CONCEICAO DO ARAGUAIA";3727;4114;4374;4491;7879;7123;5968;4402;3009;1687;702;47476
"150275 CONCORDIA DO PARA";3335;3514;3427;3375;6300;4706;3122;1851;1250;710;313;31903
"150276 CUMARU DO NORTE";1180;1170;1185;1218;2147;2210;1657;1140;500;158;27;12592
"150277 CURIONOPOLIS";1585;1717;1698;1763;3281;2449;1840;1721;1194;694;242;18184
"150280 CURRALINHO";4423;4293;4075;3799;5893;4281;2628;1600;976;551;262;32781
"150285 CURUA";1652;1570;1626;1468;2491;1935;1269;896;503;277;116;13803
"150290 CURUCA";3398;3535;3793;3680;6688;5657;4302;3310;2139;1324;658;38484
"150293 DOM ELISEU";5210;5533;6029;6103;11004;9565;6361;4137;2181;966;338;57427
"150295 ELDORADO DOS CARAJAS";3328;3434;3462;3452;6015;4752;3593;2760;1600;779;230;33405
"150300 FARO";848;873;864;777;1326;931;722;573;365;205;87;7571
"150304 FLORESTA DO ARAGUAIA";1794;1890;1878;1918;3609;3097;2359;1548;907;466;164;19630
"150307 GARRAFAO DO NORTE";2623;2592;2801;2851;4938;3718;2634;1709;1132;680;250;25928
"150309 GOIANESIA DO PARA";3673;3785;3753;4030;7498;6637;4178;2616;1559;698;194;38621
"150310 GURUPA";3927;3886;3931;3789;5885;4196;2818;1804;1089;639;256;32220
"150320 IGARAPE-ACU";3026;3300;3568;3713;7153;5966;4388;3176;2120;1206;533;38149
"150330 IGARAPE-MIRI";6255;6595;6263;6153;11661;9337;6251;4127;2762;1514;748;61666
"150340 INHANGAPI";977;1035;1103;1095;2136;1707;1267;911;575;312;135;11253
"150345 IPIXUNA DO PARA";5843;5759;6528;7215;12118;9943;6053;3093;1716;780;202;59250
"150350 IRITUIA";3141;3285;3304;3171;5616;4686;3524;2333;1833;1039;479;32411
"150360 ITAITUBA";8382;9104;9882;10824;19049;15617;11317;8563;4929;2273;855;100795
"150370 ITUPIRANGA";5482;5648;5558;5632;9474;7739;5528;3875;2481;1181;409;53007
"150375 JACAREACANGA";1032;1157;1213;1106;1732;1464;1202;821;330;126;39;10222
"150380 JACUNDA";4977;5439;5741;5907;11306;9609;6454;3763;2207;1184;470;57057
"150390 JURUTI";6877;6415;6167;5960;10264;8021;4819;2972;1857;982;499;54833
"150400 LIMOEIRO DO AJURU";3062;3055;3171;3218;5424;3872;2642;1643;993;532;264;27876
"150405 MAE DO RIO";2687;2904;3020;2932;5328;4556;3405;2123;1440;822;380;29597
"150410 MAGALHAES BARATA";778;834;849;811;1450;1236;841;705;522;299;147;8472
"150420 MARABA";24446;26697;26866;27021;51385;45178;29298;18834;10259;4728;1825;266537
"150430 MARACANA";2660;2715;2859;2984;5193;4023;3159;2452;1736;1066;493;29340
"150440 MARAPANIM";2315;2402;2545;2715;4917;4029;3262;2457;1737;1080;528;27987
"150442 MARITUBA";9885;10471;11605;12707;24054;23128;16351;9059;4750;2107;793;124910
"150445 MEDICILANDIA";2642;2820;3084;3028;5695;4995;3585;2397;1358;630;208;30442
"150450 MELGACO";3736;3682;3422;3284;5167;3449;2060;1092;625;277;140;26934
"150460 MOCAJUBA";3049;3175;3382;3266;5542;4179;2966;1863;1309;816;386;29933
"150470 MOJU";8545;8807;8710;8570;14905;11660;7818;4803;2876;1489;588;78771
"150475 MOJUI DOS CAMPOS";1298;1355;1427;1494;2746;2345;1931;1464;971;518;230;15779
"150480 MONTE ALEGRE";5092;5292;5718;5773;10138;8356;6591;4755;3257;1850;814;57636
"150490 MUANA";4067;4158;4343;4243;7251;5857;3859;2421;1401;704;343;38647
"150495 NOVA ESPERANCA DO PIRIA";2429;2339;2371;2379;4017;3089;2080;1239;734;361;98;21136
"150497 NOVA IPIXUNA";1530;1580;1629;1616;2829;2489;1758;1276;861;431;141;16140
"150500 NOVA TIMBOTEUA";1106;1216;1331;1307;2510;2422;1912;1362;948;555;258;14927
"150503 NOVO PROGRESSO";2289;2808;2819;2861;4591;3557;3005;2307;1096;341;77;25751
"150506 NOVO REPARTIMENTO";7518;7638;7528;7569;13243;11186;7507;4943;3010;1398;421;71961
"150510 OBIDOS";5389;5663;5441;4954;8469;7422;5559;3845;2684;1559;634;51619
"150520 OEIRAS DO PARA";4139;4015;3839;3551;5475;4172;2748;1574;1109;601;256;31479
"150530 ORIXIMINA";7477;7893;7857;7451;12226;10116;6984;4856;3074;1662;688;70284
"150540 OUREM";1553;1669;1697;1711;3146;2649;1949;1391;924;546;243;17478
"150543 OURILANDIA DO NORTE";2819;3213;3261;3365;6589;5497;3409;1716;861;427;135;31292
"150548 PACAJA";4569;4813;4567;4703;8440;7018;4877;3311;1990;957;297;45542
"150549 PALESTINA DO PARA";712;741;752;697;1343;1120;823;638;459;226;99;7610
"150550 PARAGOMINAS";10460;11018;11532;11881;21042;18125;11930;6992;3837;1622;557;108996
"150553 PARAUAPEBAS";17935;18906;19308;20761;41068;35598;20040;10986;4897;1902;672;192073
"150555 PAU D'ARCO";473;516;527;556;1040;824;719;470;340;181;59;5705
"150560 PEIXE-BOI";616;666;740;748;1369;1252;951;763;513;283;165;8066
"150563 PICARRA";1218;1241;1266;1332;2247;1953;1600;1060;664;308;99;12988
"150565 PLACAS";2979;3076;3115;2951;5397;4868;2986;1931;1048;455;106;28912
"150570 PONTA DE PEDRAS";2898;3093;3176;3026;5550;4412;3128;2188;1233;619;334;29657
"150580 PORTEL";8598;8043;7561;7107;10200;7331;4646;2716;1793;918;375;59288
"150590 PORTO DE MOZ";5292;5284;4902;4700;7304;4908;3183;1757;967;580;224;39101
"150600 PRAINHA";3315;3276;3422;3454;5302;4041;3026;2046;1186;618;240;29926
"150610 PRIMAVERA";823;862;1019;1040;1914;1592;1229;936;665;440;205;10725
"150611 QUATIPURU";1116;1155;1379;1320;2393;2078;1480;1121;683;403;192;13320
"150613 REDENCAO";6495;7278;7824;8307;15174;13401;10289;6940;3961;1994;752;82415
"150616 RIO MARIA";1341;1497;1612;1656;3231;3002;2360;1699;1061;529;182;18170
"150618 RONDON DO PARA";3957;4538;4853;4947;9355;8609;6251;4363;2478;1191;451;50993
"150619 RUROPOLIS";4546;4727;4908;4928;9118;7786;5042;3319;1980;845;286;47485
"150620 SALINOPOLIS";3306;3524;3756;4028;7542;6406;4746;3127;2025;1056;406;39922
"150630 SALVATERRA";2001;2097;2191;2263;4327;3333;2701;1822;1119;616;296;22766
"150635 SANTA BARBARA DO PARA";1684;1793;1897;2042;3627;3135;2488;1606;996;486;198;19952
"150640 SANTA CRUZ DO ARARI";787;831;885;962;1937;1612;1099;750;391;223;83;9560
"150650 SANTA IZABEL DO PARA";4917;5482;6160;6715;13304;12120;8522;5143;3019;1590;661;67633
"150655 SANTA LUZIA DO PARA";1807;1878;2031;2086;3711;2912;2098;1485;988;596;269;19861
"150658 SANTA MARIA DAS BARREIRAS";1737;1789;1885;1898;3197;3081;2611;1990;1325;550;162;20225
"150660 SANTA MARIA DO PARA";1794;1986;2272;2256;4356;3974;3181;2136;1366;779;351;24451
"150670 SANTANA DO ARAGUAIA";5831;6227;7047;7744;13512;11801;7716;4415;2331;1034;262;67920
"150680 SANTAREM";26162;29166;30098;29556;54699;46207;33251;23472;14741;7874;3586;298812
"150690 SANTAREM NOVO";632;650;616;681;1204;1014;676;472;341;203;85;6574
"150700 SANTO ANTONIO DO TAUA";2664;2845;2837;2936;5582;4730;3498;2375;1514;851;317;30149
"150710 SAO CAETANO DE ODIVELAS";1516;1589;1658;1718;3228;2690;2052;1466;1050;603;239;17809
"150715 SAO DOMINGOS DO ARAGUAIA";2330;2463;2487;2459;4306;3748;2677;1875;1418;853;343;24959
"150720 SAO DOMINGOS DO CAPIM";3789;3818;3562;3421;5520;4235;2971;1800;1322;793;302;31533
"150730 SAO FELIX DO XINGU";9545;9194;10862;12025;24735;23451;15288;7517;3228;1189;274;117308
"150740 SAO FRANCISCO DO PARA";1199;1331;1425;1466;2734;2471;1859;1433;1000;576;241;15735
"150745 SAO GERALDO DO ARAGUAIA";2231;2360;2409;2524;4494;3965;2906;2015;1345;722;309;25280
"150746 SAO JOAO DA PONTA";590;584;560;531;1056;849;645;483;314;193;95;5900
"150747 SAO JOAO DE PIRABAS";2031;2088;2170;2231;4162;3306;2347;1724;1251;761;365;22436
"150750 SAO JOAO DO ARAGUAIA";1329;1451;1381;1383;2373;1950;1473;1174;774;386;154;13828
"150760 SAO MIGUEL DO GUAMA";5318;5676;5988;5910;10401;8735;6177;4044;2611;1487;662;57009
"150770 SAO SEBASTIAO DA BOA VISTA";2801;2927;2877;2721;4877;3662;2389;1582;942;573;271;25622
"150775 SAPUCAIA";438;491;530;574;1048;906;735;524;281;120;39;5686
"150780 SENADOR JOSE PORFIRIO";1365;1318;1271;1332;2047;1727;1356;1013;516;202;54;12201
"150790 SOURE";2129;2303;2313;2430;4557;3763;2874;2060;1305;722;336;24792
"150795 TAILANDIA";9677;9707;11143;12032;20581;16857;9326;4853;2567;1219;340;98302
"150796 TERRA ALTA";983;1032;1064;1163;2018;1703;1319;901;609;380;160;11332
"150797 TERRA SANTA";1650;1760;1906;1897;3305;2868;1988;1343;904;476;221;18318
"150800 TOME-ACU";6408;6683;6468;6384;11380;9249;6506;3980;2591;1473;543;61665
"150803 TRACUATEUA";3003;3141;3053;3042;5581;4397;3098;2157;1409;788;380;30049
"150805 TRAIRAO";1799;1732;1748;1862;3554;3192;2004;1367;782;318;85;18443
"150808 TUCUMA";3263;3580;3567;3646;7488;6387;4385;2961;1679;788;227;37971
"150810 TUCURUI";9840;11147;11476;11522;21052;17621;11543;7806;4455;1955;702;109119
"150812 ULIANOPOLIS";5370;5384;5910;6263;10942;8580;5991;3346;1723;767;193;54469
"150815 URUARA";4297;4814;4743;4767;8522;7357;4897;3179;1842;896;286;45600
"150820 VIGIA";4269;4635;4879;4944;9813;8535;6090;4090;2765;1517;663;52200
"150830 VISEU";7193;7001;6742;6487;10969;8302;5431;3807;2512;1313;583;60340
