"Municipio";"0 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"120034 MANOEL URBANO";1132;1075;1066;1017;1639;1354;935;545;325;162;86;9336
"120035 MARECHAL THAUMATURGO";2794;2611;2522;2331;3298;2186;1314;723;376;197;78;18430
"120038 PLACIDO DE CASTRO";1890;1942;2001;1916;3224;2654;2276;1779;1098;550;235;19565
"120039 PORTO WALTER";1928;1768;1582;1382;1922;1397;887;455;234;112;53;11720
"120040 RIO BRANCO";31750;34087;39433;41213;73848;67077;49508;32213;19118;8931;3977;401155
"120042 RODRIGUES ALVES";2463;2253;2265;2221;3238;2484;1747;945;518;275;95;18504
"120043 SANTA ROSA DO PURUS";1067;849;803;763;1174;815;439;290;107;44;11;6362
"120045 SENADOR GUIOMARD";2099;2132;2276;2294;3865;3353;2742;1859;1252;660;278;22810
"120050 SENA MADUREIRA";4523;4462;4868;4940;8421;7179;4723;2889;1758;959;455;45177
"120060 TARAUACA";5556;5443;5402;4776;7242;5265;3500;2292;1334;790;376;41976
"120070 XAPURI";1786;1803;1912;1959;3457;2799;2153;1494;929;516;240;19048
"120080 PORTO ACRE";1728;1724;1800;1859;3180;2460;2088;1499;996;597;249;18180
"130002 ALVARAES";2438;2141;1887;1708;2788;1954;1332;830;447;239;96;15860
"130006 AMATURA";1489;1389;1201;1158;2229;1605;1090;631;315;163;62;11332
"130008 ANAMA";1542;1415;1328;1386;2596;2008;1416;819;406;246;107;13269
"130010 ANORI";2467;2360;2140;2085;4000;3119;2084;1155;606;356;166;20538
"130014 APUI";1872;1755;1714;2043;4475;3831;2571;1804;1014;402;102;21583
"130020 ATALAIA DO NORTE";2553;2351;2168;2069;4024;2839;1631;948;489;260;106;19438
"130030 AUTAZES";4860;4567;4004;3756;6751;5050;3901;2907;1684;914;436;38830
"130040 BARCELOS";2568;2606;2574;2986;6005;4061;2615;2029;1220;550;150;27364
"130050 BARREIRINHA";4583;4182;3539;3241;5546;3777;2698;1887;1145;643;352;31593
"130060 BENJAMIN CONSTANT";5759;5633;5104;4329;7489;5419;3534;2383;1302;718;350;42020
"130063 BERURI";2841;2542;2239;2040;3208;2359;1648;1188;681;348;164;19258
"130068 BOA VISTA DO RAMOS";2379;2252;2045;2052;3591;2437;1719;1163;665;315;163;18781
"130070 BOCA DO ACRE";3716;3607;3363;3300;6088;5014;3761;2425;1493;841;368;33976
"130080 BORBA";5232;4757;4179;4048;7626;5771;3804;2381;1480;818;469;40565
"130083 CAAPIRANGA";1573;1475;1335;1325;2396;1865;1314;762;495;245;92;12877
"130090 CANUTAMA";1527;1431;1315;1405;2832;2495;1897;1283;756;382;127;15450
"130100 CARAUARI";3536;3322;3017;2974;5252;3792;2592;1761;1034;558;238;28076
"130110 CAREIRO";3964;3964;3578;3610;6812;5575;4367;2729;1649;814;322;37384
"130115 CAREIRO DA VARZEA";2876;2877;2686;2624;5167;4351;3876;2652;1418;772;296;29595
"130120 COARI";9452;9182;8969;9169;16941;12765;7931;4739;2954;1507;663;84272
"130130 CODAJAS";3124;2900;2845;2943;5627;4495;2799;1724;956;481;206;28100
"130140 EIRUNEPE";4594;4323;3864;3494;6355;4804;3120;2098;1259;662;267;34840
"130150 ENVIRA";2580;2449;2202;2113;3702;2784;1727;1034;573;325;179;19668
"130160 FONTE BOA";2466;2281;2028;1903;3254;2394;1596;1026;697;398;178;18221
"130165 GUAJARA";2123;1932;1799;1806;3086;2280;1531;1025;483;249;102;16416
"130170 HUMAITA";5425;5218;5132;5571;10567;8424;5912;3938;2259;1115;440;54001
"130180 IPIXUNA";4637;3718;3190;2985;4787;4238;2406;1571;811;433;157;28933
"130185 IRANDUBA";5290;5173;4891;4681;8029;6612;5395;3660;2228;1142;470;47571
"130190 ITACOATIARA";10999;10661;9841;9505;17695;14513;11112;7415;4680;2423;1111;99955
"130195 ITAMARATI";1108;944;824;836;1510;1151;706;425;231;118;35;7888
"130200 ITAPIRANGA";987;958;898;873;1652;1278;976;683;421;240;98;9064
"130210 JAPURA";429;442;388;375;594;448;304;156;67;40;22;3265
"130220 JURUA";1930;1769;1663;1624;2726;1957;1243;717;389;207;87;14312
"130230 JUTAI";2418;2034;1662;1477;2510;1804;1155;791;500;289;113;14753
"130240 LABREA";5375;5047;4698;4569;8326;6726;4393;3035;1793;897;386;45245
"130250 MANACAPURU";10603;10432;9812;9763;17780;14014;10005;6575;3991;2231;1030;96236
"130255 MANAQUIRI";3716;3558;3262;3200;5636;4542;3083;2223;1130;581;216;31147
"130260 MANAUS";175691;180587;188791;201666;395361;371110;282816;182944;103445;44475;18558;2145444
"130270 MANICORE";6243;6011;5459;5472;10677;8125;5543;3677;2104;1115;481;54907
"130280 MARAA";2429;2374;2167;2123;3588;2505;1393;860;434;231;82;18186
"130290 MAUES";8474;7891;6850;6238;11090;8270;5585;3978;2547;1132;700;62755
"130300 NHAMUNDA";2353;2203;1966;1936;3799;3042;2266;1609;910;546;269;20899
"130310 NOVA OLINDA DO NORTE";4196;3935;3702;3824;7139;5433;3656;2502;1344;597;393;36721
"130320 NOVO AIRAO";2182;2116;1889;1756;3426;2758;2023;1431;827;387;179;18974
"130330 NOVO ARIPUANA";2693;2440;2308;2512;4890;4005;2747;1805;1037;551;249;25237
"130340 PARINTINS";12630;12439;11592;11281;20758;15876;11453;8014;5094;2663;1368;113168
"130350 PAUINI";2564;2417;2264;2178;3580;2763;1588;1012;567;290;106;19329
"130353 PRESIDENTE FIGUEIREDO";3703;3608;3414;3633;6671;4949;3894;2915;1754;638;173;35352
"130356 RIO PRETO DA EVA";3129;3015;3015;3397;6114;5026;3934;2527;1498;697;225;32577
"130360 SANTA ISABEL DO RIO NEGRO";3906;3639;3162;2555;4044;2807;1904;1161;665;413;180;24436
"130370 SANTO ANTONIO DO ICA";3128;2843;2369;2242;4270;3086;1754;1093;679;331;171;21966
"130380 SAO GABRIEL DA CACHOEIRA";5479;5275;4950;4721;7988;5716;4286;3023;1855;1065;458;44816
"130390 SAO PAULO DE OLIVENCA";5120;4640;4106;3974;7151;5222;3425;2443;1276;815;343;38515
"130395 SAO SEBASTIAO DO UATUMA";1698;1554;1453;1481;2539;1951;1404;874;469;197;65;13685
"130400 SILVES";1176;1084;925;833;1569;1139;952;695;440;202;95;9110
"130406 TABATINGA";8119;7627;7274;6753;11707;8995;6202;4051;2215;1084;461;64488
"130410 TAPAUA";2036;1857;1709;1705;3264;2537;1604;1208;822;395;162;17299
"130420 TEFE";7403;7086;6641;6238;10816;8614;5752;3610;2241;1214;539;60154
"130423 TONANTINS";2647;2424;2108;1981;3691;2517;1476;863;506;279;118;18610
"130426 UARINI";1942;1716;1497;1410;2445;1802;1173;684;416;218;84;13387
"130430 URUCARA";1988;1892;1670;1558;2782;2041;1726;1274;799;453;200;16383
"130440 URUCURITUBA";2782;2550;2257;2188;4312;3257;2114;1483;896;446;252;22537
"140002 AMAJARI";2012;1629;1361;1236;2077;1531;1126;755;437;173;57;12394
"140005 ALTO ALEGRE";2094;2190;1767;1385;2468;1879;1420;1189;766;355;125;15638
"140010 BOA VISTA";32128;31498;32458;34652;75026;69001;46506;29284;15940;6470;2411;375374
"140015 BONFIM";1672;1470;1264;1221;2164;1453;1176;839;639;267;92;12257
"140017 CANTA";2082;1909;1624;1586;2994;2368;2074;1654;1015;440;122;17868
"140020 CARACARAI";2253;2117;1978;2072;4149;3317;2497;1715;952;399;115;21564
"140023 CAROEBE";1040;975;863;832;1829;1695;1193;815;431;212;65;9950
"140028 IRACEMA";1237;1141;1019;1028;2144;1925;1408;939;497;204;58;11600
"140030 MUCAJAI";1734;1666;1536;1524;3268;2849;2093;1451;870;410;127;17528
"140040 NORMANDIA";1758;1586;1326;1206;2038;1221;787;522;346;177;78;11045
"140045 PACARAIMA";2214;1926;1603;1502;2909;2030;1564;981;557;215;79;15580
"140047 RORAINOPOLIS";2672;2627;2562;2821;6169;5351;3154;2218;1276;539;144;29533
"140050 SAO JOAO DA BALIZA";811;773;736;751;1545;1450;912;565;315;155;39;8052
"140060 SAO LUIZ";596;580;561;638;1686;1608;935;639;394;164;59;7860
"140070 UIRAMUTA";1889;1645;1352;1091;1747;1124;644;428;229;122;54;10325
"150010 ABAETETUBA";12583;13135;14292;14961;30654;26349;18526;12129;7793;4076;1794;156292
"150013 ABEL FIGUEIREDO";611;651;701;699;1309;1151;873;678;395;222;92;7382
"150020 ACARA";5633;5757;5876;5730;10346;7917;5989;4088;2333;1317;527;55513
"150030 AFUA";4708;4509;4511;4408;7361;5182;3545;2230;1394;701;314;38863
"150034 AGUA AZUL DO NORTE";1918;1989;2340;2777;5591;5419;3839;1973;901;388;106;27241
"150040 ALENQUER";6055;5995;5824;5361;9791;7894;6164;4133;2881;1610;772;56480
"150050 ALMEIRIM";3420;3516;3545;3397;6319;4840;3759;2686;1627;732;301;34142
"150060 ALTAMIRA";9100;9870;10966;11095;20769;18364;13727;9590;5846;2730;1138;113195
"150070 ANAJAS";3875;3600;3546;3287;5266;3752;2444;1468;943;472;206;28859
"150080 ANANINDEUA";34256;37537;44107;47591;94289;92162;74534;51350;31397;13406;4937;525566
"150085 ANAPU";2826;2872;2852;2663;5063;4282;3041;1867;1080;471;144;27161
"150090 AUGUSTO CORREA";5084;4964;4899;4652;8428;6412;4469;3098;2008;1059;443;45516
"150095 AURORA DO PARA";2938;2790;2885;3151;6066;5034;3514;2216;1333;706;263;30896
"150100 AVEIRO";1822;1802;1718;1674;2941;2076;1588;1224;861;465;200;16371
"150110 BAGRE";4014;3627;3455;3438;5927;4134;2580;1426;862;401;145;30009
"150120 BAIAO";4397;4317;4629;4902;9074;7591;5170;3109;1922;946;359;46416
"150125 BANNACH";281;285;292;279;501;493;440;331;247;122;39;3310
"150130 BARCARENA";10764;11153;11816;12078;24190;20747;14193;9220;5070;2173;890;122294
"150140 BELEM";85912;97647;116759;123302;244478;255988;217622;161154;105442;53346;24082;1485732
"150145 BELTERRA";1693;1647;1679;1673;2964;2420;2059;1544;1064;601;280;17624
"150150 BENEVIDES";4743;4954;5659;6069;11531;10358;8236;5237;2979;1351;572;61689
"150157 BOM JESUS DO TOCANTINS";1387;1416;1528;1606;2965;2703;2107;1558;925;456;190;16841
"150160 BONITO";1560;1550;1597;1530;2943;2778;1866;1095;671;305;143;16038
"150170 BRAGANCA";11472;11801;12454;12083;23136;20384;14547;9667;6151;3243;1498;126436
"150172 BRASIL NOVO";1231;1311;1329;1302;2573;2287;1950;1566;932;508;201;15190
"150175 BREJO GRANDE DO ARAGUAIA";649;676;705;665;1307;1089;853;658;462;225;103;7392
"150178 BREU BRANCO";6773;6563;6724;6822;12409;9853;6632;4300;2804;1374;484;64738
"150180 BREVES";12028;11663;11656;11182;18505;13706;9633;6231;4195;2089;1003;101891
"150190 BUJARU";2923;2936;3031;2998;5323;4207;3194;1987;1219;716;298;28832
"150195 CACHOEIRA DO PIRIA";4033;3675;3745;3868;6198;4998;3272;1947;921;398;123;33178
"150200 CACHOEIRA DO ARARI";2172;2128;2153;2184;4344;3810;2649;1947;1123;619;337;23466
"150210 CAMETA";13857;13836;13989;13680;26059;20980;13982;8870;6131;3404;1602;136390
"150215 CANAA DOS CARAJAS";3515;3563;3661;3663;7190;6481;4190;2163;1023;460;141;36050
"150220 CAPANEMA";4873;5397;5994;6080;12056;11487;8931;6417;4162;2138;1081;68616
"150230 CAPITAO POCO";4678;4741;5050;5262;10226;8529;6455;4435;2677;1463;663;54179
"150240 CASTANHAL";14665;16112;18315;18708;37127;34211;25376;16654;10074;4961;2091;198294
"150250 CHAVES";2826;2711;2643;2495;4119;3172;2334;1530;949;491;212;23482
"150260 COLARES";1094;1146;1133;1032;2001;1746;1351;1088;750;475;224;12040
"150270 CONCEICAO DO ARAGUAIA";3619;3871;4178;4236;8051;7104;6212;4694;3190;1814;765;47734
"150275 CONCORDIA DO PARA";3324;3415;3512;3348;6428;5026;3330;2082;1306;749;327;32847
"150276 CUMARU DO NORTE";1192;1138;1199;1267;2332;2235;1821;1233;552;179;31;13179
"150277 CURIONOPOLIS";1516;1596;1657;1623;3245;2482;1922;1697;1287;708;281;18014
"150280 CURRALINHO";4496;4229;4106;3783;6183;4582;2917;1717;1032;578;270;33893
"150285 CURUA";1692;1552;1539;1481;2590;2070;1382;941;551;279;120;14197
"150290 CURUCA";3415;3445;3631;3612;6807;6006;4664;3562;2315;1382;701;39540
"150293 DOM ELISEU";5186;5309;5909;6132;11261;9999;6821;4477;2410;1078;374;58956
"150295 ELDORADO DOS CARAJAS";3256;3265;3361;3300;6059;4935;3785;2904;1683;871;255;33674
"150300 FARO";804;793;802;736;1287;914;734;571;388;199;91;7319
"150304 FLORESTA DO ARAGUAIA";1780;1827;1861;1848;3752;3141;2560;1653;973;504;181;20080
"150307 GARRAFAO DO NORTE";2583;2485;2583;2697;5023;3841;2766;1869;1179;723;271;26020
"150309 GOIANESIA DO PARA";3677;3682;3803;3939;7776;6813;4669;2834;1699;732;233;39857
"150310 GURUPA";3948;3786;3844;3740;6130;4473;3034;1936;1156;675;269;32991
"150320 IGARAPE-ACU";2969;3141;3423;3543;7152;6256;4598;3420;2268;1247;571;38588
"150330 IGARAPE-MIRI";6131;6273;6339;5924;11504;9728;6762;4366;2974;1577;777;62355
"150340 INHANGAPI";979;1005;1081;1072;2137;1854;1345;1002;614;327;143;11559
"150345 IPIXUNA DO PARA";6054;5812;6347;7267;13043;10816;6744;3486;1813;847;226;62455
"150350 IRITUIA";3071;3122;3164;3012;5591;4802;3694;2563;1867;1114;504;32504
"150360 ITAITUBA";8125;8567;9470;10207;19482;15772;11646;8943;5436;2511;938;101097
"150370 ITUPIRANGA";5363;5355;5404;5329;9618;7920;5873;4070;2548;1264;438;53182
"150375 JACAREACANGA";875;933;1051;1013;1536;1279;1001;743;304;128;36;8899
"150380 JACUNDA";4938;5236;5794;5866;11325;10176;6841;4148;2389;1233;511;58457
"150390 JURUTI";7051;6395;6079;5857;10772;8776;5356;3127;1984;1016;495;56908
"150400 LIMOEIRO DO AJURU";3081;2977;3085;3128;5618;4115;2863;1792;1085;565;274;28583
"150405 MAE DO RIO";2630;2763;2961;2875;5311;4682;3563;2323;1549;863;397;29917
"150410 MAGALHAES BARATA";761;798;813;772;1455;1279;898;746;537;311;153;8523
"150420 MARABA";24361;25642;27765;27405;52311;47369;31657;20198;11379;5011;1988;275086
"150430 MARACANA";2615;2594;2644;2746;5331;4134;3317;2616;1821;1094;517;29429
"150440 MARAPANIM";2284;2310;2373;2498;5042;4148;3450;2613;1838;1108;556;28220
"150442 MARITUBA";9895;10119;11517;12840;25101;23641;17800;9960;5297;2294;857;129321
"150445 MEDICILANDIA";2631;2711;2986;3051;5780;5219;3859;2576;1489;681;230;31213
"150450 MELGACO";3724;3561;3422;3197;5433;3600;2218;1202;639;285;134;27415
"150460 MOCAJUBA";3059;3092;3263;3222;5689;4536;3168;2043;1389;853;422;30736
"150470 MOJU";8575;8575;8675;8406;15365;12338;8560;5218;3081;1570;625;80988
"150475 MOJUI DOS CAMPOS";1280;1295;1353;1386;2773;2426;2075;1590;997;563;244;15982
"150480 MONTE ALEGRE";4995;5059;5280;5392;10413;8422;6995;5060;3494;1912;878;57900
"150490 MUANA";4106;4057;4260;4265;7496;6211;4194;2608;1490;746;350;39783
"150495 NOVA ESPERANCA DO PIRIA";2398;2242;2269;2290;4111;3125;2236;1353;743;412;112;21291
"150497 NOVA IPIXUNA";1534;1524;1594;1575;2892;2575;1924;1343;916;470;152;16499
"150500 NOVA TIMBOTEUA";1090;1165;1283;1289;2492;2507;2037;1473;1020;584;278;15218
"150503 NOVO PROGRESSO";2247;2652;2927;2835;4801;3398;2870;2355;1194;393;86;25758
"150506 NOVO REPARTIMENTO";7624;7493;7510;7419;13926;11831;8252;5331;3204;1536;476;74602
"150510 OBIDOS";5299;5384;5328;4799;8575;7503;5910;4091;2813;1582;680;51964
"150520 OEIRAS DO PARA";4145;3914;3789;3494;5709;4380;2964;1725;1138;640;270;32168
"150530 ORIXIMINA";7513;7659;7775;7347;12845;10456;7544;5146;3368;1760;747;72160
"150540 OUREM";1529;1594;1646;1607;3199;2728;2092;1525;972;567;262;17721
"150543 OURILANDIA DO NORTE";2832;3101;3377;3420;6845;5828;3597;1828;903;438;150;32319
"150548 PACAJA";4565;4671;4639;4501;8737;7497;5325;3578;2123;1015;335;46986
"150549 PALESTINA DO PARA";693;699;723;679;1317;1124;887;658;468;243;105;7596
"150550 PARAGOMINAS";10402;10571;11546;11960;21641;18661;12680;7564;4292;1826;621;111764
"150553 PARAUAPEBAS";18323;18525;20607;21865;43146;38002;22070;11923;5575;2110;736;202882
"150555 PAU D'ARCO";445;475;498;500;1000;824;715;509;345;180;66;5557
"150560 PEIXE-BOI";601;629;687;706;1355;1285;997;797;544;301;171;8073
"150563 PICARRA";1182;1176;1205;1243;2299;1945;1663;1123;692;344;111;12983
"150565 PLACAS";3060;3036;3124;3069;5730;5102;3374;2069;1118;484;127;30293
"150570 PONTA DE PEDRAS";2924;2999;3179;3060;5651;4726;3350;2361;1367;649;342;30608
"150580 PORTEL";8728;7966;7542;7034;10882;7769;5093;2869;1882;962;399;61126
"150590 PORTO DE MOZ";5346;5175;5089;4682;7677;5275;3403;1934;1048;594;235;40458
"150600 PRAINHA";3238;3132;3150;3215;5505;4073;3204;2177;1294;635;263;29886
"150610 PRIMAVERA";807;822;911;982;1925;1641;1294;1031;697;460;222;10792
"150611 QUATIPURU";1119;1112;1241;1296;2446;2165;1607;1182;728;413;203;13512
"150613 REDENCAO";6375;6907;7759;8076;15541;13620;10751;7496;4452;2164;856;83997
"150616 RIO MARIA";1295;1400;1551;1594;3187;3040;2435;1804;1121;558;201;18186
"150618 RONDON DO PARA";3871;4292;4817;4859;9400;8812;6655;4725;2698;1287;487;51903
"150619 RUROPOLIS";4642;4675;4825;4885;9589;8406;5516;3599;2136;920;310;49503
"150620 SALINOPOLIS";3237;3363;3621;3812;7594;6625;5044;3410;2180;1099;439;40424
"150630 SALVATERRA";2016;2038;2161;2200;4440;3543;2921;1956;1186;656;307;23424
"150635 SANTA BARBARA DO PARA";1686;1759;1887;1975;3793;3276;2694;1839;1059;521;215;20704
"150640 SANTA CRUZ DO ARARI";799;819;886;934;1990;1719;1237;817;422;226;90;9939
"150650 SANTA IZABEL DO PARA";4870;5271;6106;6718;13490;12651;9195;5739;3287;1696;723;69746
"150655 SANTA LUZIA DO PARA";1768;1775;1902;1958;3686;3033;2204;1545;1079;611;291;19852
"150658 SANTA MARIA DAS BARREIRAS";1762;1758;1840;1887;3457;3161;2765;2172;1433;622;185;21042
"150660 SANTA MARIA DO PARA";1758;1883;2141;2234;4334;4060;3316;2322;1496;795;386;24725
"150670 SANTANA DO ARAGUAIA";5996;6124;6942;7906;14586;12450;8442;4707;2595;1135;304;71187
"150680 SANTAREM";25697;27559;29974;28874;54464;47939;35382;24660;16046;8269;3803;302667
"150690 SANTAREM NOVO";626;630;606;608;1264;1039;731;513;344;212;91;6664
"150700 SANTO ANTONIO DO TAUA";2665;2778;2864;2816;5722;4909;3882;2543;1639;882;338;31038
"150710 SAO CAETANO DE ODIVELAS";1490;1523;1589;1614;3232;2790;2183;1563;1123;598;265;17970
"150715 SAO DOMINGOS DO ARAGUAIA";2299;2370;2417;2354;4375;3809;2910;2036;1472;916;400;25358
"150720 SAO DOMINGOS DO CAPIM";3724;3665;3534;3254;5672;4369;3162;1963;1335;835;324;31837
"150730 SAO FELIX DO XINGU";10012;9326;10367;12383;26364;25636;17169;8430;3510;1265;301;124763
"150740 SAO FRANCISCO DO PARA";1171;1257;1372;1392;2706;2471;2009;1528;1074;588;265;15833
"150745 SAO GERALDO DO ARAGUAIA";2145;2204;2290;2325;4476;3971;2966;2125;1407;754;328;24991
"150746 SAO JOAO DA PONTA";590;573;557;518;1065;919;693;522;333;191;98;6059
"150747 SAO JOAO DE PIRABAS";2026;2018;2080;2128;4226;3501;2544;1835;1309;792;383;22842
"150750 SAO JOAO DO ARAGUAIA";1289;1370;1369;1290;2416;1975;1576;1241;817;429;168;13940
"150760 SAO MIGUEL DO GUAMA";5298;5460;5896;5868;10604;9128;6616;4391;2778;1588;701;58328
"150770 SAO SEBASTIAO DA BOA VISTA";2818;2820;2897;2709;4924;3947;2587;1692;1036;584;287;26301
"150775 SAPUCAIA";430;467;519;556;1085;951;758;585;316;139;43;5849
"150780 SENADOR JOSE PORFIRIO";1279;1209;1174;1213;2076;1635;1390;1051;546;208;58;11839
"150790 SOURE";2093;2208;2300;2305;4655;3910;2989;2205;1420;743;353;25181
"150795 TAILANDIA";10004;9655;10971;12609;22218;17723;10491;5465;2810;1324;394;103664
"150796 TERRA ALTA";975;1008;1033;1072;2120;1779;1387;1013;638;395;171;11591
"150797 TERRA SANTA";1647;1691;1804;1814;3385;2931;2224;1423;976;494;230;18619
"150800 TOME-ACU";6330;6413;6528;6224;11554;9569;6947;4357;2783;1543;606;62854
"150803 TRACUATEUA";2989;3042;3036;2898;5693;4642;3343;2303;1491;824;395;30656
"150805 TRAIRAO";1786;1664;1694;1806;3628;3300;2192;1435;850;356;96;18807
"150808 TUCUMA";3246;3443;3666;3633;7620;6677;4637;3169;1857;848;263;39059
"150810 TUCURUI";9787;10687;11828;11577;21429;18338;12372;8197;5038;2114;781;112148
"150812 ULIANOPOLIS";5555;5354;5917;6519;11638;9101;6625;3685;2060;942;236;57632
"150815 URUARA";4167;4491;4739;4627;8578;7247;5169;3316;1921;948;314;45517
"150820 VIGIA";4220;4442;4806;4844;9794;8884;6580;4396;2929;1593;703;53191
