"Municipio";"0 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"230710 JARDIM";2464;2604;2935;2694;4829;3681;2594;2034;1657;1067;554;27113
"230720 JATI";582;683;758;824;1378;1067;931;648;522;360;174;7927
"230725 JIJOCA DE JERICOACOARA";1612;1593;1858;1841;3491;2555;1852;1127;755;436;182;17302
"230730 JUAZEIRO DO NORTE";21824;21994;25789;24584;48917;38524;28034;18721;13638;8689;4452;255166
"230740 JUCAS";2040;2096;2626;2464;3660;3020;2787;2154;1768;1130;545;24290
"230750 LAVRAS DA MANGABEIRA";2262;2758;3158;3174;5101;4076;3584;2929;2237;1547;835;31661
"230760 LIMOEIRO DO NORTE";4007;4251;5130;5084;10135;8680;7891;4836;3517;1653;1115;56299
"230763 MADALENA";1469;1844;2150;2014;2838;2359;1949;1365;1055;670;377;18090
"230765 MARACANAU";17403;17643;21025;21457;43533;32957;26661;16557;9161;4718;2222;213337
"230770 MARANGUAPE";9573;9888;11932;12077;23279;16544;14242;7923;5816;3361;1682;116317
"230780 MARCO";2652;2729;2905;2789;4657;3278;2528;1437;1185;680;359;25199
"230790 MARTINOPOLE";933;1044;1315;1192;1703;1334;1093;679;583;346;199;10421
"230800 MASSAPE";3088;3462;4220;3974;6494;4786;3712;2430;1840;1268;630;35904
"230810 MAURITI";4027;4164;5143;5007;7817;6435;4882;3480;2594;1645;853;46047
"230820 MERUOCA";1197;1177;1487;1500;2510;1747;1483;1052;829;546;347;13875
"230830 MILAGRES";2307;2390;2753;2713;4943;3943;3189;2194;1718;1208;616;27974
"230835 MILHA";942;1172;1238;1313;1873;1689;1693;1276;1029;648;406;13279
"230837 MIRAIMA";1291;1434;1559;1462;2107;1613;1328;945;672;489;228;13128
"230840 MISSAO VELHA";3124;3256;3655;3539;6085;4697;3473;2598;2181;1303;675;34586
"230850 MOMBACA";3487;4147;4380;4383;6870;5172;4836;3849;3077;1923;1111;43235
"230860 MONSENHOR TABOSA";1340;1603;1906;1801;2558;2119;2007;1481;1098;762;418;17093
"230870 MORADA NOVA";4434;5057;6383;6126;10721;8873;7981;5553;4204;2454;1512;63298
"230880 MORAUJO";667;808;954;895;1462;1105;803;631;472;273;144;8214
"230890 MORRINHOS";2098;2247;2516;2196;3766;2601;2045;1401;1244;690;340;21144
"230900 MUCAMBO";1093;1265;1650;1485;2054;1722;1730;1323;1056;669;378;14425
"230910 MULUNGU";896;919;1072;982;1594;1247;1075;837;529;359;217;9727
"230920 NOVA OLINDA";1320;1316;1536;1591;2644;1941;1442;1040;804;579;261;14474
"230930 NOVA RUSSAS";2460;2775;3220;3141;4780;4016;3678;2918;2157;1566;864;31575
"230940 NOVO ORIENTE";2103;2414;3090;2970;4103;3773;3468;2508;1734;1143;685;27991
"230945 OCARA";1813;2152;2658;2629;4140;3236;2817;2018;1533;953;558;24507
"230950 OROS";1612;1770;1892;1918;3399;2945;2756;2239;1656;1115;521;21823
"230960 PACAJUS";5255;5484;6570;6286;12679;9895;7138;4260;2856;1690;979;63092
"230970 PACATUBA";6485;6614;7399;7157;14947;11301;8684;5346;2879;1542;678;73032
"230980 PACOTI";1035;1060;1329;1295;2043;1543;1404;940;639;465;266;12019
"230990 PACUJA";486;568;708;641;995;802;765;511;459;271;173;6379
"231000 PALHANO";686;655;758;812;1741;1267;1070;808;655;324;270;9046
"231010 PALMACIA";976;1059;1397;1245;2187;1717;1294;907;687;507;261;12237
"231020 PARACURU";2578;2921;3598;3383;5858;5030;3739;2421;1773;1116;548;32965
"231025 PARAIPABA";2552;2817;3455;3140;5386;4532;3380;2116;1565;992;519;30454
"231030 PARAMBU";2513;3102;3685;3337;4732;4032;3713;2688;2123;1421;784;32130
"231040 PARAMOTI";981;1135;1466;1334;1835;1572;1321;877;754;471;256;12002
"231050 PEDRA BRANCA";3323;3729;4752;4520;6905;5571;4656;3574;2842;1811;1100;42783
"231060 PENAFORTE";826;757;864;853;1535;1173;933;631;436;299;160;8467
"231070 PENTECOSTE";2942;3184;4161;3631;6350;5060;4324;2632;1987;1378;725;36374
"231080 PEREIRO";1218;1441;1833;1549;2664;1988;1802;1455;1033;645;448;16076
"231085 PINDORETAMA";1474;1437;1794;1873;3325;2919;2226;1418;1080;779;381;18706
"231090 PIQUET CARNEIRO";1028;1201;1416;1459;2615;2258;1927;1531;1185;759;404;15783
"231095 PIRES FERREIRA";814;946;1187;1164;1454;1321;1226;848;660;534;317;10471
"231100 PORANGA";1056;1136;1447;1289;1840;1559;1290;1010;816;507;285;12235
"231110 PORTEIRAS";1356;1310;1544;1619;2687;2071;1556;1241;990;670;308;15352
"231120 POTENGI";1059;1032;1117;1009;1681;1344;1104;803;666;452;214;10481
"231123 POTIRETAMA";481;565;631;595;1099;894;734;523;389;221;118;6250
"231126 QUITERIANOPOLIS";1620;1791;2164;2079;3097;2797;2445;1680;1297;879;476;20325
"231130 QUIXADA";7050;7211;8514;8940;14509;10921;9439;6354;4622;2935;1747;82242
"231135 QUIXELO";1179;1319;1588;1523;2437;2360;2026;1680;1267;696;391;16466
"231140 QUIXERAMOBIM";6158;6616;7591;7915;12727;9624;8595;6247;4446;2995;1730;74644
"231150 QUIXERE";1688;1821;2002;2161;3933;3012;2416;1641;1230;517;394;20815
"231160 REDENCAO";2391;2400;3041;2907;4750;3791;3252;2301;1614;1102;633;28182
"231170 RERIUTABA";1565;1801;2147;1987;2920;2393;2080;1735;1337;938;587;19490
"231180 RUSSAS";5291;5788;6901;7126;13897;10818;8768;5656;4183;1971;1437;71836
"231190 SABOEIRO";1411;1475;1809;1669;2370;1885;1813;1537;1134;653;356;16112
"231195 SALITRE";1606;1776;1906;1686;2703;1953;1537;1039;831;513;251;15801
"231200 SANTANA DO ACARAU";2776;2913;3589;3348;5305;4071;3073;2002;1869;1061;573;30580
"231210 SANTANA DO CARIRI";1683;1788;2133;1872;2836;2156;1744;1213;1083;686;383;17577
"231220 SANTA QUITERIA";3476;4034;4716;4694;6964;5588;5059;3578;2753;1730;1038;43630
"231230 SAO BENEDITO";4227;4407;5237;4982;7348;5754;4885;3675;2664;1628;978;45785
"231240 SAO GONCALO DO AMARANTE";3696;3823;4717;4727;8285;6644;4923;3134;2294;1324;705;44272
"231250 SAO JOAO DO JAGUARIBE";421;515;691;628;1221;1171;1160;844;733;404;272;8060
"231260 SAO LUIS DO CURU";993;1024;1267;1308;2217;1748;1499;1011;746;490;295;12598
"231270 SENADOR POMPEU";1920;2086;2568;2568;4074;3334;3180;2369;1884;1180;701;25864
"231280 SENADOR SA";669;701;837;731;1206;868;684;521;423;229;122;6991
"231290 SOBRAL";15193;15972;19957;19844;40196;29029;22034;13473;8930;5140;2736;192504
"231300 SOLONOPOLE";1261;1498;1761;1780;2660;2357;2282;1739;1328;890;467;18023
"231310 TABULEIRO DO NORTE";2093;2383;2965;2842;5226;4695;4302;2633;1938;1082;662;30821
"231320 TAMBORIL";2132;2396;2917;2869;3962;3231;3033;2273;1733;1192;763;26501
"231325 TARRAFAS";664;814;884;964;1388;1089;983;823;585;391;187;8772
"231330 TAUA";4261;5153;5935;5466;9019;7524;6742;5046;3981;2456;1398;56981
"231335 TEJUCUOCA";1599;1702;2026;1831;3256;2281;1716;1227;939;550;356;17483
"231340 TIANGUA";6566;6849;7731;7799;13022;9676;7415;5068;3316;2027;1015;70484
"231350 TRAIRI";4804;4984;6193;5867;9164;6912;5332;3618;2770;1810;1011;52465
"231355 TURURU";1227;1322;1643;1730;2563;1972;1606;1035;827;565;299;14789
"231360 UBAJARA";2980;3101;3301;3385;5766;4481;3402;2531;1708;1167;610;32432
"231370 UMARI";583;707;747;697;1193;1003;867;713;591;404;193;7698
"231375 UMIRIM";1708;1816;2296;2178;3386;2486;1887;1324;1051;611;378;19121
"231380 URUBURETAMA";1743;1927;2242;2218;3841;2703;2098;1368;969;644;349;20102
"231390 URUOCA";1132;1230;1577;1498;2163;1785;1381;897;789;457;235;13144
"231395 VARJOTA";1380;1712;2061;1926;2805;2271;1940;1375;1188;825;467;17950
"231400 VARZEA ALEGRE";2919;3280;3674;3853;6287;5106;4584;3503;2926;1972;948;39052
"231410 VICOSA DO CEARA";5115;5791;6892;6728;9503;7053;5526;3697;2912;1882;970;56069
"240010 ACARI";783;825;926;953;1982;1667;1474;1017;799;518;341;11285
"240020 ACU";4403;4678;5171;4851;10315;8233;7234;4072;2927;1511;1040;54435
"240030 AFONSO BEZERRA";988;1065;1075;1068;1946;1393;1387;795;677;430;266;11090
"240040 AGUA NOVA";221;259;317;300;613;418;336;241;202;89;52;3048
"240050 ALEXANDRIA";1104;1066;1221;1212;2198;1958;1674;1288;1014;640;439;13814
"240060 ALMINO AFONSO";385;399;434;470;844;730;639;436;312;203;130;4982
"240070 ALTO DO RODRIGUES";1093;1100;1076;1055;2504;2026;1715;849;630;325;211;12584
"240080 ANGICOS";841;1018;998;1104;2223;1551;1510;1041;693;494;338;11811
"240090 ANTONIO MARTINS";504;645;639;595;1144;1050;840;690;464;311;182;7064
"240100 APODI";2440;2622;3100;3380;6568;5480;4918;3075;1948;1269;752;35552
"240110 AREIA BRANCA";1997;2091;2359;2261;4559;3881;3627;2178;1525;909;503;25890
"240120 ARES";1179;1238;1331;1366;2445;1873;1551;965;635;411;223;13217
"240130 AUGUSTO SEVERO";727;872;893;929;1653;1307;1141;748;605;406;219;9500
"240140 BAIA FORMOSA";827;832;921;786;1575;1300;1074;657;441;258;97;8768
"240145 BARAUNA";2471;2516;2582;2328;4748;3681;2745;1645;1100;562;353;24731
"240150 BARCELONA";272;356;422;403;597;522;516;326;292;199;135;4040
"240160 BENTO FERNANDES";378;556;623;591;925;650;532;384;313;170;107;5229
"240165 BODO";216;242;230;223;460;390;280;174;147;71;47;2480
"240170 BOM JESUS";837;925;1028;996;1566;1276;1080;708;620;366;252;9654
"240180 BREJINHO";999;1169;1214;1166;2123;1623;1284;860;710;447;245;11840
"240185 CAICARA DO NORTE";610;673;647;619;1152;894;711;490;324;198;120;6438
"240190 CAICARA DO RIO DO VENTO";254;285;319;348;639;481;365;271;226;121;74;3383
"240200 CAICO";4300;4814;5334;5098;11744;9985;9119;5905;3987;2352;1494;64132
"240210 CAMPO REDONDO";832;880;1021;1051;1772;1346;1280;792;720;503;302;10499
"240220 CANGUARETAMA";3068;3261;3627;3379;5835;4326;3425;1981;1399;846;471;31618
"240230 CARAUBAS";1507;1641;1792;1764;3407;2935;2514;1771;1290;864;535;20020
"240240 CARNAUBA DOS DANTAS";620;583;648;709;1314;1185;949;659;479;260;192;7598
"240250 CARNAUBAIS";812;878;895;852;1854;1405;1281;728;501;268;237;9711
"240260 CEARA-MIRIM";6586;6568;7288;7186;12780;9992;7604;4756;3732;1990;1206;69688
"240270 CERRO CORA";960;1005;1077;1022;2045;1454;1270;848;700;466;317;11164
"240280 CORONEL EZEQUIEL";460;489;587;526;973;707;574;416;381;245;170;5528
"240290 CORONEL JOAO PESSOA";394;509;585;494;782;548;543;401;321;192;111;4880
"240300 CRUZETA";576;557;673;700;1415;1109;1218;755;574;327;244;8148
"240310 CURRAIS NOVOS";3069;3284;3893;3867;7418;6517;5784;3891;2927;1834;1136;43620
"240320 DOUTOR SEVERIANO";555;633;697;703;1200;930;802;692;442;279;181;7114
"240325 PARNAMIRIM";16267;16452;18027;18385;41501;36182;29099;16390;8638;4042;2069;207052
"240330 ENCANTO";420;471;510;510;900;676;652;489;355;230;137;5350
"240340 EQUADOR";522;545;562;577;1063;824;675;455;347;226;158;5954
"240350 ESPIRITO SANTO";929;1019;1194;1132;1748;1449;1147;792;647;395;261;10713
"240360 EXTREMOZ";2353;2381;2570;2521;4572;3590;3021;1833;1270;674;342;25127
"240370 FELIPE GUERRA";418;409;478;506;987;915;851;491;410;254;145;5864
"240375 FERNANDO PEDROZA";228;222;245;275;564;363;404;216;183;138;81;2919
"240380 FLORANIA";769;733;833;942;1717;1402;1321;851;660;424;281;9933
"240390 FRANCISCO DANTAS";203;231;250;275;491;426;374;280;203;131;75;2939
"240400 FRUTUOSO GOMES";359;312;348;411;728;617;532;413;293;199;117;4329
"240410 GALINHOS";190;242;228;225;432;318;241;145;106;57;24;2208
"240420 GOIANINHA";2137;2330;2405;2323;4352;3376;2480;1595;1040;650;303;22991
"240430 GOVERNADOR DIX-SEPT ROSADO";960;1051;1184;1271;2225;1793;1625;1028;837;434;247;12655
"240440 GROSSOS";686;770;857;878;1784;1395;1411;777;574;300;174;9606
"240450 GUAMARE";1221;1255;1294;1289;2445;1965;1487;747;537;287;159;12686
"240460 IELMO MARINHO";1117;1301;1343;1303;2164;1714;1341;823;725;395;221;12447
"240470 IPANGUACU";1315;1461;1310;1259;2806;2112;1607;973;686;342;300;14171
"240480 IPUEIRA";142;187;168;153;371;296;269;217;167;92;62;2124
"240485 ITAJA";645;685;679;666;1400;1124;812;442;339;204;93;7089
"240490 ITAU";424;440;494;556;909;786;848;502;367;244;120;5690
"240500 JACANA";641;719;793;826;1391;1062;880;597;589;364;243;8105
"240510 JANDAIRA";617;708;734;681;1202;915;710;443;367;196;161;6734
"240520 JANDUIS";451;491;468;474;945;738;667;479;350;256;147;5466
"240530 JANUARIO CICCO";803;950;983;976;1557;1240;966;675;553;348;217;9268
"240540 JAPI";490;560;653;572;982;699;591;439;347;178;136;5647
"240550 JARDIM DE ANGICOS";239;234;265;245;471;311;316;216;186;114;69;2666
"240560 JARDIM DE PIRANHAS";1053;1123;1213;1209;2608;2131;1785;1133;771;489;298;13813
"240570 JARDIM DO SERIDO";654;789;951;971;1983;1760;1863;1358;1023;605;431;12388
"240580 JOAO CAMARA";3031;3232;3610;3377;6073;4422;3462;2161;1865;1063;663;32959
"240590 JOAO DIAS";216;258;237;296;472;352;307;186;149;118;69;2660
"240600 JOSE DA PENHA";396;513;587;486;959;772;729;552;509;332;166;6001
"240610 JUCURUTU";1301;1405;1486;1519;3319;2724;2302;1557;1196;758;527;18094
"240615 JUNDIA";297;359;397;356;635;480;380;261;226;181;91;3663
"240620 LAGOA D'ANTA";553;640;729;719;1115;823;673;412;355;226;123;6368
"240630 LAGOA DE PEDRAS";638;753;816;760;1170;919;775;459;395;290;173;7148
"240640 LAGOA DE VELHOS";229;264;277;287;474;336;303;210;158;133;58;2729
"240650 LAGOA NOVA";1287;1343;1482;1428;2655;1927;1584;1030;787;484;293;14300
"240660 LAGOA SALGADA";738;770;780;849;1346;1042;819;523;440;259;170;7736
"240670 LAJES";823;893;993;1004;1795;1425;1333;890;740;443;278;10617
"240680 LAJES PINTADAS";319;419;465;472;828;607;547;409;305;211;135;4717
"240690 LUCRECIA";296;318;332;346;654;535;449;298;247;139;101;3715
"240700 LUIS GOMES";934;875;934;930;1766;1189;1115;830;646;382;227;9828
"240710 MACAIBA";6088;6397;7085;6961;13201;10764;8526;5042;3525;2040;1114;70743
"240720 MACAU";2262;2464;2575;2531;5137;4483;4410;2476;1736;981;556;29611
"240725 MAJOR SALES";340;312;332;319;584;447;439;341;254;154;94;3616
"240730 MARCELINO VIEIRA";681;772;738;756;1485;973;1037;869;595;339;208;8453
"240740 MARTINS";685;689;706;747;1338;1147;971;831;622;389;280;8405
"240750 MAXARANGUAPE";1097;1128;1181;1116;1852;1477;1112;744;561;293;117;10678
"240760 MESSIAS TARGINO";358;396;425;394;714;640;538;328;262;150;78;4283
"240770 MONTANHAS";1050;1148;1302;1214;1902;1558;1214;803;706;516;259;11672
"240780 MONTE ALEGRE";1818;2068;2239;2285;3654;2987;2319;1503;1184;783;395;21235
"240790 MONTE DAS GAMELEIRAS";206;181;256;245;406;317;300;131;123;108;39;2312
"240800 MOSSORO";21184;21003;22006;23604;52759;42605;36452;21542;13325;7142;4091;265713
"240810 NATAL";57763;59125;67156;72123;162850;128061;112846;76916;46611;24505;14022;821978
"240820 NISIA FLORESTA";2195;2348;2559;2436;4318;3716;2827;1718;1226;658;323;24324
"240830 NOVA CRUZ";3041;3362;3766;3739;6380;4882;4174;2523;2215;1432;782;36296
"240840 OLHO-D'AGUA DO BORGES";277;345;411;340;712;591;558;435;351;239;133;4392
"240850 OURO BRANCO";332;360;387;372;806;642;630;508;346;239;184;4806
"240860 PARANA";356;348;363;353;691;504;491;368;297;168;103;4042
"240870 PARAU";309;344;356;363;650;554;517;301;276;166;111;3947
"240880 PARAZINHO";464;560;554;501;887;579;449;330;292;160;115;4891
"240890 PARELHAS";1712;1597;1849;1785;3871;2893;2611;1810;1208;841;639;20816
"240895 RIO DO FOGO";1101;1115;1236;965;1823;1492;1008;616;503;298;130;10287
"240910 PASSA E FICA";902;916;1106;1163;2127;1611;1301;756;722;466;282;11352
"240920 PASSAGEM";230;259;315;310;464;461;318;206;210;109;79;2961
"240930 PATU";1011;1033;1086;1079;2037;1862;1521;999;799;512;297;12236
"240933 SANTA MARIA";437;509;492;502;866;648;498;360;278;185;95;4870
"240940 PAU DOS FERROS";2041;2327;2418;2553;5293;4222;3781;2427;1609;1104;600;28375
"240950 PEDRA GRANDE";321;358;420;402;653;522;326;240;209;87;63;3601
"240960 PEDRA PRETA";222;238;303;299;433;321;289;218;173;85;68;2649
"240970 PEDRO AVELINO";640;647;778;711;1251;868;817;604;481;312;225;7334
"240980 PEDRO VELHO";1356;1381;1488;1532;2464;1897;1535;1031;854;547;349;14434
"240990 PENDENCIAS";1104;1182;1250;1213;2502;2070;1830;1034;783;450;319;13737
"241000 PILOES";276;280;280;312;644;502;438;328;225;147;99;3531
"241010 POCO BRANCO";1280;1484;1522;1514;2747;1925;1358;943;772;442;279;14266
"241020 PORTALEGRE";619;607;639;691;1282;933;951;747;449;335;233;7486
"241025 PORTO DO MANGUE";509;543;588;536;1003;810;677;415;303;125;99;5608
"241030 SERRA CAIADA";912;1020;969;941;1590;1119;931;668;515;316;183;9164
"241040 PUREZA";823;935;1029;891;1435;1070;933;541;500;293;165;8615
"241050 RAFAEL FERNANDES";363;433;398;411;820;655;610;457;332;216;104;4799
"241060 RAFAEL GODEIRO";237;289;285;252;444;440;426;281;250;147;82;3133
"241070 RIACHO DA CRUZ";285;309;250;338;566;450;403;222;211;132;71;3237
"241080 RIACHO DE SANTANA";331;399;369;370;704;534;505;380;316;234;108;4250
"241090 RIACHUELO";568;753;858;784;1203;947;779;511;397;269;158;7227
"241100 RODOLFO FERNANDES";350;405;438;414;730;637;570;405;286;169;114;4518
"241105 TIBAU";326;342;322;345;710;571;461;326;207;96;65;3771
"241110 RUY BARBOSA";258;359;399;432;563;485;407;282;253;160;79;3677
"241120 SANTA CRUZ";3078;3116;3736;3748;6984;4922;4123;2670;2151;1251;831;36610
"241140 SANTANA DO MATOS";961;1014;1119;1199;2401;1954;1753;1164;989;599;432;13585
"241142 SANTANA DO SERIDO";188;210;197;247;482;355;335;224;173;102;70;2583
"241150 SANTO ANTONIO";1902;2057;2256;2365;3936;3231;2525;1605;1454;903;486;22720
"241160 SAO BENTO DO NORTE";260;320;306;306;525;385;352;235;182;116;56;3043
"241170 SAO BENTO DO TRAIRI";381;389;428;412;721;484;438;275;228;156;82;3994
"241180 SAO FERNANDO";225;254;297;319;597;484;499;320;274;140;69;3478
"241190 SAO FRANCISCO DO OESTE";272;325;343;381;692;552;508;406;257;137;89;3962
"241200 SAO GONCALO DO AMARANTE";7952;8003;9165;8732;17313;14503;11007;6250;4071;1912;1051;89959
"241210 SAO JOAO DO SABUGI";420;436;466;540;1037;846;754;543;524;310;180;6056
"241220 SAO JOSE DE MIPIBU";3611;4016;4298;4111;7169;5740;4613;2882;2258;1238;663;40599
"241230 SAO JOSE DO CAMPESTRE";1006;1166;1317;1353;2185;1633;1402;965;776;515;318;12636
"241240 SAO JOSE DO SERIDO";306;309;340;396;844;609;614;385;284;145;95;4327
"241250 SAO MIGUEL";1963;2052;2269;2124;3675;2823;2563;1864;1423;941;488;22185
"241255 SAO MIGUEL DO GOSTOSO";880;971;1097;1067;1818;1217;939;587;517;251;154;9498
"241260 SAO PAULO DO POTENGI";1290;1393;1584;1593;2901;2189;1890;1308;946;674;435;16203
"241270 SAO PEDRO";534;559;682;599;1059;864;691;508;433;280;168;6377
"241280 SAO RAFAEL";542;664;680;698;1445;1122;1132;713;598;429;272;8295
"241290 SAO TOME";795;960;1127;1103;1717;1439;1216;986;810;554;366;11073
"241300 SAO VICENTE";432;437;566;492;1119;849;848;535;421;275;191;6165
"241310 SENADOR ELOI DE SOUZA";470;554;648;619;856;734;671;453;341;213;120;5679
"241320 SENADOR GEORGINO AVELINO";415;425;450;403;731;544;386;278;234;101;46;4013
"241330 SERRA DE SAO BENTO";513;516;596;635;1021;683;674;438;387;263;147;5873
"241335 SERRA DO MEL";1017;1062;1033;974;2004;1565;1186;694;490;330;166;10521
"241340 SERRA NEGRA DO NORTE";579;689;649;706;1376;1185;1051;707;486;329;189;7946
"241350 SERRINHA";538;692;764;689;1105;891;754;465;406;292;134;6730
"241355 SERRINHA DOS PINTOS";347;355;362;437;751;671;591;436;358;221;114;4643
"241360 SEVERIANO MELO";406;423;506;583;974;856;828;549;388;236;134;5883
"241370 SITIO NOVO";420;460;514;593;888;657;528;412;323;187;152;5134
"241380 TABOLEIRO GRANDE";202;228;211;206;432;341;278;225;126;75;46;2370
"241390 TAIPU";1128;1201;1371;1255;2237;1516;1242;811;730;381;233;12105
"241400 TANGARA";1312;1399;1465;1504;2613;1899;1532;1052;770;509;279;14334
"241410 TENENTE ANANIAS";838;826;811;937;1932;1425;1192;828;695;418;205;10107
"241415 TENENTE LAURENTINO CRUZ";586;570;501;440;1027;800;499;365;289;145;73;5295
"241420 TIBAU DO SUL";1149;1124;1098;1108;2273;1835;1261;807;540;275;173;11643
"241430 TIMBAUBA DOS BATISTAS";149;145;190;213;401;335;352;208;169;110;75;2347
"241440 TOUROS";2876;3246;3590;3272;5716;4172;3281;1939;1650;961;461;31164
"241445 TRIUNFO POTIGUAR";330;342;339;340;631;482;348;246;211;105;70;3444
"241450 UMARIZAL";759;890;1038;976;1854;1541;1394;979;719;464;287;10901
"241460 UPANEMA";1085;1205;1276;1220;2490;1971;1616;978;726;435;285;13287
"241470 VARZEA";438;458;493;501;939;669;594;474;342;254;193;5355
"241475 VENHA-VER";338;384;452;427;721;497;438;281;212;105;53;3908
"241480 VERA CRUZ";887;1043;1191;1178;1811;1628;1281;750;591;408;194;10962
"241490 VICOSA";118;137;160;170;279;242;226;139;92;60;32;1655
"241500 VILA FLOR";250;284;373;337;554;393;309;193;119;79;46;2937
"250010 AGUA BRANCA";791;968;1137;1036;1606;1180;1056;727;586;370;178;9635
"250020 AGUIAR";442;516;569;532;846;793;620;558;398;293;147;5714
"250030 ALAGOA GRANDE";2357;2669;2973;2993;4557;3766;3199;2337;1940;1363;816;28970
"250040 ALAGOA NOVA";1743;1967;1953;1976;3526;2649;2215;1575;1294;835;515;20248
"250050 ALAGOINHA";1216;1355;1457;1488;2346;1907;1413;989;850;541;334;13896
"250053 ALCANTIL";439;467;534;549;823;741;672;405;315;208;189;5342
"250057 ALGODAO DE JANDAIRA";240;248;235;251;422;326;245;190;171;102;47;2477
"250060 ALHANDRA";1764;1824;1982;1838;3336;2903;2056;1226;806;459;217;18411
"250070 SAO JOAO DO RIO DO PEIXE";1165;1394;1585;1593;2957;2605;2267;1759;1448;839;484;18096
"250073 AMPARO";205;195;166;199;381;303;246;163;140;92;36;2126
"250077 APARECIDA";636;654;614;635;1304;1096;968;683;587;395;198;7770
"250080 ARACAGI";1353;1493;1803;1843;2693;2297;1981;1503;1247;842;484;17539
"250090 ARARA";1008;1126;1178;1229;1944;1599;1300;1124;1112;742;499;12861
"250100 ARARUNA";1669;1985;2159;1967;3039;2532;1996;1340;1103;820;441;19051
"250110 AREIA";2079;2179;2288;2508;4318;3134;2688;1928;1475;912;702;24211
"250115 AREIA DE BARAUNAS";166;215;212;257;404;299;265;167;121;77;43;2226
"250120 AREIAL";559;627;596;629;1116;909;773;556;483;326;180;6754
"250130 AROEIRAS";1614;1917;2209;2054;2764;2336;2175;1570;1355;893;571;19458
"250135 ASSUNCAO";322;343;365;369;673;499;369;298;216;121;89;3664
"250140 BAIA DA TRAICAO";847;919;836;845;1426;1191;860;530;369;204;101;8128
"250150 BANANEIRAS";1712;2126;2239;2186;3477;2893;2472;1688;1392;985;565;21735
"250153 BARAUNA";374;411;384;372;717;616;482;339;294;191;113;4293
"250157 BARRA DE SANTANA";647;708;871;860;1296;1033;986;772;641;359;268;8441
"250160 BARRA DE SANTA ROSA";1214;1348;1429;1317;2374;1937;1551;1236;1009;610;411;14436
"250170 BARRA DE SAO MIGUEL";441;499;560;595;956;716;680;549;377;242;168;5783
"250180 BAYEUX";7598;8114;8843;8790;17314;15490;12112;7129;4866;2748;1167;94171
"250190 BELEM";1262;1501;1637;1658;2833;2439;1883;1448;1332;908;538;17439
"250200 BELEM DO BREJO DO CRUZ";526;691;641;691;1197;1069;880;626;495;310;158;7284
"250205 BERNARDINO BATISTA";303;344;366;342;494;388;326;272;190;109;73;3207
"250210 BOA VENTURA";469;489;559;595;1102;813;566;513;406;223;134;5869
"250215 BOA VISTA";495;555;539;618;1136;889;770;571;350;252;169;6344
"250220 BOM JESUS";193;223;252;228;392;344;283;195;171;105;61;2447
"250230 BOM SUCESSO";363;381;442;437;732;714;709;475;447;280;154;5134
"250240 BONITO DE SANTA FE";1115;1054;1052;1082;2012;1538;1137;813;625;374;229;11031
"250250 BOQUEIRAO";1469;1532;1586;1776;3025;2330;1999;1335;1150;640;414;17256
"250260 IGARACY";471;563;653;604;994;751;730;611;428;273;141;6219
"250270 BORBOREMA";402;579;535;521;776;682;516;378;331;224;116;5060
"250280 BREJO DO CRUZ";1113;1120;1232;1261;2505;1851;1703;1079;738;507;314;13423
"250290 BREJO DOS SANTOS";467;549;566;532;1036;893;773;609;454;242;199;6320
"250300 CAAPORA";1972;2205;2274;2150;3879;3164;2165;1411;844;462;237;20763
"250310 CABACEIRAS";439;436;449;496;830;701;609;456;402;226;148;5192
"250320 CABEDELO";4812;4936;5046;5043;11174;9925;7886;5090;2856;1561;758;59087
"250330 CACHOEIRA DOS INDIOS";729;866;932;968;1749;1285;1041;783;709;452;220;9734
"250340 CACIMBA DE AREIA";276;309;300;364;650;481;430;310;227;135;85;3567
"250350 CACIMBA DE DENTRO";1440;1671;1848;1812;2697;2006;1933;1261;1216;913;459;17256
"250355 CACIMBAS";829;873;867;785;1050;739;602;465;356;258;124;6948
"250360 CAICARA";564;631;712;761;1155;1030;858;551;498;328;191;7279
"250370 CAJAZEIRAS";4376;4622;5125;5486;11188;8780;6925;5375;3868;2440;1330;59515
"250375 CAJAZEIRINHAS";266;298;287;271;574;385;381;274;192;105;60;3093
"250380 CALDAS BRANDAO";413;501;593;599;932;826;684;420;420;233;127;5748
"250390 CAMALAU";474;524;607;541;848;813;697;492;431;282;153;5862
"250400 CAMPINA GRANDE";29468;31481;33831;35202;73805;59882;50686;34522;22411;13232;7803;392323
"250403 CAPIM";556;640;649;607;928;843;547;395;300;176;70;5711
"250407 CARAUBAS";293;401;358;357;579;511;483;353;338;185;118;3976
"250410 CARRAPATEIRA";193;208;288;249;422;333;299;191;125;90;27;2425
"250415 CASSERENGUE";617;705;786;801;1113;872;788;562;481;303;173;7201
"250420 CATINGUEIRA";399;475;477;473;855;625;555;438;295;204;111;4907
"250430 CATOLE DO ROCHA";2209;2451;2394;2629;5327;4387;3740;2592;1754;1160;743;29386
"250435 CATURITE";407;437;428;455;751;634;571;371;305;189;105;4653
"250440 CONCEICAO";1466;1653;1736;1813;3381;2669;2149;1599;1219;694;396;18775
"250450 CONDADO";520;567;576;587;986;852;872;645;482;337;195;6619
