"Municipio";"0 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"250130 AROEIRAS";1709;2062;2193;2014;2891;2367;2065;1532;1319;875;521;19548
"250135 ASSUNCAO";328;351;362;365;670;460;348;287;204;113;80;3568
"250140 BAIA DA TRAICAO";861;893;851;835;1411;1095;802;502;345;190;89;7874
"250150 BANANEIRAS";1828;2214;2256;2230;3659;2835;2353;1648;1370;949;516;21858
"250153 BARAUNA";379;406;372;393;696;565;443;315;266;172;109;4116
"250157 BARRA DE SANTANA";686;779;895;860;1322;1033;946;757;601;342;245;8466
"250160 BARRA DE SANTA ROSA";1275;1393;1381;1385;2407;1785;1480;1169;947;569;366;14157
"250170 BARRA DE SAO MIGUEL";465;521;582;592;938;700;661;500;359;238;153;5709
"250180 BAYEUX";7929;8645;9072;8933;17436;15113;11250;6806;4624;2488;1076;93372
"250190 BELEM";1330;1584;1670;1658;2938;2322;1790;1441;1273;850;512;17368
"250200 BELEM DO BREJO DO CRUZ";565;684;674;703;1233;1048;842;607;477;281;153;7267
"250205 BERNARDINO BATISTA";312;343;358;344;502;357;309;256;177;100;63;3121
"250210 BOA VENTURA";515;543;600;626;1152;780;577;512;375;210;127;6017
"250215 BOA VISTA";503;542;557;623;1104;829;728;513;341;238;157;6135
"250220 BOM JESUS";204;228;242;240;402;333;262;189;163;98;52;2413
"250230 BOM SUCESSO";390;418;447;431;796;713;672;477;442;247;148;5181
"250240 BONITO DE SANTA FE";1144;1063;1071;1118;1973;1411;1065;776;595;347;207;10770
"250250 BOQUEIRAO";1529;1572;1684;1781;2999;2264;1905;1306;1065;604;385;17094
"250260 IGARACY";510;600;638;612;1026;764;714;579;418;260;128;6249
"250270 BORBOREMA";427;576;524;495;833;640;498;365;313;217;112;5000
"250280 BREJO DO CRUZ";1151;1179;1260;1313;2404;1804;1617;1009;720;484;276;13217
"250290 BREJO DOS SANTOS";501;557;572;575;1041;862;764;572;429;231;178;6282
"250300 CAAPORA";2038;2280;2272;2126;3937;2989;2035;1306;813;440;213;20449
"250310 CABACEIRAS";455;428;456;506;839;654;584;426;373;210;138;5069
"250320 CABEDELO";4858;4989;5028;5105;10756;9246;7367;4513;2606;1423;647;56538
"250330 CACHOEIRA DOS INDIOS";760;901;960;988;1719;1214;976;767;682;415;202;9584
"250340 CACIMBA DE AREIA";287;310;325;368;650;477;402;290;218;123;83;3533
"250350 CACIMBA DE DENTRO";1539;1739;1849;1880;2765;1958;1835;1239;1215;829;429;17277
"250355 CACIMBAS";865;884;842;769;1056;717;593;438;362;245;111;6882
"250360 CAICARA";602;676;729;767;1200;1020;791;537;485;313;183;7303
"250370 CAJAZEIRAS";4564;4901;5298;5622;11063;8305;6647;5166;3721;2277;1221;58785
"250375 CAJAZEIRINHAS";282;295;291;300;565;380;360;254;183;100;54;3064
"250380 CALDAS BRANDAO";425;538;610;586;932;815;615;417;394;219;119;5670
"250390 CAMALAU";500;555;586;553;871;788;659;490;402;265;149;5818
"250400 CAMPINA GRANDE";30756;33153;35005;36170;72583;58117;48442;32432;21127;12377;7030;387192
"250403 CAPIM";557;636;621;578;946;752;500;378;274;160;69;5471
"250407 CARAUBAS";309;386;367;359;594;492;462;348;315;173;116;3921
"250410 CARRAPATEIRA";198;228;278;247;417;316;277;171;119;79;26;2356
"250415 CASSERENGUE";645;734;783;782;1133;856;742;540;461;281;165;7122
"250420 CATINGUEIRA";431;474;470;504;891;594;536;410;295;189;106;4900
"250430 CATOLE DO ROCHA";2323;2459;2512;2741;5378;4161;3593;2421;1689;1098;670;29045
"250435 CATURITE";427;437;441;451;759;626;533;359;285;185;92;4595
"250440 CONCEICAO";1559;1716;1787;1909;3439;2544;2074;1526;1163;630;367;18714
"250450 CONDADO";565;549;586;614;1062;827;836;601;484;304;181;6609
"250460 CONDE";2166;2208;2245;2190;3949;3056;2166;1460;914;442;186;20982
"250470 CONGO";355;464;462;453;734;682;571;359;333;222;142;4777
"250480 COREMAS";1302;1456;1525;1472;2691;2029;1782;1293;1019;588;325;15482
"250485 COXIXOLA";107;124;143;171;287;241;237;150;150;93;69;1772
"250490 CRUZ DO ESPIRITO SANTO";1469;1704;1712;1539;2882;2370;1670;1037;763;408;222;15776
"250500 CUBATI";707;729;728;732;1307;929;798;543;471;271;204;7419
"250510 CUITE";1616;1791;1911;1983;3448;2653;2311;1692;1402;980;595;20382
"250520 CUITEGI";628;727;794;732;1229;915;664;514;434;279;183;7099
"250523 CUITE DE MAMANGUAPE";556;627;674;649;1044;782;693;497;398;256;139;6315
"250527 CURRAL DE CIMA";496;542;579;556;849;716;493;404;336;245;114;5330
"250530 CURRAL VELHO";217;253;273;284;486;351;273;185;143;61;39;2565
"250535 DAMIAO";481;514;554;525;826;587;482;359;280;180;111;4899
"250540 DESTERRO";727;852;855;842;1328;1031;830;641;545;301;153;8105
"250550 VISTA SERRANA";309;326;339;349;654;532;365;247;211;111;73;3516
"250560 DIAMANTE";542;663;716;757;1256;889;693;539;388;219;141;6803
"250570 DONA INES";1007;1143;1233;1153;1769;1308;1031;793;713;451;285;10886
"250580 DUAS ESTRADAS";298;364;393;365;593;439;402;286;295;181;128;3744
"250590 EMAS";331;352;342;325;652;452;303;240;187;103;54;3341
"250600 ESPERANCA";2800;2899;2908;2874;5479;4265;3388;2376;1926;1246;764;30925
"250610 FAGUNDES";1072;1127;1247;1256;1851;1326;1166;997;829;483;302;11656
"250620 FREI MARTINHO";229;221;240;256;515;377;360;282;237;158;117;2992
"250625 GADO BRAVO";755;846;964;923;1361;1000;859;685;539;310;209;8451
"250630 GUARABIRA";4530;4875;5220;5326;10296;8423;6428;4222;3199;2130;1128;55777
"250640 GURINHEM";1207;1386;1457;1387;2437;2002;1518;1005;889;546;317;14151
"250650 GURJAO";242;266;293;303;521;422;395;283;221;127;87;3160
"250660 IBIARA";483;543;601;588;1024;825;704;549;483;274;141;6215
"250670 IMACULADA";1206;1384;1325;1207;2035;1426;1050;776;597;332;166;11504
"250680 INGA";1496;1757;1860;1783;2866;2258;1844;1441;1121;739;493;17658
"250690 ITABAIANA";1923;2160;2314;2382;4246;3692;2997;2081;1667;1032;613;25107
"250700 ITAPORANGA";2051;2151;2227;2317;4465;3376;2425;1715;1297;814;380;23218
"250710 ITAPOROROCA";1551;1605;1702;1701;3009;2293;1717;1266;1065;658;372;16939
"250720 ITATUBA";942;999;1077;1112;1806;1311;1023;845;645;375;235;10370
"250730 JACARAU";1263;1381;1483;1455;2288;1794;1512;1112;991;621;336;14236
"250740 JERICO";590;709;741;733;1246;1014;933;680;524;315;187;7672
"250750 JOAO PESSOA";54126;57065;60324;64493;138839;114224;95266;63386;38278;20401;10379;716781
"250760 JUAREZ TAVORA";668;744;758;752;1293;993;824;501;449;344;183;7509
"250770 JUAZEIRINHO";1726;1798;1713;1739;3162;2138;1632;1135;892;534;324;16793
"250780 JUNCO DO SERIDO";609;620;650;666;1239;881;717;539;369;233;140;6663
"250790 JURIPIRANGA";966;1005;1029;1044;1881;1341;1011;744;674;410;241;10346
"250800 JURU";825;976;1083;1108;1749;1299;1052;844;619;350;160;10065
"250810 LAGOA";353;427;448;474;812;645;529;443;342;210;122;4805
"250820 LAGOA DE DENTRO";678;692;783;775;1109;944;811;599;543;393;204;7531
"250830 LAGOA SECA";2353;2521;2545;2535;4691;3723;2949;1943;1548;910;547;26265
"250840 LASTRO";243;240;250;279;565;382;330;293;216;95;63;2956
"250850 LIVRAMENTO";698;734;724;709;1217;884;709;567;445;291;183;7161
"250855 LOGRADOURO";359;355;400;418;681;509;415;256;269;168;98;3928
"250860 LUCENA";1159;1292;1198;1154;2127;1717;1182;856;533;290;123;11631
"250870 MAE D'AGUA";376;395;394;398;725;542;436;350;259;143;106;4124
"250880 MALTA";482;559;540;547;939;761;672;498;391;280;168;5837
"250890 MAMANGUAPE";4013;4231;4380;4245;7551;5970;4566;3092;2141;1251;677;42117
"250900 MANAIRA";1087;1115;1139;1217;1913;1298;1057;770;657;338;188;10779
"250905 MARCACAO";828;845;861;862;1353;959;705;467;332;214;98;7524
"250910 MARI";1820;1960;2032;2015;3649;2957;2347;1723;1486;966;567;21522
"250915 MARIZOPOLIS";560;536;540;573;1068;874;734;549;395;244;146;6219
"250920 MASSARANDUBA";1030;1324;1380;1362;2087;1755;1348;973;885;553;356;13053
"250930 MATARACA";794;802;849;783;1338;999;711;458;316;153;90;7293
"250933 MATINHAS";413;424;487;449;724;531;462;305;263;174;105;4337
"250937 MATO GROSSO";236;244;271;280;462;344;334;229;153;87;70;2710
"250939 MATUREIA";535;630;637;648;1043;770;589;379;366;201;107;5905
"250940 MOGEIRO";1129;1373;1477;1478;2353;1718;1371;992;834;499;312;13536
"250950 MONTADAS";444;478;468;460;859;631;506;395;351;214;111;4917
"250960 MONTE HOREBE";395;446;461;487;789;597;441;352;293;167;104;4532
"250970 MONTEIRO";2480;2748;2902;2849;5171;4294;3699;2573;2051;1388;785;30940
"250980 MULUNGU";792;901;915;909;1699;1328;1015;718;633;410;255;9575
"250990 NATUBA";963;1100;1172;1166;1758;1261;990;806;599;405;267;10487
"251000 NAZAREZINHO";607;677;679;665;1311;1020;811;697;523;292;184;7466
"251010 NOVA FLORESTA";898;1041;1101;1057;1785;1435;1143;770;735;503;303;10771
"251020 NOVA OLINDA";547;642;693;708;1100;795;636;500;350;192;98;6261
"251030 NOVA PALMEIRA";336;378;387;378;775;613;516;363;293;179;109;4327
"251040 OLHO D'AGUA";595;721;742;780;1286;923;776;630;441;217;117;7228
"251050 OLIVEDOS";279;326;337;337;627;516;416;272;237;182;89;3618
"251060 OURO VELHO";229;251;262;279;483;388;393;272;198;144;71;2970
"251065 PARARI";156;161;166;181;302;232;244;196;123;89;60;1910
"251070 PASSAGEM";211;197;196;215;411;290;246;187;135;86;61;2235
"251080 PATOS";8475;9064;9280;9463;19169;15258;11978;7921;5455;3241;1923;101227
"251090 PAULISTA";919;1010;1101;1187;2118;1704;1445;1077;730;446;256;11993
"251100 PEDRA BRANCA";309;386;392;396;695;494;390;317;210;133;70;3792
"251110 PEDRA LAVRADA";604;648;646;694;1316;952;826;577;505;290;184;7242
"251120 PEDRAS DE FOGO";2460;2735;2931;2808;5207;3932;2809;1975;1422;895;467;27641
"251130 PIANCO";1215;1331;1429;1470;2756;2269;1840;1375;1065;604;326;15680
"251140 PICUI";1521;1849;1835;1766;3099;2465;2108;1448;1176;751;501;18519
"251150 PILAR";967;1098;1184;1117;1973;1668;1150;830;639;388;249;11263
"251160 PILOES";754;757;799;779;1341;908;670;496;361;257;158;7280
"251170 PILOEZINHOS";454;523;563;547;930;609;525;427;295;202;121;5196
"251180 PIRPIRITUBA";932;968;1069;1078;1831;1344;1120;823;637;438;277;10517
"251190 PITIMBU";1825;1868;1826;1635;3114;2485;1717;1122;696;361;145;16794
"251200 POCINHOS";1727;1669;1636;1621;2913;2300;1727;1272;1055;672;411;17003
"251203 POCO DANTAS";399;403;413;449;714;488;400;272;222;135;59;3954
"251207 POCO DE JOSE DE MOURA";290;337;363;382;605;523;469;395;318;191;109;3982
"251210 POMBAL";2455;2683;2818;2987;5727;4685;3986;2938;2264;1446;799;32788
"251220 PRATA";345;339;330;366;637;515;457;327;261;206;113;3896
"251230 PRINCESA ISABEL";1919;1989;2107;2235;3855;2829;2216;1573;1235;731;433;21122
"251240 PUXINANA";1233;1221;1275;1281;2320;1746;1373;1001;779;481;303;13013
"251250 QUEIMADAS";3549;4058;4376;4321;7175;5755;4601;3119;2426;1405;864;41649
"251260 QUIXABA";145;155;176;172;280;250;175;125;106;54;29;1667
"251270 REMIGIO";1657;1697;1687;1767;2957;2232;1821;1360;1183;829;483;17673
"251272 PEDRO REGIS";560;593;607;562;940;716;566;439;430;273;131;5817
"251274 RIACHAO";288;333;344;342;580;423;294;231;198;131;79;3243
"251275 RIACHAO DO BACAMARTE";343;439;434;435;716;573;455;333;291;164;114;4297
"251276 RIACHAO DO POCO";350;424;399;397;753;585;420;332;284;145;80;4169
"251278 RIACHO DE SANTO ANTONIO";161;161;175;163;299;231;177;120;92;55;31;1665
"251280 RIACHO DOS CAVALOS";681;740;803;882;1535;1141;966;712;473;271;160;8364
"251290 RIO TINTO";1967;2131;2308;2291;4163;3325;2742;1956;1383;931;527;23724
"251300 SALGADINHO";346;347;349;326;593;445;331;250;195;129;80;3391
"251310 SALGADO DE SAO FELIX";999;1115;1211;1184;1896;1463;1314;1106;919;646;380;12233
"251315 SANTA CECILIA";611;730;799;737;1097;810;659;493;404;236;156;6732
"251320 SANTA CRUZ";516;461;493;544;1087;874;804;678;550;361;236;6604
"251330 SANTA HELENA";459;509;544;568;951;783;708;610;499;303;146;6080
"251335 SANTA INES";323;362;376;407;650;493;384;264;203;105;46;3613
"251340 SANTA LUZIA";1143;1331;1312;1345;2582;2107;1731;1278;986;674;410;14899
"251350 SANTANA DE MANGUEIRA";481;554;572;596;1004;719;564;443;338;152;90;5513
"251360 SANTANA DOS GARROTES";592;644;731;767;1230;954;874;714;533;312;169;7520
"251365 JOCA CLAUDINO";205;235;240;261;471;337;303;245;163;97;52;2609
"251370 SANTA RITA";11315;12462;12847;12200;23458;20073;14895;9527;6297;3498;1737;128309
"251380 SANTA TERESINHA";343;452;467;441;764;692;548;381;319;191;102;4700
"251385 SANTO ANDRE";198;201;223;255;420;356;330;260;198;128;80;2649
"251390 SAO BENTO";2670;2887;2989;3040;5955;4726;3547;2175;1500;742;404;30635
"251392 SAO BENTINHO";348;354;367;385;711;540;443;376;299;191;115;4129
"251394 SAO DOMINGOS DO CARIRI";187;220;224;233;394;313;297;202;177;124;81;2452
"251396 SAO DOMINGOS";197;236;244;257;492;378;317;258;228;130;80;2817
"251398 SAO FRANCISCO";241;264;262;300;556;475;437;362;276;198;106;3477
"251400 SAO JOAO DO CARIRI";320;368;391;414;685;610;522;387;311;210;142;4360
"251410 SAO JOAO DO TIGRE";432;465;455;416;667;570;507;393;317;189;90;4501
"251420 SAO JOSE DA LAGOA TAPADA";678;661;662;710;1274;990;886;748;534;328;208;7679
"251430 SAO JOSE DE CAIANA";582;684;721;701;1167;760;541;467;318;152;79;6172
"251440 SAO JOSE DE ESPINHARAS";437;433;452;490;863;622;546;437;380;190;108;4958
"251445 SAO JOSE DOS RAMOS";497;552;608;573;958;743;553;388;301;213;131;5517
"251450 SAO JOSE DE PIRANHAS";1568;1807;1890;1946;3497;2553;2085;1580;1307;758;402;19393
"251455 SAO JOSE DE PRINCESA";364;457;494;514;787;588;447;372;317;160;81;4581
"251460 SAO JOSE DO BONFIM";282;324;295;315;556;467;349;258;199;123;52;3220
"251465 SAO JOSE DO BREJO DO CRUZ";147;165;165;161;314;246;183;133;99;50;29;1692
"251470 SAO JOSE DO SABUGI";303;354;367;383;714;587;489;357;273;155;92;4074
"251480 SAO JOSE DOS CORDEIROS";327;352;323;326;596;471;421;346;285;179;119;3745
"251490 SAO MAMEDE";639;663;615;649;1311;1071;970;774;634;385;242;7953
"251500 SAO MIGUEL DE TAIPU";673;722;735;711;1240;914;699;486;378;212;143;6913
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";931;1077;1057;1030;1868;1495;1218;853;713;460;242;10944
"251520 SAO SEBASTIAO DO UMBUZEIRO";284;287;311;307;521;410;374;278;241;163;67;3243
"251530 SAPE";4233;4847;4998;5037;8989;7024;5615;4018;3073;1863;995;50692
"251540 SAO VICENTE DO SERIDO";916;1115;1138;1162;1813;1255;935;650;534;287;178;9983
"251550 SERRA BRANCA";1031;1079;1088;1154;2108;1677;1606;1181;980;740;464;13108
"251560 SERRA DA RAIZ";276;316;347;317;567;436;328;263;228;156;99;3333
"251570 SERRA GRANDE";246;251;297;324;522;328;311;219;173;99;63;2833
"251580 SERRA REDONDA";565;662;739;709;1135;925;820;594;473;377;260;7259
"251590 SERRARIA";589;660;684;660;965;756;658;537;467;283;179;6438
"251593 SERTAOZINHO";339;419;425;391;689;591;439;333;342;222;132;4322
"251597 SOBRADO";625;683;751;787;1311;1061;813;537;463;273;136;7440
"251600 SOLANEA";2460;2725;2775;2643;4748;3674;3095;2306;1945;1285;710;28366
"251610 SOLEDADE";1240;1308;1299;1273;2440;1940;1491;1102;865;493;316;13767
"251615 SOSSEGO";309;325;328;309;520;411;340;236;180;99;78;3135
"251620 SOUSA";5497;5633;5623;5855;12299;10079;8010;5509;4137;2445;1317;66404
"251630 SUME";1172;1346;1419;1494;2830;2268;1939;1383;1151;761;488;16251
"251640 TACIMA";806;904;992;1007;1918;1479;1069;728;687;446;253;10289
"251650 TAPEROA";1257;1428;1450;1483;2512;1802;1541;1180;983;619;415;14670
"251660 TAVARES";1269;1483;1524;1611;2505;1794;1485;1071;871;516;247;14376
"251670 TEIXEIRA";1404;1472;1436;1458;2608;1863;1418;1080;759;454;265;14217
"251675 TENORIO";243;283;305;324;535;371;275;198;144;75;59;2812
"251680 TRIUNFO";746;847;952;998;1562;1135;975;867;675;408;196;9361
"251690 UIRAUNA";1120;1162;1270;1370;2567;1847;1715;1394;1118;670;382;14615
"251700 UMBUZEIRO";844;951;1072;1114;1619;1139;1004;773;667;436;243;9862
"251710 VARZEA";172;208;185;210;440;341;297;227;208;130;59;2477
"251720 VIEIROPOLIS";381;403;429;472;834;665;574;511;447;238;130;5084
"251740 ZABELE";197;196;176;187;353;284;243;173;138;82;50;2079
"260005 ABREU E LIMA";7478;8325;8470;8351;17618;15635;12701;8593;4902;2460;1103;95636
"260010 AFOGADOS DA INGAZEIRA";3071;3314;3465;3424;6205;4861;3995;2942;2208;1297;725;35507
"260020 AFRANIO";1699;1879;1837;1721;3133;2429;1764;1238;1000;523;293;17516
"260030 AGRESTINA";1885;2241;2355;2229;3960;3094;2377;1683;1485;954;452;22715
"260040 AGUA PRETA";3136;3654;3775;3593;6379;4372;3186;2239;1579;790;312;33015
"260050 AGUAS BELAS";4624;4619;4451;4090;6779;4767;3730;2962;2360;1350;774;40506
"260060 ALAGOINHA";1285;1291;1293;1283;2271;1806;1523;1103;902;600;294;13651
"260070 ALIANCA";3367;3754;3872;3820;7199;5239;4195;3079;2165;1112;453;38255
"260080 ALTINHO";1673;2097;2233;2134;3771;2947;2566;1954;1664;1168;615;22822
"260090 AMARAJI";2120;2323;2353;2337;4223;3149;2274;1605;1089;597;268;22338
"260100 ANGELIM";921;1093;1038;967;1732;1299;987;802;697;460;235;10231
"260105 ARACOIABA";1745;1861;1945;1912;3443;2574;1943;1199;786;413;188;18009
"260110 ARARIPINA";8510;8924;8743;7960;14055;10511;7981;5152;4054;2062;1081;79033
"260120 ARCOVERDE";6346;6699;6585;6429;12174;9583;7866;5338;3957;2311;1204;68492
"260130 BARRA DE GUABIRABA";1229;1404;1432;1366;2374;1725;1266;864;615;382;215;12872
"260140 BARREIROS";4020;4292;4375;4242;7772;5729;4409;2868;2044;1176;466;41393
"260150 BELEM DE MARIA";1048;1291;1314;1179;1879;1521;1142;833;672;402;203;11484
"260160 BELEM DE SAO FRANCISCO";2201;2289;2314;2034;3750;2753;2100;1369;997;566;350;20723
"260170 BELO JARDIM";6157;6971;7504;7252;12894;10260;8267;5621;4329;2744;1437;73436
"260180 BETANIA";1193;1260;1224;1175;2193;1532;1170;964;789;431;223;12154
"260190 BEZERROS";4408;5090;5479;5330;10478;8734;6764;5142;4251;2763;1368;59807
"260200 BODOCO";3782;3951;4037;3722;6325;4387;3361;2474;1784;997;521;35341
"260210 BOM CONSELHO";4567;4998;4915;4496;7842;5788;4526;3468;2878;1620;880;45978
"260220 BOM JARDIM";2982;3726;4083;3911;6865;5310;4152;3227;2519;1642;823;39240
"260230 BONITO";3542;4017;4183;3870;6415;5138;3944;2935;2208;1396;698;38346
"260240 BREJAO";855;946;1013;923;1546;1196;889;679;528;325;167;9067
"260250 BREJINHO";666;705;737;767;1341;973;806;547;503;296;133;7474
"260260 BREJO DA MADRE DE DEUS";4379;4742;4942;4730;8259;6016;4443;3019;2278;1362;742;44912
"260270 BUENOS AIRES";1162;1215;1200;1194;2454;1757;1418;1047;740;373;173;12733
"260280 BUIQUE";5772;6369;6191;5534;8410;6103;4880;3446;2762;1569;802;51838
"260290 CABO DE SANTO AGOSTINHO";15491;16802;17514;17480;36349;30153;21826;14441;8344;4064;1685;184149
"260300 CABROBO";3232;3366;3315;3136;5658;4278;3183;1990;1387;834;442;30821
"260310 CACHOEIRINHA";1547;1775;1784;1820;3350;2539;2165;1417;1238;855;438;18928
"260320 CAETES";2752;2909;3008;2896;4769;3050;2492;1876;1558;940;494;26744
"260330 CALCADO";1180;1166;1225;1154;1955;1447;1172;850;690;439;203;11481
"260340 CALUMBI";521;573;569;592;994;773;599;451;385;216;114;5787
"260345 CAMARAGIBE";10936;12252;12878;12810;26860;25001;18685;12494;7649;3799;1537;144901
"260350 CAMOCIM DE SAO FELIX";1362;1657;1754;1669;2938;2382;1903;1353;1046;728;340;17132
"260360 CAMUTANGA";710;807;837;806;1422;1155;932;637;511;322;163;8302
"260370 CANHOTINHO";2285;2514;2613;2487;4478;3338;2522;1919;1566;968;485;25175
"260380 CAPOEIRAS";1916;2051;2217;2141;3455;2425;2023;1525;1201;720;374;20048
"260390 CARNAIBA";1705;1813;1943;1945;3151;2506;2048;1515;1161;698;362;18847
"260392 CARNAUBEIRA DA PENHA";1463;1478;1450;1333;2054;1331;916;723;536;323;193;11800
"260400 CARPINA";6045;6549;6796;6760;13719;11808;9289;6404;3942;2202;1027;74541
"260410 CARUARU";26477;27684;28689;29550;58853;48496;37534;23608;16243;9240;4497;310871
"260415 CASINHAS";1262;1417;1520;1526;2526;1635;1392;1042;795;571;325;14011
"260420 CATENDE";3694;3947;3990;3827;6566;4990;3971;2815;1959;1199;516;37474
"260430 CEDRO";1026;1139;1193;1238;1969;1347;1116;709;581;311;171;10800
"260440 CHA DE ALEGRIA";1078;1247;1302;1303;2403;1728;1250;944;642;350;158;12405
"260450 CHA GRANDE";1730;1967;2053;1946;3773;2979;2042;1621;1173;689;313;20286
"260460 CONDADO";2231;2482;2526;2279;4267;3470;2672;1916;1384;786;373;24386
"260470 CORRENTES";1640;1739;1824;1831;3183;2152;1703;1405;980;649;363;17469
"260480 CORTES";1178;1413;1440;1379;2451;1759;1324;867;554;291;133;12789
"260490 CUMARU";1577;1684;1902;1855;3564;2648;2138;1642;1306;807;409;19532
"260500 CUPIRA";1888;2287;2365;2311;4106;3142;2341;1885;1523;955;516;23319
"260510 CUSTODIA";3059;3047;3225;3317;6037;4566;3848;2732;2091;1281;718;33921
"260515 DORMENTES";1682;1722;1767;1726;2984;2336;1737;1241;877;496;275;16843
"260520 ESCADA";5584;6253;6469;6400;12184;9358;7340;4623;3149;1708;754;63822
"260530 EXU";3367;3485;3538;3440;5629;4006;3236;2283;1836;1134;577;32531
"260540 FEIRA NOVA";1778;2016;2075;2025;3664;2829;2241;1723;1223;784;375;20733
"260545 FERNANDO DE NORONHA";217;183;182;213;534;521;454;188;48;32;11;2583
"260550 FERREIROS";1004;1114;1108;1078;2158;1619;1242;945;691;412;184;11555
"260560 FLORES";1967;2184;2129;2194;3808;2872;2500;1873;1592;1010;572;22701
"260570 FLORESTA";3118;3116;3157;3054;5354;3897;2798;1877;1440;821;485;29117
"260580 FREI MIGUELINHO";1125;1164;1251;1300;2452;1816;1567;1275;1170;766;496;14382
"260590 GAMELEIRA";2448;3152;3208;3033;5268;3890;2781;1826;1334;653;241;27834
"260600 GARANHUNS";12052;12303;12548;12449;24072;18668;14504;10391;7148;4103;2024;130262
"260610 GLORIA DO GOITA";2525;2893;3090;3088;5460;3998;2974;2259;1688;997;501;29473
"260620 GOIANA";6666;6987;7268;7267;14021;11726;9069;6015;3894;2212;1043;76168
"260630 GRANITO";654;773;736;711;1180;898;691;465;407;237;124;6876
"260640 GRAVATA";6102;6890;7281;7265;13747;11456;8891;6204;4502;2818;1373;76529
"260650 IATI";2004;2157;2090;1942;3199;2242;1732;1355;1048;570;328;18667
"260660 IBIMIRIM";2817;2997;3103;3109;4789;3163;2653;1926;1371;740;428;27096
"260670 IBIRAJUBA";668;764;769;741;1260;928;786;605;571;389;213;7694
"260680 IGARASSU";8476;9323;9573;9477;18435;16752;12474;7901;4752;2458;1083;100704
"260690 IGUARACY";1103;1057;1127;1132;2016;1511;1409;1056;805;490;296;12002
"260700 INAJA";2292;2267;2131;2076;3419;2106;1669;1096;757;405;219;18437
"260710 INGAZEIRA";370;454;469;457;754;612;532;408;305;173;81;4615
"260720 IPOJUCA";7938;8244;8342;8175;15839;11917;8116;4877;2947;1524;592;78511
"260730 IPUBI";3106;3238;3048;2745;4781;3341;2425;1628;1303;809;389;26813
"260740 ITACURUBA";482;477;437;407;834;592;454;283;202;118;54;4340
"260750 ITAIBA";2711;3039;3051;2807;4453;3265;2624;2055;1526;843;467;26841
"260760 ILHA DE ITAMARACA";1672;1773;1889;1885;4455;3779;2629;1634;924;437;187;21264
"260765 ITAMBE";3357;3634;3781;3630;6850;4898;3686;2672;1947;1151;549;36155
"260770 ITAPETIM";1170;1194;1229;1376;2532;1786;1586;1365;1071;679;388;14376
"260775 ITAPISSUMA";2126;2410;2375;2327;4669;3608;2589;1691;1053;540;252;23640
"260780 ITAQUITINGA";1610;1707;1677;1631;3093;2277;1754;1184;811;427;170;16341
"260790 JABOATAO DOS GUARARAPES";52371;55735;58077;57680;119544;107467;85842;56660;31884;15478;6392;647130
"260795 JAQUEIRA";1189;1356;1390;1340;2170;1462;1148;761;564;295;126;11801
"260800 JATAUBA";1477;1806;1814;1685;2622;1920;1705;1224;1011;582;355;16201
"260805 JATOBA";1319;1387;1401;1393;2598;1895;1602;1177;768;398;200;14138
"260810 JOAO ALFREDO";2391;2824;3058;2983;5375;3981;3087;2443;1951;1328;670;30091
"260820 JOAQUIM NABUCO";1636;1795;1817;1708;3044;2204;1621;1027;752;398;172;16174
"260825 JUCATI";1107;1128;1123;1063;1882;1372;1017;792;643;362;193;10682
"260830 JUPI";1252;1404;1473;1472;2358;1736;1415;1064;841;515;256;13786
"260840 JUREMA";1413;1660;1641;1442;2304;1716;1401;1148;984;674;350;14733
"260845 LAGOA DO CARRO";1471;1464;1518;1495;2974;2464;1768;1257;840;416;218;15885
"260850 LAGOA DE ITAENGA";1958;2122;2283;2172;3967;2909;2148;1544;1046;602;303;21054
"260860 LAGOA DO OURO";1157;1332;1322;1177;2053;1591;1180;1008;776;387;217;12200
"260870 LAGOA DOS GATOS";1501;1693;1771;1637;2597;1918;1577;1237;1040;659;323;15953
"260875 LAGOA GRANDE";2434;2676;2605;2377;4131;3010;2236;1408;973;516;248;22614
"260880 LAJEDO";3269;3567;3519;3479;6621;4878;3821;2903;2367;1481;753;36658
"260890 LIMOEIRO";4127;4840;5176;5149;10399;8586;6839;4929;3610;2120;1091;56866
"260900 MACAPARANA";2061;2327;2591;2584;4277;3118;2417;1991;1372;946;536;24220
"260910 MACHADOS";1335;1370;1342;1334;2534;1758;1299;937;710;435;222;13276
"260915 MANARI";2080;2334;2195;2000;2961;1816;1361;1061;844;428;225;17305
"260920 MARAIAL";1357;1586;1609;1355;2287;1589;1208;871;554;299;140;12855
"260930 MIRANDIBA";1484;1592;1623;1526;2518;1778;1385;1004;748;481;283;14422
"260940 MORENO";4420;5177;5301;5355;10586;8841;6930;4714;2952;1629;716;56621
"260950 NAZARE DA MATA";2521;2642;2768;2704;5736;4777;3888;2878;1896;957;465;31232
"260960 OLINDA";28513;30461;32188;32470;68308;62129;52315;36481;23469;12888;5606;384828
"260970 OROBO";1950;2227;2480;2443;4011;2858;2426;1857;1451;997;571;23271
