"Municipio";"0 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"110028 ROLIM DE MOURA";4451;4878;5283;5368;9516;7981;5908;3573;2101;1191;369;50619
"110029 SANTA LUZIA D'OESTE";878;952;1028;1019;1819;1550;1260;721;497;245;88;10057
"110030 VILHENA";6814;6905;7132;7369;13285;11042;8375;4768;2568;1239;338;69835
"110032 SAO MIGUEL DO GUAPORE";2156;2502;2544;2326;4113;3267;2417;1445;878;360;77;22085
"110033 NOVA MAMORE";2346;2364;2185;2079;3935;2934;2077;1290;680;294;92;20276
"110034 ALVORADA D'OESTE";1683;1920;1984;1796;3335;2694;2145;1374;817;434;115;18297
"110037 ALTO ALEGRE DOS PARECIS";1317;1504;1530;1289;2309;2049;1389;868;548;212;50;13065
"110040 ALTO PARAISO";1588;1809;1746;1556;2884;2488;1815;1121;706;300;71;16084
"110045 BURITIS";3279;3525;3391;3182;6024;4574;3262;1964;1073;357;80;30711
"110050 NOVO HORIZONTE DO OESTE";1003;1140;1163;1104;2021;1709;1331;842;568;253;64;11198
"110060 CACAULANDIA";573;621;601;555;1035;857;634;431;280;119;29;5735
"110070 CAMPO NOVO DE RONDONIA";1380;1484;1370;1306;2279;1865;1370;839;423;169;35;12520
"110080 CANDEIAS DO JAMARI";2008;2147;2006;1862;3261;2473;1845;1250;623;277;87;17839
"110090 CASTANHEIRAS";305;399;408;380;649;609;451;339;225;92;26;3883
"110092 CHUPINGUAIA";808;840;843;779;1399;1166;806;467;269;96;21;7494
"110094 CUJUBIM";1454;1575;1487;1289;2506;1873;1340;809;386;134;27;12880
"110100 GOVERNADOR JORGE TEIXEIRA";1086;1335;1309;1254;2150;1727;1300;865;533;239;69;11867
"110110 ITAPUA DO OESTE";948;950;915;843;1356;1115;889;607;347;131;35;8136
"110120 MINISTRO ANDREAZZA";1050;1187;1230;1125;1948;1668;1166;760;483;243;79;10939
"110130 MIRANTE DA SERRA";1139;1392;1381;1284;2302;1812;1372;915;577;330;97;12601
"110140 MONTE NEGRO";1401;1593;1519;1373;2529;2016;1491;998;628;278;59;13885
"110143 NOVA UNIAO";731;918;912;791;1439;1200;853;553;335;142;52;7926
"110145 PARECIS";487;491;482;507;799;627;523;307;184;69;18;4494
"110146 PIMENTEIRAS DO OESTE";288;269;275;237;427;350;272;174;102;36;13;2443
"110147 PRIMAVERA DE RONDONIA";320;410;396;368;686;587;475;311;206;89;37;3885
"110148 SAO FELIPE D'OESTE";541;624;640;615;1222;964;801;562;350;160;46;6525
"110149 SAO FRANCISCO DO GUAPORE";1601;1791;1732;1542;2737;2263;1557;967;540;202;41;14973
"110150 SERINGUEIRAS";1099;1436;1408;1233;2143;1788;1331;782;460;200;35;11915
"110155 TEIXEIROPOLIS";436;525;561;540;935;792;608;371;277;162;52;5259
"110160 THEOBROMA";1059;1189;1147;1085;2095;1590;1246;866;522;208;57;11064
"110170 URUPA";1269;1470;1471;1456;2665;1892;1565;1149;650;271;89;13947
"110175 VALE DO ANARI";898;1027;981;912;1648;1237;1011;673;425;163;32;9007
"110180 VALE DO PARAISO";763;937;973;901;1656;1379;1053;669;405;201;48;8985
"120001 ACRELANDIA";1491;1557;1403;1223;2021;1514;1099;757;431;201;48;11745
"120005 ASSIS BRASIL";884;711;676;608;1013;704;462;288;181;97;46;5670
"120010 BRASILEIA";2427;2489;2237;2099;3575;2714;1827;1206;761;405;158;19898
"120013 BUJARI";1049;1057;914;819;1411;1000;702;548;288;127;46;7961
"120017 CAPIXABA";988;1063;961;718;1171;1018;759;485;284;119;44;7610
"120020 CRUZEIRO DO SUL";10871;10988;9282;8417;15026;9191;5805;3869;2573;1285;627;77934
"120025 EPITACIOLANDIA";1751;1746;1602;1466;2501;1972;1303;823;537;298;124;14123
"120030 FEIJO";5777;4716;4352;3619;5605;3749;2309;1458;954;487;198;33224
"120032 JORDAO";1266;1064;834;661;946;554;311;164;93;49;27;5969
"120033 MANCIO LIMA";2211;1957;1736;1539;2597;1506;1014;660;449;190;94;13953
"120034 MANOEL URBANO";1250;1139;973;807;1360;815;549;344;220;125;50;7632
"120035 MARECHAL THAUMATURGO";2465;2061;1780;1419;2018;1155;668;399;247;117;43;12372
"120038 PLACIDO DE CASTRO";2312;2166;1902;1674;2880;2146;1595;1052;643;347;127;16844
"120039 PORTO WALTER";1746;1327;1059;861;1343;765;443;270;170;81;29;8094
"120040 RIO BRANCO";36234;36575;34009;32136;62126;46242;31274;19159;10160;5294;2545;315754
"120042 RODRIGUES ALVES";2121;2039;1624;1319;2222;1369;810;541;354;145;62;12606
"120043 SANTA ROSA DO PURUS";812;619;548;451;641;366;212;118;74;30;12;3883
"120045 SENADOR GUIOMARD";2511;2486;2181;2037;3523;2613;1856;1276;794;411;155;19843
"120050 SENA MADUREIRA";4787;4987;4426;3867;6820;4140;2772;1906;1214;656;311;35886
"120060 TARAUACA";6079;5068;4287;3629;5690;3466;2309;1487;1002;536;240;33793
"120070 XAPURI";1947;1940;1812;1552;2632;1909;1358;956;611;364;150;15231
"120080 PORTO ACRE";1760;1813;1609;1382;2263;1777;1251;889;564;291;95;13694
"130002 ALVARAES";2349;2152;1818;1532;2295;1395;884;549;379;178;54;13585
"130006 AMATURA";1275;1237;1205;1013;1567;1032;646;373;261;113;53;8775
"130008 ANAMA";1141;1289;1135;1043;1656;1082;664;383;321;152;55;8921
"130010 ANORI";1897;2069;1828;1706;2738;1758;1075;656;491;261;118;14597
"130014 APUI";1655;1993;1967;1970;3184;2312;1756;1104;517;176;42;16676
"130020 ATALAIA DO NORTE";1963;1946;1870;1681;2370;1569;916;517;328;156;49;13365
"130030 AUTAZES";4267;4190;3629;3258;4978;3411;2400;1549;1047;589;278;29596
"130040 BARCELOS";2812;3271;3543;3335;4749;3153;2169;1355;824;347;76;25634
"130050 BARREIRINHA";4213;3978;3332;2861;4174;2657;1879;1205;874;512;275;25960
"130060 BENJAMIN CONSTANT";4857;4263;3748;3400;5212;3256;2197;1318;951;515;189;29906
"130063 BERURI";2307;2242;1798;1531;2340;1403;983;621;422;237;92;13976
"130068 BOA VISTA DO RAMOS";1934;2031;1780;1573;2277;1473;1002;637;398;216;117;13438
"130070 BOCA DO ACRE";3704;4007;3567;3306;5533;3659;2426;1661;1143;572;227;29805
"130080 BORBA";4774;4803;4440;3905;5811;3490;2355;1552;1059;568;323;33080
"130083 CAAPIRANGA";1388;1483;1310;1160;1923;1234;755;535;317;158;47;10310
"130090 CANUTAMA";1572;1634;1663;1528;2544;1644;1185;741;438;190;51;13190
"130100 CARAUARI";3571;3936;3400;2946;4481;2756;1832;1167;736;374;148;25347
"130110 CAREIRO";3832;3843;3740;3453;5881;4131;2770;1805;1108;558;165;31286
"130115 CAREIRO DA VARZEA";2395;2653;2460;2282;3852;2991;2056;1360;983;481;170;21683
"130120 COARI";9461;10748;9878;8983;14100;8467;5311;3424;2064;1060;411;73907
"130130 CODAJAS";2529;3103;2803;2582;4092;2430;1629;1027;664;345;138;21342
"130140 EIRUNEPE";4450;4147;3942;3478;5381;3072;2138;1322;863;435;176;29404
"130150 ENVIRA";2237;2315;2032;1751;2843;1667;994;554;383;237;72;15085
"130160 FONTE BOA";4123;3672;3483;3030;4557;2906;1756;1149;749;341;152;25918
"130165 GUAJARA";1839;2182;1868;1533;2286;1394;924;522;343;163;62;13116
"130170 HUMAITA";4527;5775;5159;4661;7612;4859;3307;2183;1379;711;266;40439
"130180 IPIXUNA";3463;3086;2501;2140;3460;2010;1302;706;455;197;105;19425
"130185 IRANDUBA";5015;5111;4402;4006;7178;4884;3263;2184;1441;724;247;38455
"130190 ITACOATIARA";10454;10796;9582;8828;15321;10286;7115;4788;3096;1622;700;82588
"130195 ITAMARATI";1295;1316;1167;986;1556;892;530;334;174;79;31;8360
"130200 ITAPIRANGA";980;1082;992;908;1423;936;673;460;333;149;76;8012
"130210 JAPURA";1528;1321;1317;1133;1846;1178;675;322;234;103;20;9677
"130220 JURUA";1374;1515;1224;1080;1673;1012;628;364;238;130;49;9287
"130230 JUTAI";3807;3156;2794;2342;3268;1999;1242;795;510;248;74;20235
"130240 LABREA";4726;4956;4305;4051;6441;3842;2805;1803;1137;605;214;34885
"130250 MANACAPURU";10255;11176;10070;9252;15214;9743;6631;4295;3015;1607;640;81898
"130255 MANAQUIRI";2523;2534;2272;2107;3409;2310;1672;1048;737;370;132;19114
"130260 MANAUS";167266;183018;175095;167625;346517;265096;180387;103510;52011;25475;10430;1676430
"130270 MANICORE";5611;6021;5754;5279;8022;5113;3588;2288;1518;766;341;44301
"130280 MARAA";2828;2524;2439;2241;3290;1939;1180;638;410;168;56;17713
"130290 MAUES";7477;6884;5926;5478;8144;4960;3862;2541;1483;1080;465;48300
"130300 NHAMUNDA";2180;2358;2225;2043;3137;1957;1402;890;709;384;172;17457
"130310 NOVA OLINDA DO NORTE";3587;4025;3910;3344;5090;3201;2275;1367;806;541;319;28465
"130320 NOVO AIRAO";1770;1609;1598;1526;2367;1499;1079;705;453;238;95;12939
"130330 NOVO ARIPUANA";2388;2828;2649;2371;3692;2374;1581;1002;702;369;159;20115
"130340 PARINTINS";12802;13705;12310;11111;17956;11416;8277;5395;3419;2064;827;99282
"130350 PAUINI";2865;2641;2352;2109;3445;1874;1299;767;469;221;65;18107
"130353 PRESIDENTE FIGUEIREDO";2848;3052;2762;2390;4239;3325;2491;1566;704;253;78;23708
"130356 RIO PRETO DA EVA";2622;2817;2817;2512;4373;3333;2108;1252;709;291;67;22901
"130360 SANTA ISABEL DO RIO NEGRO";2801;2203;1944;1598;2466;1736;1051;718;532;259;88;15396
"130370 SANTO ANTONIO DO ICA";4272;3742;3753;3352;4625;2788;1873;1109;583;292;152;26541
"130380 SAO GABRIEL DA CACHOEIRA";5055;4820;4240;3611;6070;4487;2977;1984;1280;609;280;35413
"130390 SAO PAULO DE OLIVENCA";4338;4246;3866;3335;4884;3345;2055;1158;854;416;156;28653
"130395 SAO SEBASTIAO DO UATUMA";1274;1450;1251;1086;1708;1078;679;475;281;126;59;9467
"130400 SILVES";1236;1180;1052;881;1369;941;714;476;271;172;59;8351
"130406 TABATINGA";6970;6634;5852;5300;8696;5835;3739;2165;1320;665;271;47447
"130410 TAPAUA";2661;2795;2722;2411;3527;2019;1383;819;446;228;88;19099
"130420 TEFE";9197;9011;7911;7380;12157;7386;4702;3021;1889;937;403;63994
"130423 TONANTINS";2666;2568;2371;1998;2838;1833;1094;669;443;242;71;16793
"130426 UARINI";1915;1683;1509;1354;2070;1268;740;474;267;135;51;11466
"130430 URUCARA";2559;2465;2267;1983;3058;2120;1476;954;640;319;142;17983
"130440 URUCURITUBA";2099;2224;2094;1923;2764;1665;1262;831;541;297;212;15912
"140002 AMAJARI";1427;1108;946;745;1157;904;663;463;262;118;52;7845
"140005 ALTO ALEGRE";3285;2041;1821;1945;2892;2059;1576;943;520;239;104;17425
"140010 BOA VISTA";26725;30026;28645;26453;52838;38308;26653;14594;6758;3245;1317;255562
"140015 BONFIM";1741;1537;1373;1022;1600;1258;831;625;301;163;58;10509
"140017 CANTA";1608;1635;1385;1138;1859;1478;1255;911;480;167;62;11978
"140020 CARACARAI";2075;2390;2090;1794;3078;2114;1630;1026;582;241;65;17085
"140023 CAROEBE";913;858;839;805;1386;918;723;435;262;109;32;7280
"140028 IRACEMA";872;935;847;784;1315;907;729;468;262;98;33;7250
"140030 MUCAJAI";1596;1659;1503;1420;2539;1777;1375;923;555;218;71;13636
"140040 NORMANDIA";1546;1234;1059;825;1207;834;551;355;198;106;51;7966
"140045 PACARAIMA";1500;1380;1147;945;1495;1127;775;482;214;106;52;9223
"140047 RORAINOPOLIS";2328;2802;2709;2605;4223;2680;2205;1384;674;256;69;21935
"140050 SAO JOAO DA BALIZA";724;797;699;668;1261;802;557;377;224;84;24;6217
"140060 SAO LUIZ";562;696;738;739;1340;799;666;430;197;98;33;6298
"140070 UIRAMUTA";1624;1241;1015;776;1126;707;462;250;158;87;38;7484
"150010 ABAETETUBA";14432;16549;16714;15902;26607;17597;11744;7882;4951;2484;1220;136082
"150013 ABEL FIGUEIREDO";769;768;734;683;1279;888;659;401;265;137;48;6631
"150020 ACARA";7380;7241;6857;6230;9470;6806;4256;2773;1978;997;397;54385
"150030 AFUA";5132;5275;4629;3837;5714;3633;2332;1509;967;514;220;33762
"150034 AGUA AZUL DO NORTE";2249;2572;2758;2774;5220;4071;2492;1351;739;250;55;24531
"150040 ALENQUER";7285;7091;6298;5520;9023;5748;4130;3066;2138;1261;484;52044
"150050 ALMEIRIM";4668;4420;4184;3790;6197;4577;3266;1849;985;504;179;34619
"150060 ALTAMIRA";10385;10652;10214;9888;18239;13204;9440;5684;3140;1666;581;93093
"150070 ANAJAS";3894;3600;3077;2649;3859;2360;1431;945;574;339;129;22857
"150080 ANANINDEUA";42394;46598;46036;45173;91698;73652;51987;31397;15009;6675;2603;453222
"150085 ANAPU";2341;2071;2062;1955;3072;2017;1415;968;528;204;43;16676
"150090 AUGUSTO CORREA";5492;5358;4882;4429;6603;4252;2897;2134;1422;770;349;38588
"150095 AURORA DO PARA";2842;3342;3122;2894;4500;2975;1951;1388;913;432;181;24540
"150100 AVEIRO";2346;2353;2082;1723;2535;1701;1367;965;652;286;118;16128
"150110 BAGRE";3202;3329;2909;2465;3526;2122;1210;822;489;253;143;20470
"150120 BAIAO";3809;4245;3949;3651;6010;3780;2467;1789;1130;557;223;31610
"150125 BANNACH";455;422;361;349;678;525;394;268;144;49;12;3657
"150130 BARCARENA";10369;10596;10378;10065;17123;12053;8424;4730;2472;1178;602;87990
"150140 BELEM";118002;126177;127151;129154;274794;223847;165706;108767;63658;33340;14308;1384904
"150145 BELTERRA";1997;2075;1836;1596;2742;1913;1469;1083;798;418;133;16060
"150150 BENEVIDES";4852;5421;5231;4846;9250;6955;4579;2726;1613;821;332;46626
"150157 BOM JESUS DO TOCANTINS";1663;1731;1719;1532;2751;1960;1407;1002;607;327;129;14828
"150160 BONITO";1554;1420;1452;1388;2514;1598;1033;721;424;264;108;12476
"150170 BRAGANCA";12965;13173;12642;12287;20394;13415;9269;6505;4288;2496;1041;108475
"150172 BRASIL NOVO";1875;1871;1852;1771;3048;2328;1747;1076;698;335;88;16689
"150175 BREJO GRANDE DO ARAGUAIA";941;924;869;835;1376;923;713;488;288;150;58;7565
"150178 BREU BRANCO";6041;6320;5675;5208;8455;5490;3870;2568;1479;635;192;45933
"150180 BREVES";13778;13866;11751;10149;15586;9703;6320;4267;2575;1432;819;90246
"150190 BUJARU";3228;3270;3078;2736;4260;3047;1913;1328;971;483;205;24519
"150195 CACHOEIRA DO PIRIA";3420;3163;2919;2649;4050;2843;1813;1044;612;226;67;22806
"150200 CACHOEIRA DO ARARI";2316;2373;2312;2194;3406;2319;1697;1070;756;482;207;19132
"150210 CAMETA";14912;15325;14350;13673;20914;12803;8480;6373;4359;2373;1271;114833
"150215 CANAA DOS CARAJAS";2549;2346;2405;2399;4321;3060;1994;1146;652;242;55;21169
"150220 CAPANEMA";6261;6709;6500;6681;12219;8660;6380;4266;2704;1649;681;62710
"150230 CAPITAO POCO";5781;6682;6497;6057;9687;6703;4539;2944;2034;1075;398;52397
"150240 CASTANHAL";16734;17442;17428;17441;32540;24074;16272;10121;6030;3033;1247;162362
"150250 CHAVES";3097;2738;2660;2213;3370;2281;1514;1068;679;347;138;20105
"150260 COLARES";1410;1322;1330;1247;1969;1341;996;746;570;320;129;11380
"150270 CONCEICAO DO ARAGUAIA";4901;5267;4903;4456;8253;6246;4689;3348;2250;1134;431;45878
"150275 CONCORDIA DO PARA";3463;3314;3298;3054;4855;3193;1907;1339;924;520;211;26078
"150276 CUMARU DO NORTE";1141;998;968;826;1649;1409;1050;593;250;61;19;8964
"150277 CURIONOPOLIS";2222;2316;2247;2080;3198;2192;2013;1428;969;462;107;19234
"150280 CURRALINHO";4274;4079;3506;3005;4476;2559;1604;1086;752;336;240;25917
"150285 CURUA";1653;1618;1432;1315;1971;1193;906;585;397;207;97;11374
"150290 CURUCA";3620;3840;3609;3477;5609;3775;2885;2102;1622;994;436;31969
"150293 DOM ELISEU";5798;6085;5597;5338;9552;6546;4495;2508;1325;577;169;47990
"150295 ELDORADO DOS CARAJAS";4130;4202;3754;3600;5522;3897;2997;1947;1169;428;102;31748
"150300 FARO";1336;1236;1191;1012;1514;1016;741;492;328;184;73;9123
"150304 FLORESTA DO ARAGUAIA";1999;2021;1902;1857;3060;2277;1630;1053;677;287;89;16852
"150307 GARRAFAO DO NORTE";3147;3604;3403;3001;4504;2995;1898;1315;928;427;139;25361
"150309 GOIANESIA DO PARA";3768;3778;3629;3631;6244;4132;2665;1711;954;378;98;30988
"150310 GURUPA";4155;4163;3664;3146;4694;2973;1937;1244;876;425;181;27458
"150320 IGARAPE-ACU";3636;4058;4179;3941;6612;4533;3279;2321;1608;907;364;35438
"150330 IGARAPE-MIRI";7481;7061;7095;6821;10731;6721;4538;3207;2043;1122;598;57418
"150340 INHANGAPI";1025;1142;1082;1094;1698;1176;852;580;403;223;91;9366
"150345 IPIXUNA DO PARA";4644;5431;5171;4649;7746;5226;3025;1962;1102;393;125;39474
"150350 IRITUIA";4016;3927;3690;3576;5769;3798;2520;2015;1401;758;372;31842
"150360 ITAITUBA";10900;12330;11542;10712;18453;13494;10355;5987;3213;1460;486;98932
"150370 ITUPIRANGA";6988;6776;6246;5843;9297;6109;4515;3124;1971;814;244;51927
"150375 JACAREACANGA";2660;2154;1829;1763;3119;3007;2239;987;460;130;38;18386
"150380 JACUNDA";5383;5728;5656;5564;9727;6726;4280;2632;1645;797;279;48417
"150390 JURUTI";6317;6055;5486;4937;7383;4221;2951;2139;1358;805;377;42029
"150400 LIMOEIRO DO AJURU";3184;3474;3156;2797;4147;2721;1661;1090;693;362;228;23513
"150405 MAE DO RIO";3258;3319;3112;3013;5245;3710;2334;1644;1104;612;267;27618
"150410 MAGALHAES BARATA";989;976;949;893;1415;875;699;576;406;260;120;8158
"150420 MARABA";26261;24699;23869;24064;42856;29294;20217;11777;6465;3210;1073;213785
"150430 MARACANA";3273;3697;3560;3200;4778;3289;2506;1872;1433;796;389;28793
"150440 MARAPANIM";2765;3175;3111;2876;4530;3154;2413;1856;1457;817;394;26548
"150442 MARITUBA";10133;10992;10713;10193;20098;15704;9639;5510;2872;1331;505;97690
"150445 MEDICILANDIA";2924;3050;3060;2823;4967;3443;2492;1577;870;385;95;25686
"150450 MELGACO";4157;3837;3382;2915;4075;2443;1417;845;500;259;141;23971
"150460 MOCAJUBA";3254;3423;3111;2928;4400;2813;1855;1376;999;567;252;24978
"150470 MOJU";8960;8708;8413;7697;11988;7660;4967;3269;2073;961;389;65085
"150475 MOJUI DOS CAMPOS";1530;1753;1681;1532;2598;1813;1362;1013;706;393;142;14523
"150480 MONTE ALEGRE";6280;7216;6705;6008;9896;6955;4967;3566;2448;1429;535;56005
"150490 MUANA";4180;4157;4009;3580;5889;3782;2522;1631;1042;584;262;31638
"150495 NOVA ESPERANCA DO PIRIA";2855;2985;2690;2359;3680;2482;1427;912;566;178;46;20180
"150497 NOVA IPIXUNA";1692;1741;1635;1490;2578;1684;1248;943;580;256;79;13926
"150500 NOVA TIMBOTEUA";1303;1350;1327;1351;2533;1770;1282;964;687;402;161;13130
"150503 NOVO PROGRESSO";2887;2549;2463;2455;4529;4724;3566;1682;619;196;35;25705
"150506 NOVO REPARTIMENTO";7420;7212;6853;6308;10286;6656;4839;3261;1887;757;185;55664
"150510 OBIDOS";6786;6095;5600;5142;8972;5825;4154;3086;2201;1117;509;49487
"150520 OEIRAS DO PARA";4482;4211;3500;3060;4696;2868;1727;1268;826;345;243;27226
"150530 ORIXIMINA";8113;7763;6880;6324;10711;6904;5021;3316;2114;1109;452;58707
"150540 OUREM";1852;1937;1882;1771;2962;1959;1372;978;715;380;169;15977
"150543 OURILANDIA DO NORTE";2912;2700;3012;2915;4973;3661;2329;1339;755;293;62;24951
"150548 PACAJA";4816;4539;4559;4216;6709;4377;3152;2193;1357;563;152;36633
"150549 PALESTINA DO PARA";919;888;911;829;1429;912;673;552;337;183;62;7695
"150550 PARAGOMINAS";11506;11633;10697;10437;18420;13082;8169;4581;2201;891;293;91910
"150553 PARAUAPEBAS";15257;14745;14463;14693;26598;18325;11629;5647;2587;1111;313;125368
"150555 PAU D'ARCO";710;786;754;734;1191;901;613;450;295;147;39;6620
"150560 PEIXE-BOI";802;878;849;841;1493;1013;807;586;394;256;101;8020
"150563 PICARRA";1564;1657;1470;1390;2370;1801;1228;830;472;177;56;13015
"150565 PLACAS";2741;2503;2356;2314;3988;2549;1837;1157;658;242;45;20390
"150570 PONTA DE PEDRAS";2981;2935;2854;2709;4352;2908;2138;1320;831;541;217;23786
"150580 PORTEL";8455;7785;6350;5354;7979;4777;2955;2077;1289;578;342;47941
"150590 PORTO DE MOZ";5166;4750;4250;3572;5276;3332;1955;1129;793;350;150;30723
"150600 PRAINHA";4235;4537;3974;3418;5189;3491;2381;1445;922;431;149;30172
"150610 PRIMAVERA";1023;1265;1189;1156;1833;1262;902;670;539;310;167;10316
"150611 QUATIPURU";1283;1545;1458;1313;2273;1405;1106;758;558;310;128;12137
"150613 REDENCAO";7722;8452;7906;7577;14082;10884;7650;4333;2475;1193;377;72651
"150616 RIO MARIA";1818;1907;1817;1921;3442;2640;1955;1312;797;349;119;18077
"150618 RONDON DO PARA";4846;5005;4944;4864;9114;6443;4626;2850;1644;769;272;45377
"150619 RUROPOLIS";4284;4338;4157;4078;6730;4245;3154;2152;1184;540;169;35031
"150620 SALINOPOLIS";3949;4492;4338;4239;6987;4902;3254;2239;1423;690;307;36820
"150630 SALVATERRA";2061;2255;2244;2050;3242;2435;1705;1201;833;467;212;18705
"150635 SANTA BARBARA DO PARA";1672;1844;1712;1667;2867;2181;1400;937;606;291;131;15308
"150640 SANTA CRUZ DO ARARI";720;818;910;803;1427;951;670;403;306;161;52;7221
"150650 SANTA IZABEL DO PARA";5356;5835;6113;6014;11209;8214;5151;3211;2025;1026;437;54591
"150655 SANTA LUZIA DO PARA";2291;2676;2436;2326;3644;2367;1655;1125;775;442;180;19917
"150658 SANTA MARIA DAS BARREIRAS";1713;1757;1549;1451;2589;2108;1720;1266;684;263;83;15183
"150660 SANTA MARIA DO PARA";2206;2424;2464;2413;4395;3293;2271;1481;999;586;230;22762
"150670 SANTANA DO ARAGUAIA";5274;5619;5544;5181;9446;7168;4715;2787;1404;492;127;47757
"150680 SANTAREM";32198;32405;31215;29969;52384;35341;25537;17012;10606;5918;2438;275023
"150690 SANTAREM NOVO";715;785;722;682;1093;689;488;369;271;145;61;6020
"150700 SANTO ANTONIO DO TAUA";2754;2881;2830;2749;4618;3176;2164;1599;1116;541;235;24663
"150710 SAO CAETANO DE ODIVELAS";1824;1996;1952;1889;3054;2092;1470;1138;801;440;160;16816
"150715 SAO DOMINGOS DO ARAGUAIA";2712;2789;2644;2457;4181;2701;1906;1422;1017;486;179;22494
"150720 SAO DOMINGOS DO CAPIM";4524;4235;3695;3322;5118;3272;2057;1559;1131;498;243;29654
"150730 SAO FELIX DO XINGU";6878;8566;8223;8410;14777;10864;6863;3935;1957;684;144;71301
"150740 SAO FRANCISCO DO PARA";1526;1652;1632;1608;2917;1994;1464;1050;735;393;157;15128
"150745 SAO GERALDO DO ARAGUAIA";3091;3303;3032;2949;5110;3488;2545;1691;1095;564;194;27062
"150746 SAO JOAO DA PONTA";592;570;579;546;835;548;438;326;265;145;71;4915
"150747 SAO JOAO DE PIRABAS";2281;2394;2422;2291;3539;2255;1685;1290;975;533;267;19932
"150750 SAO JOAO DO ARAGUAIA";1773;1656;1536;1452;2243;1556;1214;862;514;248;83;13137
"150760 SAO MIGUEL DO GUAMA";5948;6117;5707;5344;9187;6203;4144;2854;1916;940;512;48872
"150770 SAO SEBASTIAO DA BOA VISTA";3019;2886;2729;2567;3911;2380;1597;1027;729;378;204;21427
"150775 SAPUCAIA";505;528;513;521;862;696;532;294;155;60;18;4684
"150780 SENADOR JOSE PORFIRIO";2162;1956;1810;1565;2451;1872;1298;729;390;162;44;14439
"150790 SOURE";2486;2559;2594;2421;4036;2899;2112;1461;986;595;245;22394
"150795 TAILANDIA";7871;8869;8453;7551;13575;9040;4889;2711;1513;583;154;65209
"150796 TERRA ALTA";1039;1243;1164;1057;1724;1217;834;623;480;257;99;9737
"150797 TERRA SANTA";1921;2123;1955;1839;3166;1964;1322;972;643;402;150;16457
"150800 TOME-ACU";7300;6905;6706;6079;10183;6793;4364;2885;1916;859;339;54329
"150803 TRACUATEUA";3308;3296;3197;3058;4737;2981;2186;1561;1110;624;246;26304
"150805 TRAIRAO";2036;1970;1999;1902;3144;2040;1520;903;465;177;37;16193
"150808 TUCUMA";3534;3384;3538;3521;6070;4415;3297;1909;1055;426;102;31251
"150810 TUCURUI";10864;10706;10230;10085;18095;12367;8696;5163;2604;1197;420;90427
"150812 ULIANOPOLIS";4372;4434;4307;3894;7027;5185;3132;1534;776;220;68;34949
"150815 URUARA";5773;5245;5295;5102;9148;6279;4240;2651;1575;625;178;46111
"150820 VIGIA";4881;5089;5205;5138;8866;6050;4194;3047;2067;1041;504;46082
"150830 VISEU";8360;7887;7145;6503;9517;5740;4237;3028;1957;1160;427;55961
"150835 VITORIA DO XINGU";1394;1478;1587;1501;2545;1724;1141;727;475;232;70;12874
"150840 XINGUARA";4318;4358;4240;4291;7617;5830;4130;2439;1414;672;200;39509
"160005 SERRA DO NAVIO";570;563;479;424;771;552;362;212;110;38;14;4095
