"Municipio";"0 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"241260 SAO PAULO DO POTENGI";1321;1473;1606;1629;2770;2066;1760;1138;883;616;379;15641
"241270 SAO PEDRO";606;629;663;644;1137;870;675;499;413;254;153;6543
"241280 SAO RAFAEL";593;695;707;784;1467;1147;1053;678;574;383;252;8333
"241290 SAO TOME";862;1054;1144;1139;1734;1400;1200;936;756;514;341;11080
"241300 SAO VICENTE";455;526;514;555;1105;837;775;488;391;250;163;6059
"241310 SENADOR ELOI DE SOUZA";481;593;643;596;854;723;597;411;313;187;116;5514
"241320 SENADOR GEORGINO AVELINO";426;425;424;400;721;487;368;249;203;79;57;3839
"241330 SERRA DE SAO BENTO";555;565;639;689;1002;681;621;426;378;229;133;5918
"241335 SERRA DO MEL";1035;1031;978;1004;1940;1437;1037;605;469;281;125;9942
"241340 SERRA NEGRA DO NORTE";622;682;695;741;1407;1187;946;671;471;302;168;7892
"241350 SERRINHA";596;796;760;716;1188;923;686;460;419;258;133;6935
"241355 SERRINHA DOS PINTOS";367;356;390;445;786;621;557;420;347;181;109;4579
"241360 SEVERIANO MELO";557;571;716;775;1239;1127;945;595;411;227;126;7289
"241370 SITIO NOVO";438;482;544;599;864;585;500;367;300;175;122;4976
"241380 TABOLEIRO GRANDE";216;211;209;226;434;313;271;186;117;68;39;2290
"241390 TAIPU";1195;1315;1375;1313;2184;1513;1130;793;630;362;224;12034
"241400 TANGARA";1331;1454;1471;1482;2489;1747;1402;969;718;449;254;13766
"241410 TENENTE ANANIAS";877;792;862;1014;1899;1291;1103;786;663;336;207;9830
"241415 TENENTE LAURENTINO CRUZ";596;524;469;518;996;675;450;347;256;122;74;5027
"241420 TIBAU DO SUL";1099;1103;1071;1053;2115;1536;1094;675;471;246;144;10607
"241430 TIMBAUBA DOS BATISTAS";158;171;207;212;410;338;305;196;157;103;63;2320
"241440 TOUROS";2997;3416;3464;3403;5516;3954;2892;1899;1515;826;416;30298
"241445 TRIUNFO POTIGUAR";370;357;350;383;654;467;353;237;191;93;74;3529
"241450 UMARIZAL";833;1003;1034;1080;1918;1541;1327;936;682;431;257;11042
"241460 UPANEMA";1118;1203;1241;1329;2429;1806;1421;885;668;387;240;12727
"241470 VARZEA";466;472;509;530;951;628;568;437;333;240;162;5296
"241475 VENHA-VER";354;429;432;452;700;459;394;264;189;77;48;3798
"241480 VERA CRUZ";875;1087;1130;1113;1778;1472;1096;704;541;358;188;10342
"241490 VICOSA";124;160;160;172;275;246;198;122;92;53;27;1629
"241500 VILA FLOR";252;344;351;338;505;375;281;172;109;73;42;2842
"250010 AGUA BRANCA";834;1061;1091;1042;1540;1126;942;684;556;331;157;9364
"250020 AGUIAR";499;536;552;570;974;718;611;492;408;249;139;5748
"250030 ALAGOA GRANDE";2580;2897;3084;2936;4919;3622;2969;2241;1871;1286;781;29186
"250040 ALAGOA NOVA";1871;2020;1988;2084;3511;2521;2025;1491;1207;772;486;19976
"250050 ALAGOINHA";1278;1447;1470;1452;2376;1791;1269;946;800;475;323;13627
"250053 ALCANTIL";469;521;563;534;841;740;576;370;310;189;161;5274
"250057 ALGODAO DE JANDAIRA";253;245;253;263;429;284;237;191;153;79;49;2436
"250060 ALHANDRA";1823;1993;1940;1799;3363;2673;1815;1114;761;406;193;17880
"250070 SAO JOAO DO RIO DO PEIXE";1289;1518;1608;1710;3170;2489;2124;1695;1360;735;426;18124
"250073 AMPARO";214;176;181;231;382;272;225;157;133;71;33;2075
"250077 APARECIDA";680;626;628;716;1292;993;892;625;560;318;179;7509
"250080 ARACAGI";1487;1709;1855;1843;2918;2275;1800;1461;1211;784;444;17787
"250090 ARARA";1077;1162;1204;1203;1983;1478;1219;1091;1042;672;456;12587
"250100 ARARUNA";1740;2076;2059;1949;3079;2363;1750;1265;1096;709;397;18483
"250110 AREIA";2331;2357;2570;2681;4530;3026;2586;1824;1412;906;614;24837
"250115 AREIA DE BARAUNAS";182;232;239;271;408;306;244;158;118;71;42;2271
"250120 AREIAL";607;601;627;664;1157;854;699;526;467;281;163;6646
"250130 AROEIRAS";1756;2135;2188;2006;2935;2387;2000;1521;1304;864;500;19596
"250135 ASSUNCAO";331;357;360;361;664;441;336;283;199;109;77;3518
"250140 BAIA DA TRAICAO";865;879;858;834;1393;1050;770;491;332;182;84;7738
"250150 BANANEIRAS";1886;2264;2260;2260;3730;2813;2285;1635;1363;930;497;21923
"250153 BARAUNA";382;402;365;398;681;541;422;306;252;164;109;4022
"250157 BARRA DE SANTANA";706;816;904;863;1325;1035;924;755;583;332;236;8479
"250160 BARRA DE SANTA ROSA";1301;1412;1359;1424;2403;1714;1440;1143;918;548;346;14008
"250170 BARRA DE SAO MIGUEL";475;531;591;593;924;694;650;480;349;236;147;5670
"250180 BAYEUX";8089;8907;9163;9053;17399;14961;10775;6689;4516;2354;1041;92947
"250190 BELEM";1362;1625;1684;1668;2971;2268;1735;1447;1248;820;503;17331
"250200 BELEM DO BREJO DO CRUZ";584;680;689;713;1243;1040;821;602;468;266;152;7258
"250205 BERNARDINO BATISTA";316;343;356;342;503;344;297;249;172;95;58;3075
"250210 BOA VENTURA";538;571;620;645;1171;768;580;515;361;203;124;6096
"250215 BOA VISTA";507;536;566;621;1083;801;703;487;338;231;151;6024
"250220 BOM JESUS";209;231;240;247;405;327;249;187;158;94;48;2395
"250230 BOM SUCESSO";403;435;450;436;816;715;653;480;440;232;146;5206
"250240 BONITO DE SANTA FE";1157;1066;1077;1149;1938;1351;1023;761;581;332;197;10632
"250250 BOQUEIRAO";1557;1591;1730;1799;2965;2235;1850;1297;1026;584;374;17008
"250260 IGARACY";528;617;629;626;1035;770;703;567;414;254;122;6265
"250270 BORBOREMA";439;575;516;484;858;620;488;361;304;214;110;4969
"250280 BREJO DO CRUZ";1169;1208;1272;1345;2336;1783;1567;981;712;474;260;13107
"250290 BREJO DOS SANTOS";518;559;574;603;1037;849;755;557;417;225;168;6262
"250300 CAAPORA";2069;2327;2261;2126;3941;2909;1959;1260;799;428;203;20282
"250310 CABACEIRAS";464;424;459;506;837;633;569;415;358;202;136;5003
"250320 CABEDELO";4872;5008;5006;5155;10466;8921;7071;4249;2484;1352;598;55182
"250330 CACHOEIRA DOS INDIOS";775;918;970;1003;1692;1182;940;763;670;396;195;9504
"250340 CACIMBA DE AREIA";292;309;337;368;647;477;389;283;214;117;82;3515
"250350 CACIMBA DE DENTRO";1587;1773;1849;1925;2781;1937;1779;1236;1217;785;418;17287
"250355 CACIMBAS";887;889;827;764;1051;706;585;427;367;238;106;6847
"250360 CAICARA";619;698;740;773;1214;1016;755;534;479;306;181;7315
"250370 CAJAZEIRAS";4653;5037;5376;5725;10924;8084;6478;5093;3656;2194;1177;58397
"250375 CAJAZEIRINHAS";291;294;292;317;556;376;347;246;179;98;52;3048
"250380 CALDAS BRANDAO";430;557;618;579;925;811;578;418;383;212;117;5628
"250390 CAMALAU";512;572;574;563;877;778;636;491;387;256;148;5794
"250400 CAMPINA GRANDE";31363;33963;35526;36868;71487;57349;47106;31605;20524;11947;6725;384463
"250403 CAPIM";554;628;612;564;948;708;476;372;262;151;69;5344
"250407 CARAUBAS";316;377;371;366;597;484;450;346;304;165;116;3892
"250410 CARRAPATEIRA";201;239;270;249;410;309;265;162;115;73;26;2319
"250415 CASSERENGUE";659;748;782;774;1135;851;716;533;453;269;161;7081
"250420 CATINGUEIRA";447;473;465;528;901;579;524;399;296;180;104;4896
"250430 CATOLE DO ROCHA";2378;2462;2567;2811;5366;4057;3504;2352;1662;1065;639;28863
"250435 CATURITE";436;437;445;451;759;624;511;355;277;182;87;4564
"250440 CONCEICAO";1605;1747;1810;1968;3447;2486;2027;1498;1140;596;357;18681
"250450 CONDADO";588;540;588;630;1094;817;816;584;487;285;174;6603
"250460 CONDE";2166;2225;2243;2186;3851;2949;2062;1393;867;418;176;20536
"250470 CONGO";366;458;469;454;756;678;548;360;330;216;141;4776
"250480 COREMAS";1348;1487;1497;1519;2733;2008;1742;1275;998;556;324;15487
"250485 COXIXOLA";107;126;149;176;278;243;223;150;147;90;65;1754
"250490 CRUZ DO ESPIRITO SANTO";1488;1719;1701;1541;2880;2309;1591;1022;730;398;211;15590
"250500 CUBATI";721;730;729;764;1281;915;773;540;458;268;195;7374
"250510 CUITE";1661;1857;1891;2081;3398;2654;2245;1670;1406;944;580;20387
"250520 CUITEGI";645;763;800;740;1250;888;645;517;432;274;181;7135
"250523 CUITE DE MAMANGUAPE";570;654;655;658;1057;786;670;483;393;247;138;6311
"250527 CURRAL DE CIMA";508;558;585;557;870;696;476;405;337;238;113;5343
"250530 CURRAL VELHO";222;263;279;291;485;351;260;189;136;58;37;2571
"250535 DAMIAO";490;535;541;533;818;566;466;348;271;175;104;4847
"250540 DESTERRO";747;866;846;840;1351;1026;796;639;533;288;150;8082
"250550 VISTA SERRANA";314;326;342;352;649;519;348;245;207;107;72;3481
"250560 DIAMANTE";562;690;731;769;1263;881;678;530;380;214;136;6834
"250570 DONA INES";1041;1195;1220;1169;1803;1286;1010;803;697;444;271;10939
"250580 DUAS ESTRADAS";308;374;393;366;601;442;385;291;296;175;131;3762
"250590 EMAS";339;361;330;340;654;435;288;237;186;96;53;3319
"250600 ESPERANCA";2858;2949;2851;2946;5469;4167;3250;2342;1900;1211;729;30672
"250610 FAGUNDES";1108;1155;1268;1265;1885;1321;1124;1001;810;471;297;11705
"250620 FREI MARTINHO";240;225;237;280;513;371;357;280;229;150;110;2992
"250625 GADO BRAVO";776;886;966;923;1377;999;830;682;523;304;202;8468
"250630 GUARABIRA";4606;4992;5277;5428;10225;8237;6185;4124;3165;2067;1102;55408
"250640 GURINHEM";1241;1428;1468;1390;2485;1978;1454;993;878;533;306;14154
"250650 GURJAO";247;272;290;316;508;415;378;280;213;125;84;3128
"250660 IBIARA";501;565;601;610;1040;821;697;540;481;258;136;6250
"250670 IMACULADA";1240;1417;1284;1236;2046;1399;1008;762;594;319;161;11466
"250680 INGA";1532;1794;1854;1763;2935;2209;1785;1422;1100;723;486;17603
"250690 ITABAIANA";1984;2230;2341;2449;4281;3670;2908;2058;1655;1002;606;25184
"250700 ITAPORANGA";2091;2169;2241;2344;4468;3266;2344;1690;1278;782;366;23039
"250710 ITAPOROROCA";1570;1624;1697;1718;2988;2204;1646;1248;1039;631;366;16731
"250720 ITATUBA";961;1006;1100;1112;1781;1290;991;831;626;368;233;10299
"250730 JACARAU";1290;1417;1495;1450;2302;1781;1471;1102;983;591;330;14212
"250740 JERICO";605;722;752;734;1262;999;919;670;520;297;184;7664
"250750 JOAO PESSOA";54775;57867;61215;65559;135619;111617;92104;61011;36625;19399;9826;705617
"250760 JUAREZ TAVORA";682;757;757;751;1287;984;794;485;455;329;176;7457
"250770 JUAZEIRINHO";1756;1794;1711;1783;3113;2081;1569;1116;879;511;314;16627
"250780 JUNCO DO SERIDO";619;622;651;677;1240;852;700;524;358;228;133;6604
"250790 JURIPIRANGA";984;1011;1063;1046;1873;1297;975;748;668;394;237;10296
"250800 JURU";852;1015;1098;1136;1755;1289;1017;838;594;339;156;10089
"250810 LAGOA";366;432;453;487;830;637;515;442;344;198;118;4822
"250820 LAGOA DE DENTRO";692;716;790;763;1113;942;779;589;541;385;198;7508
"250830 LAGOA SECA";2398;2566;2563;2570;4663;3669;2849;1923;1497;880;538;26116
"250840 LASTRO";254;244;255;294;570;381;331;295;207;91;60;2982
"250850 LIVRAMENTO";717;749;709;744;1221;861;685;570;434;280;179;7149
"250855 LOGRADOURO";360;366;411;420;664;490;394;253;268;161;92;3879
"250860 LUCENA";1174;1291;1186;1160;2127;1647;1147;826;504;278;116;11456
"250870 MAE D'AGUA";392;394;393;423;737;534;425;342;255;139;104;4138
"250880 MALTA";498;573;534;566;948;749;665;493;387;271;162;5846
"250890 MAMANGUAPE";4071;4337;4395;4251;7483;5872;4378;3025;2095;1212;663;41782
"250900 MANAIRA";1112;1137;1165;1250;1883;1281;1013;779;640;315;183;10758
"250905 MARCACAO";828;835;874;864;1314;930;667;461;322;207;96;7398
"250910 MARI";1865;2007;2027;2050;3689;2893;2268;1725;1453;946;561;21484
"250915 MARIZOPOLIS";573;528;535;590;1082;848;716;536;388;231;144;6171
"250920 MASSARANDUBA";1047;1332;1383;1350;2098;1713;1295;964;877;541;348;12948
"250930 MATARACA";794;824;824;790;1300;965;683;446;299;146;84;7155
"250933 MATINHAS";422;437;484;448;721;527;447;298;262;168;104;4318
"250937 MATO GROSSO";241;250;274;279;460;335;329;221;150;83;64;2686
"250939 MATUREIA";541;638;625;660;1028;748;556;377;358;190;103;5824
"250940 MOGEIRO";1158;1424;1486;1490;2387;1701;1330;984;814;489;304;13567
"250950 MONTADAS";448;473;449;468;862;607;480;393;337;203;106;4826
"250960 MONTE HOREBE";402;453;463;492;784;576;426;352;286;162;102;4498
"250970 MONTEIRO";2524;2806;2873;2878;5163;4222;3550;2525;2025;1346;752;30664
"250980 MULUNGU";811;903;922;929;1715;1291;976;707;628;393;261;9536
"250990 NATUBA";989;1138;1176;1164;1780;1227;971;799;595;388;264;10491
"251000 NAZAREZINHO";628;685;689;674;1349;999;795;695;515;285;172;7486
"251010 NOVA FLORESTA";919;1079;1099;1086;1776;1440;1097;773;734;485;299;10787
"251020 NOVA OLINDA";566;667;704;717;1122;781;628;489;346;185;94;6299
"251030 NOVA PALMEIRA";342;383;372;391;773;592;488;362;282;170;103;4258
"251040 OLHO D'AGUA";622;756;750;809;1310;927;764;616;434;213;112;7313
"251050 OLIVEDOS";285;331;338;333;626;505;396;269;237;174;86;3580
"251060 OURO VELHO";236;252;268;285;485;390;382;261;197;140;66;2962
"251065 PARARI";162;159;168;188;308;235;242;195;121;91;58;1927
"251070 PASSAGEM";216;195;199;219;409;278;242;182;130;83;60;2213
"251080 PATOS";8646;9196;9314;9726;19015;14883;11583;7792;5307;3141;1851;100454
"251090 PAULISTA";941;1032;1126;1202;2124;1673;1414;1058;715;418;247;11950
"251100 PEDRA BRANCA";320;391;394;403;708;484;381;308;208;128;66;3791
"251110 PEDRA LAVRADA";616;648;643;721;1297;928;803;568;488;276;179;7167
"251120 PEDRAS DE FOGO";2506;2840;2936;2866;5204;3817;2707;1947;1404;872;443;27542
"251130 PIANCO";1253;1352;1458;1482;2789;2225;1786;1355;1044;572;316;15632
"251140 PICUI";1567;1903;1818;1818;3078;2467;2034;1441;1150;741;480;18497
"251150 PILAR";985;1137;1165;1122;1984;1629;1098;827;614;381;242;11184
"251160 PILOES";783;788;794;817;1362;892;659;492;360;251;160;7358
"251170 PILOEZINHOS";467;538;573;557;935;606;519;416;293;198;120;5222
"251180 PIRPIRITUBA";956;1008;1070;1089;1841;1312;1088;805;631;431;278;10509
"251190 PITIMBU";1839;1853;1811;1644;3103;2386;1640;1090;670;343;140;16519
"251200 POCINHOS";1755;1663;1626;1649;2889;2240;1660;1265;1034;635;397;16813
"251203 POCO DANTAS";412;413;420;460;710;484;386;270;222;126;60;3963
"251207 POCO DE JOSE DE MOURA";295;335;356;394;612;502;461;391;315;176;106;3943
"251210 POMBAL";2529;2743;2866;3072;5732;4655;3878;2925;2225;1399;763;32787
"251220 PRATA";352;332;332;382;628;507;440;322;255;201;108;3859
"251230 PRINCESA ISABEL";1947;2015;2111;2269;3799;2721;2136;1528;1211;699;418;20854
"251240 PUXINANA";1256;1232;1275;1312;2304;1705;1324;997;764;470;294;12933
"251250 QUEIMADAS";3603;4171;4414;4370;7089;5679;4406;3091;2341;1360;845;41369
"251260 QUIXABA";144;167;171;167;275;238;166;123;102;52;27;1632
"251270 REMIGIO";1679;1682;1695;1771;2929;2165;1759;1346;1152;792;469;17439
"251272 PEDRO REGIS";572;602;594;573;940;702;536;446;425;263;131;5784
"251274 RIACHAO";290;337;340;346;579;403;286;228;192;124;77;3202
"251275 RIACHAO DO BACAMARTE";350;442;435;436;719;566;439;333;284;156;110;4270
"251276 RIACHAO DO POCO";358;412;397;408;757;563;406;326;282;139;79;4127
"251278 RIACHO DE SANTO ANTONIO";160;164;171;161;298;223;169;114;90;52;29;1631
"251280 RIACHO DOS CAVALOS";697;751;835;897;1521;1122;949;695;462;255;160;8344
"251290 RIO TINTO";2008;2185;2349;2309;4151;3275;2679;1923;1359;918;513;23669
"251300 SALGADINHO";343;342;339;332;596;426;317;244;190;125;77;3331
"251310 SALGADO DE SAO FELIX";1032;1130;1222;1181;1944;1441;1299;1082;919;617;378;12245
"251315 SANTA CECILIA";629;762;801;742;1122;784;650;487;396;235;145;6753
"251320 SANTA CRUZ";538;466;492;561;1121;855;795;666;541;344;227;6606
"251330 SANTA HELENA";478;524;556;582;969;784;692;605;490;284;140;6104
"251335 SANTA INES";332;368;392;412;644;488;378;255;199;100;47;3615
"251340 SANTA LUZIA";1173;1345;1324;1357;2603;2077;1680;1268;958;659;397;14841
"251350 SANTANA DE MANGUEIRA";501;571;584;606;1027;704;561;440;328;141;92;5555
"251360 SANTANA DOS GARROTES";620;670;736;785;1259;954;868;705;521;302;160;7580
"251365 JOCA CLAUDINO";211;237;243;271;476;327;299;239;163;89;51;2606
"251370 SANTA RITA";11532;12773;12821;12328;23427;19650;14348;9279;6106;3389;1654;127307
"251380 SANTA TERESINHA";355;468;452;455;793;696;522;377;317;182;98;4715
"251385 SANTO ANDRE";204;206;235;255;429;358;319;265;193;126;75;2665
"251390 SAO BENTO";2704;2952;2994;3088;5869;4564;3402;2119;1442;702;389;30225
"251392 SAO BENTINHO";353;344;376;388;708;526;425;372;294;184;110;4080
"251394 SAO DOMINGOS DO CARIRI";190;223;226;231;397;306;288;200;172;121;78;2432
"251396 SAO DOMINGOS";202;234;246;262;496;371;301;259;220;119;76;2786
"251398 SAO FRANCISCO";251;260;265;312;574;468;439;351;279;188;100;3487
"251400 SAO JOAO DO CARIRI";332;375;395;421;696;610;513;383;304;209;141;4379
"251410 SAO JOAO DO TIGRE";442;480;445;433;678;575;489;385;313;186;84;4510
"251420 SAO JOSE DA LAGOA TAPADA";704;657;682;728;1293;970;878;735;524;309;205;7685
"251430 SAO JOSE DE CAIANA";595;706;723;697;1183;725;528;465;307;144;76;6149
"251440 SAO JOSE DE ESPINHARAS";454;433;464;504;878;614;546;436;375;179;108;4991
"251445 SAO JOSE DOS RAMOS";502;571;598;580;964;721;531;374;295;203;125;5464
"251450 SAO JOSE DE PIRANHAS";1600;1845;1903;1985;3457;2512;2022;1566;1294;716;390;19290
"251455 SAO JOSE DE PRINCESA";379;478;507;517;820;587;436;383;310;154;81;4652
"251460 SAO JOSE DO BONFIM";287;323;292;315;554;457;340;247;196;117;51;3179
"251465 SAO JOSE DO BREJO DO CRUZ";150;169;161;171;312;238;176;132;96;45;29;1679
"251470 SAO JOSE DO SABUGI";313;366;365;395;716;574;481;352;267;150;87;4066
"251480 SAO JOSE DOS CORDEIROS";341;345;317;348;613;467;412;342;286;172;115;3758
"251490 SAO MAMEDE";663;662;608;690;1334;1072;951;771;621;375;234;7981
"251500 SAO MIGUEL DE TAIPU";683;726;731;721;1233;899;671;472;380;198;144;6858
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";951;1078;1049;1028;1887;1481;1174;840;687;446;237;10858
"251520 SAO SEBASTIAO DO UMBUZEIRO";288;285;316;314;503;406;359;277;243;151;71;3213
"251530 SAPE";4332;4922;5014;5120;9036;6874;5453;3946;2996;1809;956;50458
"251540 SAO VICENTE DO SERIDO";927;1138;1144;1175;1765;1220;911;639;530;269;168;9886
"251550 SERRA BRANCA";1058;1077;1092;1180;2112;1659;1559;1165;977;712;446;13037
"251560 SERRA DA RAIZ";285;325;350;324;576;429;323;262;232;154;96;3356
"251570 SERRA GRANDE";252;261;302;329;521;317;304;215;169;95;58;2823
"251580 SERRA REDONDA";583;695;736;716;1144;926;808;576;478;375;248;7285
"251590 SERRARIA";610;678;679;674;990;747;655;528;467;279;172;6479
"251593 SERTAOZINHO";341;409;421;386;685;575;414;336;331;209;130;4237
"251597 SOBRADO";631;698;773;787;1306;1042;776;530;463;258;134;7398
"251600 SOLANEA";2559;2775;2796;2709;4866;3658;3046;2297;1951;1246;700;28603
"251610 SOLEDADE";1266;1309;1299;1297;2427;1877;1443;1087;838;474;303;13620
"251615 SOSSEGO";312;324;327;306;515;397;333;225;175;96;75;3085
"251620 SOUSA";5640;5659;5657;6033;12373;9830;7769;5440;4060;2319;1256;66036
"251630 SUME";1199;1362;1426;1531;2848;2226;1866;1376;1120;737;474;16165
"251640 TACIMA";816;950;995;1018;1917;1429;997;729;682;431;249;10213
"251650 TAPEROA";1288;1452;1447;1505;2503;1768;1493;1165;967;596;399;14583
"251660 TAVARES";1301;1490;1550;1638;2514;1748;1440;1063;858;492;239;14333
"251670 TEIXEIRA";1432;1478;1437;1507;2563;1821;1373;1058;736;439;259;14103
"251675 TENORIO";246;286;316;326;524;355;266;196;136;75;56;2782
"251680 TRIUNFO";764;878;975;1009;1548;1117;966;851;670;386;186;9350
"251690 UIRAUNA";1149;1186;1273;1411;2559;1807;1668;1380;1103;630;373;14539
"251700 UMBUZEIRO";867;977;1089;1113;1617;1138;975;770;652;425;234;9857
"251710 VARZEA";175;210;178;221;430;333;284;226;203;119;58;2437
"251720 VIEIROPOLIS";392;402;441;471;856;639;563;506;438;219;125;5052
"251740 ZABELE";201;191;175;193;350;280;237;171;134;80;48;2060
"260005 ABREU E LIMA";7641;8533;8392;8573;17734;15443;12436;8285;4691;2353;1050;95131
"260010 AFOGADOS DA INGAZEIRA";3126;3388;3430;3474;6249;4738;3910;2886;2146;1253;704;35304
"260020 AFRANIO";1714;1900;1781;1764;3106;2356;1688;1221;961;495;284;17270
"260030 AGRESTINA";1898;2299;2303;2235;3945;3028;2265;1673;1459;926;433;22464
"260040 AGUA PRETA";3148;3749;3696;3624;6311;4223;3055;2181;1524;768;300;32579
"260050 AGUAS BELAS";4699;4653;4339;4145;6776;4609;3642;2946;2304;1293;760;40166
"260060 ALAGOINHA";1311;1314;1251;1315;2251;1781;1485;1071;888;583;288;13538
"260070 ALIANCA";3449;3856;3867;3858;7312;5166;4115;3001;2112;1066;438;38240
"260080 ALTINHO";1712;2164;2214;2166;3792;2933;2496;1911;1676;1141;600;22805
"260090 AMARAJI";2161;2372;2345;2396;4248;3075;2235;1546;1065;575;263;22281
"260100 ANGELIM";932;1097;1008;970;1756;1243;964;794;680;449;232;10125
"260105 ARACOIABA";1753;1880;1925;1928;3382;2500;1863;1149;758;400;180;17718
"260110 ARARIPINA";8634;9183;8447;8210;13864;10342;7688;5079;3974;1943;1044;78408
"260120 ARCOVERDE";6434;6737;6490;6553;12045;9415;7649;5233;3865;2223;1170;67814
"260130 BARRA DE GUABIRABA";1236;1432;1421;1358;2353;1651;1231;821;615;365;213;12696
"260140 BARREIROS";4096;4370;4323;4260;7863;5626;4295;2786;2027;1149;451;41246
"260150 BELEM DE MARIA";1065;1312;1258;1179;1898;1499;1111;828;673;391;201;11415
"260160 BELEM DE SAO FRANCISCO";2252;2373;2275;2076;3756;2728;2043;1344;984;549;342;20722
"260170 BELO JARDIM";6244;7210;7502;7305;12795;10125;8044;5521;4254;2698;1390;73088
"260180 BETANIA";1217;1260;1197;1212;2223;1485;1128;969;768;414;216;12089
"260190 BEZERROS";4496;5261;5430;5414;10589;8548;6596;5110;4211;2706;1331;59692
"260200 BODOCO";3839;4060;3909;3808;6264;4285;3254;2422;1720;955;500;35016
"260210 BOM CONSELHO";4644;5131;4749;4546;7899;5623;4395;3443;2813;1569;867;45679
"260220 BOM JARDIM";3044;3908;4024;3897;7009;5214;4024;3166;2478;1609;787;39160
"260230 BONITO";3622;4129;4151;3903;6508;5072;3868;2881;2208;1353;675;38370
"260240 BREJAO";873;995;1001;926;1554;1179;869;676;525;312;165;9075
"260250 BREJINHO";681;716;741;794;1347;962;768;548;500;283;133;7473
"260260 BREJO DA MADRE DE DEUS";4371;4863;4893;4734;8030;5847;4256;2987;2217;1323;715;44236
"260270 BUENOS AIRES";1189;1228;1189;1226;2484;1725;1384;1016;715;358;170;12684
"260280 BUIQUE";5823;6400;5943;5487;8424;5951;4687;3383;2699;1509;773;51079
"260290 CABO DE SANTO AGOSTINHO";15624;17154;17373;17710;36119;29080;21092;13879;7990;3865;1606;181492
"260300 CABROBO";3263;3394;3263;3155;5604;4157;3070;1927;1360;804;430;30427
"260310 CACHOEIRINHA";1561;1784;1779;1849;3312;2509;2074;1393;1253;826;419;18759
"260320 CAETES";2784;2976;2960;2930;4698;2966;2418;1853;1534;914;480;26513
"260330 CALCADO";1210;1211;1215;1178;1985;1422;1148;842;700;415;204;11530
"260340 CALUMBI";534;572;577;606;1010;771;575;447;382;207;111;5792
"260345 CAMARAGIBE";11069;12474;12917;13019;26855;24478;18079;12098;7371;3595;1446;143401
"260350 CAMOCIM DE SAO FELIX";1376;1690;1728;1653;2940;2347;1822;1320;1034;705;328;16943
"260360 CAMUTANGA";724;840;818;807;1443;1152;880;630;515;311;153;8273
"260370 CANHOTINHO";2345;2588;2590;2535;4526;3275;2488;1898;1549;948;476;25218
"260380 CAPOEIRAS";1959;2139;2177;2192;3454;2395;1980;1507;1176;699;370;20048
"260390 CARNAIBA";1736;1842;1940;1958;3198;2471;1972;1491;1145;666;346;18765
"260392 CARNAUBEIRA DA PENHA";1471;1496;1420;1343;2018;1285;882;725;523;313;193;11669
"260400 CARPINA";6100;6674;6690;6817;13717;11456;8972;6163;3793;2124;979;73485
"260410 CARUARU";26464;27940;28627;29860;57094;47187;35946;22904;15811;8879;4330;305042
"260415 CASINHAS";1286;1439;1541;1532;2528;1602;1364;1020;789;561;311;13973
"260420 CATENDE";3719;4000;3851;3833;6460;4882;3823;2706;1909;1163;500;36846
"260430 CEDRO";1033;1174;1188;1268;1904;1315;1077;696;565;298;166;10684
"260440 CHA DE ALEGRIA";1088;1274;1301;1317;2399;1670;1208;923;611;338;152;12281
"260450 CHA GRANDE";1755;2023;2011;1974;3797;2875;1993;1592;1142;658;302;20122
"260460 CONDADO";2256;2554;2469;2250;4328;3391;2585;1861;1350;747;359;24150
"260470 CORRENTES";1669;1781;1827;1852;3166;2089;1675;1373;954;636;361;17383
"260480 CORTES";1210;1436;1447;1395;2494;1730;1297;845;545;281;133;12813
"260490 CUMARU";1702;1821;2003;1994;3767;2782;2215;1683;1358;812;396;20533
"260500 CUPIRA";1915;2376;2349;2294;4131;3049;2298;1869;1498;948;500;23227
"260510 CUSTODIA";3105;3066;3182;3384;6010;4460;3707;2657;2048;1246;686;33551
"260515 DORMENTES";1699;1744;1726;1766;2941;2264;1680;1211;829;482;262;16604
"260520 ESCADA";5651;6356;6451;6513;12113;9127;7107;4441;3098;1652;727;63236
"260530 EXU";3455;3589;3515;3560;5642;3980;3159;2252;1810;1098;552;32612
"260540 FEIRA NOVA";1807;2043;2047;2051;3699;2745;2175;1691;1192;765;356;20571
"260545 FERNANDO DE NORONHA";217;184;188;231;515;507;434;166;45;30;10;2527
"260550 FERREIROS";1019;1132;1102;1092;2181;1569;1213;936;669;398;178;11489
"260560 FLORES";2020;2186;2135;2267;3850;2854;2431;1847;1577;984;559;22710
"260570 FLORESTA";3122;3171;3123;3055;5234;3777;2689;1849;1399;789;473;28681
"260580 FREI MIGUELINHO";1141;1164;1255;1325;2454;1757;1523;1263;1153;736;486;14257
"260590 GAMELEIRA";2464;3189;3130;3008;5251;3779;2675;1799;1304;624;237;27460
"260600 GARANHUNS";12216;12582;12406;12716;23890;18180;14129;10168;6944;3943;1982;129156
"260610 GLORIA DO GOITA";2561;2962;3100;3132;5477;3907;2878;2229;1635;977;478;29336
