"Municipio";"0 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 29 anos";"30 a 39 anos";"40 a 49 anos";"50 a 59 anos";"60 a 69 anos";"70 a 79 anos";"80 anos e mais";"Total"
"140045 PACARAIMA";1305;1086;915;725;1165;833;573;300;160;66;55;7183
"140047 RORAINOPOLIS";2522;2461;2496;2159;2805;2158;1700;947;428;135;62;17873
"140050 SAO JOAO DA BALIZA";781;638;652;668;910;614;434;311;150;44;30;5232
"140060 SAO LUIZ";686;723;746;721;826;700;557;263;148;59;29;5458
"140070 UIRAMUTA";1221;1036;819;684;804;615;379;165;137;56;46;5962
"150010 ABAETETUBA";17055;16924;16211;14878;21124;13775;9594;6105;3799;1944;1185;122594
"150013 ABEL FIGUEIREDO";804;771;730;756;1066;824;497;338;208;96;39;6129
"150020 ACARA";8257;7915;7281;5905;9102;5855;3681;2574;1784;877;401;53632
"150030 AFUA";5632;4935;4152;3482;4680;2861;1951;1221;814;399;230;30357
"150034 AGUA AZUL DO NORTE";2666;2814;2700;2453;4603;3341;2026;1236;657;182;44;22722
"150040 ALENQUER";7623;7162;6723;5977;7306;4615;3762;2558;1884;1017;457;49084
"150050 ALMEIRIM";5123;4953;4555;3999;6019;4520;2928;1454;843;376;168;34938
"150060 ALTAMIRA";10117;9586;9494;9496;14824;10897;7229;3956;2438;1245;394;79676
"150070 ANAJAS";3608;3099;2710;2146;2952;1670;1151;689;470;248;108;18851
"150080 ANANINDEUA";47369;44032;43076;46510;81763;61592;41866;21273;10546;4744;2169;404940
"150085 ANAPU";1375;1457;1382;1122;1588;1043;816;504;291;75;26;9679
"150090 AUGUSTO CORREA";5469;5108;4777;3924;5071;3238;2494;1678;1195;671;340;33965
"150095 AURORA DO PARA";3265;2997;2810;2303;3159;2050;1472;1071;676;316;179;20298
"150100 AVEIRO";2676;2528;2175;1721;2279;1614;1274;812;561;234;92;15966
"150110 BAGRE";2804;2417;2026;1548;2165;1175;781;518;327;193;150;14104
"150120 BAIAO";3367;3094;2966;2639;3383;2231;1649;1091;748;384;177;21729
"150125 BANNACH";540;461;445;455;725;530;374;209;117;23;10;3889
"150130 BARCARENA";9097;8725;8455;7559;11304;8444;5582;2905;1675;840;510;65096
"150140 BELEM";132415;125722;129316;148113;267359;198077;141031;84990;51405;26684;12500;1317612
"150145 BELTERRA";2223;2062;1849;1683;2324;1643;1236;909;700;297;90;15016
"150150 BENEVIDES";4870;4527;4130;4262;6975;4837;3070;1864;1219;553;266;36573
"150157 BOM JESUS DO TOCANTINS";1824;1765;1581;1575;2346;1539;1134;804;522;285;110;13485
"150160 BONITO";1312;1370;1292;1290;1688;1106;812;509;393;231;95;10098
"150170 BRAGANCA";13327;12725;12796;11750;15781;10486;7640;5243;3688;2101;951;96488
"150172 BRASIL NOVO";2260;2288;2241;2016;3187;2340;1514;913;615;256;60;17690
"150175 BREJO GRANDE DO ARAGUAIA";1097;1032;1035;934;1239;865;658;399;261;110;50;7680
"150178 BREU BRANCO";5476;4745;4449;3867;5373;3765;2671;1648;911;335;143;33383
"150180 BREVES";15068;12666;11456;9601;13077;7658;5467;3283;2108;1197;893;82474
"150190 BUJARU";3255;3219;2893;2402;3548;2237;1549;1179;765;413;180;21640
"150195 CACHOEIRA DO PIRIA";2558;2488;2224;1725;2579;1806;1162;732;425;143;41;15883
"150200 CACHOEIRA DO ARARI";2402;2342;2205;1825;2466;1766;1218;802;684;359;170;16239
"150210 CAMETA";15467;14530;14402;11946;15301;9596;7242;5084;3517;2067;1293;100445
"150215 CANAA DOS CARAJAS";1375;1443;1420;1306;2006;1527;1007;660;370;100;24;11238
"150220 CAPANEMA";6818;6649;7317;7187;10354;7418;5354;3232;2465;1343;632;58769
"150230 CAPITAO POCO";7352;7327;7047;6138;8377;5660;3770;2540;1791;891;314;51207
"150240 CASTANHAL";16540;16048;16263;16428;25986;18990;12672;7502;4539;2313;1101;138382
"150250 CHAVES";2830;2887;2408;1996;2899;1737;1262;842;585;262;143;17851
"150260 COLARES";1433;1517;1487;1333;1676;1156;826;675;484;245;107;10939
"150270 CONCEICAO DO ARAGUAIA";5748;5398;5158;5132;7584;5599;4087;2852;1839;852;390;44639
"150275 CONCORDIA DO PARA";3155;3147;2932;2550;3520;2351;1523;1058;730;395;200;21561
"150276 CUMARU DO NORTE";863;807;633;632;1084;942;657;355;130;28;20;6151
"150277 CURIONOPOLIS";2787;2711;2579;2113;2999;2414;1961;1277;828;309;71;20049
"150280 CURRALINHO";3905;3336;2921;2389;3197;1712;1234;835;551;253;261;20594
"150285 CURUA";1556;1454;1383;1133;1299;930;680;463;331;161;100;9490
"150290 CURUCA";3614;3501;3577;3111;4069;2785;2142;1615;1411;717;374;26916
"150293 DOM ELISEU";6050;5338;5178;4951;7304;5229;3398;1749;985;348;141;40671
"150295 ELDORADO DOS CARAJAS";4762;4217;4225;3389;4851;3619;2509;1693;866;262;70;30463
"150300 FARO";1619;1655;1408;1163;1629;1104;729;428;350;162;80;10327
"150304 FLORESTA DO ARAGUAIA";2020;1938;1941;1599;2483;1799;1257;877;508;209;66;14697
"150307 GARRAFAO DO NORTE";4144;3999;3529;2886;3857;2510;1653;1206;709;321;107;24921
"150309 GOIANESIA DO PARA";3631;3416;3380;2929;4555;3017;2021;1140;693;210;76;25068
"150310 GURUPA";4279;3731;3284;2674;3767;2258;1487;1091;699;322;173;23765
"150320 IGARAPE-ACU";4232;4452;4297;4079;5329;3766;2821;1908;1393;699;360;33336
"150330 IGARAPE-MIRI";7661;7832;7644;6452;9125;5436;3995;2626;1806;887;660;54124
"150340 INHANGAPI";1080;1024;1104;956;1207;859;652;465;298;193;65;7903
"150345 IPIXUNA DO PARA";3914;3547;3161;2737;4238;2622;1807;1198;585;225;102;24136
"150350 IRITUIA";4337;4302;4435;3801;5041;3209;2305;1764;1155;701;350;31400
"150360 ITAITUBA";13939;12632;11886;11253;16761;13546;8756;4685;2560;1107;362;97487
"150370 ITUPIRANGA";7781;7256;6982;5841;8222;5531;4013;2950;1690;619;205;51090
"150375 JACAREACANGA";3306;2649;2537;2366;4667;4628;2633;1285;468;133;46;24718
"150380 JACUNDA";5561;5311;5339;5058;7694;5106;3435;2107;1329;549;228;41717
"150390 JURUTI";5536;5126;4706;3777;4256;2762;2325;1564;1065;700;282;32099
"150400 LIMOEIRO DO AJURU";3524;3139;2817;2236;3232;1969;1343;793;527;303;246;20129
"150405 MAE DO RIO";3515;3292;3346;3205;4651;2928;2081;1361;923;532;249;26083
"150410 MAGALHAES BARATA";1029;1077;1075;972;1148;723;651;479;403;227;131;7915
"150420 MARABA";23159;21718;21926;20634;31227;22809;15015;8207;5139;2177;863;172874
"150430 MARACANA";4120;4207;3865;3077;4084;2888;2121;1686;1261;609;450;28368
"150440 MARAPANIM";3381;3513;3351;2821;3740;2632;2040;1614;1282;648;410;25432
"150442 MARITUBA";10235;9320;8514;8439;15212;10934;6766;3727;2066;938;428;76579
"150445 MEDICILANDIA";2976;3027;2783;2652;3793;2700;1937;1164;637;265;63;21997
"150450 MELGACO";4178;3726;3223;2411;3353;1933;1183;757;468;284;157;21673
"150460 MOCAJUBA";3263;3040;3039;2488;3184;2096;1479;1129;794;379;244;21135
"150470 MOJU";8384;8337;7763;6474;9006;5504;3827;2558;1573;694;351;54471
"150475 MOJUI DOS CAMPOS";1869;1820;1747;1622;2096;1472;1055;836;595;313;123;13548
"150480 MONTE ALEGRE";7902;7702;7242;6409;8619;5789;4413;2899;2139;1151;475;54740
"150490 MUANA";3930;3848;3440;3077;4370;2728;1958;1252;870;476;254;26203
"150495 NOVA ESPERANCA DO PIRIA";3529;3110;2679;2237;3340;1951;1228;820;397;115;33;19439
"150497 NOVA IPIXUNA";1765;1662;1558;1444;2029;1281;1076;740;407;188;59;12209
"150500 NOVA TIMBOTEUA";1312;1329;1431;1478;1995;1388;1033;764;563;304;139;11736
"150503 NOVO PROGRESSO";2339;2329;2467;2377;5500;5634;3185;1229;456;122;31;25669
"150506 NOVO REPARTIMENTO";6519;6350;5919;5066;6825;4711;3485;2332;1275;437;106;43025
"150510 OBIDOS";6607;6448;6297;6007;7579;5030;3711;2800;1861;983;510;47833
"150520 OEIRAS DO PARA";4472;3706;3381;2807;3712;2124;1502;1095;546;302;280;23927
"150530 ORIXIMINA";7383;6764;6623;6066;8003;5542;4003;2501;1594;859;390;49728
"150540 OUREM";1996;2033;2030;1869;2280;1601;1126;815;584;332;147;14813
"150543 OURILANDIA DO NORTE";2300;2682;2517;2262;3604;2754;1909;1168;623;169;46;20034
"150548 PACAJA";4248;4428;4176;3551;4676;3133;2431;1601;1011;353;115;29723
"150549 PALESTINA DO PARA";1003;1103;994;965;1257;838;626;445;337;148;46;7762
"150550 PARAGOMINAS";11801;10277;9942;9247;15091;10437;6427;3157;1473;583;224;78659
"150553 PARAUAPEBAS";10627;9520;9029;8229;13941;10870;6289;2891;1490;567;183;73636
"150555 PAU D'ARCO";970;945;969;815;1267;921;580;428;279;128;28;7330
"150560 PEIXE-BOI";962;948;1010;999;1249;922;726;487;396;193;92;7984
"150563 PICARRA";1949;1724;1670;1432;2292;1661;1072;688;366;132;51;13037
"150565 PLACAS";1930;1913;1884;1699;2258;1625;1139;762;424;117;30;13781
"150570 PONTA DE PEDRAS";2661;2646;2564;2238;3141;2215;1534;927;713;411;184;19234
"150580 PORTEL";7814;6248;5465;4442;5985;3331;2422;1651;941;472;371;39142
"150590 PORTO DE MOZ";4538;3967;3344;2726;3987;2391;1376;926;582;256;132;24225
"150600 PRAINHA";5345;4826;4304;3490;4817;3094;1990;1217;801;342;137;30363
"150610 PRIMAVERA";1361;1332;1372;1172;1521;1045;734;569;444;283;166;9999
"150611 QUATIPURU";1572;1568;1457;1433;1655;1165;881;639;509;219;122;11220
"150613 REDENCAO";8596;7711;7580;7491;12293;9436;5874;3220;1848;730;299;65078
"150616 RIO MARIA";2116;2015;2224;2083;3171;2490;1724;1100;705;284;92;18004
"150618 RONDON DO PARA";4983;4927;5009;5137;7576;5446;3635;2188;1331;566;224;41022
"150619 RUROPOLIS";3521;3527;3613;3103;3800;2901;2231;1338;873;351;114;25372
"150620 SALINOPOLIS";4812;4608;4589;4087;5949;3891;2658;1819;1162;526;314;34415
"150630 SALVATERRA";2131;2132;1958;1660;2467;1743;1246;970;703;354;191;15555
"150635 SANTA BARBARA DO PARA";1609;1457;1494;1354;2080;1434;909;637;434;183;116;11707
"150640 SANTA CRUZ DO ARARI";688;763;665;662;889;629;423;312;219;116;41;5407
"150650 SANTA IZABEL DO PARA";5383;5453;5261;5220;8629;5858;3667;2356;1510;770;369;44476
"150655 SANTA LUZIA DO PARA";3088;2782;2784;2413;3179;2051;1494;956;692;360;161;19960
"150658 SANTA MARIA DAS BARREIRAS";1506;1351;1294;1180;1809;1501;1236;799;379;153;64;11272
"150660 SANTA MARIA DO PARA";2483;2608;2594;2570;3851;2769;1843;1200;851;492;191;21452
"150670 SANTANA DO ARAGUAIA";4261;4120;3808;3383;5939;4576;3216;1675;794;259;89;32120
"150680 SANTAREM";33613;32377;32612;31727;44420;30121;22150;13593;8983;4733;2246;256575
"150690 SANTAREM NOVO";832;793;783;684;823;555;407;316;225;109;64;5591
"150700 SANTO ANTONIO DO TAUA";2659;2653;2678;2392;3452;2191;1667;1230;853;402;231;20408
"150710 SAO CAETANO DE ODIVELAS";2146;2157;2155;1899;2576;1680;1304;899;753;299;178;16046
"150715 SAO DOMINGOS DO ARAGUAIA";2885;2836;2740;2460;3531;2148;1587;1183;741;344;128;20583
"150720 SAO DOMINGOS DO CAPIM";4747;4196;3978;3299;4396;2661;1845;1539;812;482;242;28197
"150730 SAO FELIX DO XINGU";5168;4761;4705;3883;5921;4660;3138;1944;1047;303;91;35621
"150740 SAO FRANCISCO DO PARA";1750;1761;1825;1823;2599;1730;1229;875;603;337;125;14657
"150745 SAO GERALDO DO ARAGUAIA";3961;3645;3714;3420;4725;3429;2384;1549;984;475;159;28445
"150746 SAO JOAO DA PONTA";542;591;565;466;566;424;336;261;219;120;62;4152
"150747 SAO JOAO DE PIRABAS";2441;2598;2482;2018;2654;1848;1394;1085;809;368;292;17989
"150750 SAO JOAO DO ARAGUAIA";1827;1759;1755;1420;2040;1377;1056;707;415;172;73;12601
"150760 SAO MIGUEL DO GUAMA";6054;5597;5391;5081;7304;4796;3306;2338;1401;802;491;42561
"150770 SAO SEBASTIAO DA BOA VISTA";2831;2711;2620;2228;2879;1800;1232;781;585;311;196;18174
"150775 SAPUCAIA";501;486;509;437;678;610;341;205;90;35;14;3906
"150780 SENADOR JOSE PORFIRIO";2716;2568;2113;1652;2872;1908;1125;669;357;141;54;16175
"150790 SOURE";2618;2715;2555;2355;3269;2452;1769;1174;924;467;237;20535
"150795 TAILANDIA";6484;5744;4840;4552;7539;4902;2824;1536;755;275;94;39545
"150796 TERRA ALTA";1218;1158;1096;1011;1333;891;636;514;370;187;86;8500
"150797 TERRA SANTA";2135;2035;2056;1956;2496;1395;1123;777;588;330;123;15014
"150800 TOME-ACU";7237;7044;6419;5784;8451;5451;3506;2423;1410;635;279;48639
"150803 TRACUATEUA";3288;3335;3330;2787;3529;2409;1784;1305;937;508;188;23400
"150805 TRAIRAO";2205;2222;1964;1650;2393;1698;1157;698;338;99;24;14448
"150808 TUCUMA";3193;3374;3310;2976;4485;3757;2492;1427;705;254;67;26040
"150810 TUCURUI";9944;9268;9479;9336;14190;10034;7182;3412;1887;837;361;75930
"150812 ULIANOPOLIS";3035;2784;2456;2146;3896;2896;1467;735;289;68;38;19810
"150815 URUARA";5797;6043;5874;5605;8673;6132;3879;2448;1435;451;170;46507
"150820 VIGIA";5080;5272;5294;4979;7027;4671;3505;2551;1682;746;530;41337
"150830 VISEU";8767;8217;7650;6125;7213;4973;3797;2519;1939;956;410;52566
"150835 VITORIA DO XINGU";1513;1603;1502;1314;2014;1369;883;604;431;156;75;11464
"150840 XINGUARA";4443;4322;4436;4053;6710;5113;3336;1937;1246;496;146;36238
"160005 SERRA DO NAVIO";563;491;426;409;598;413;266;144;63;33;12;3418
"160010 AMAPA";1189;1084;1021;883;1159;824;522;324;225;103;58;7392
"160015 PEDRA BRANCA DO AMAPARI";739;631;492;422;647;478;355;214;112;55;17;4162
"160020 CALCOENE";1162;1013;874;785;1104;885;567;314;172;70;40;6986
"160021 CUTIAS";576;592;483;386;563;351;209;122;78;24;21;3405
